epoch,mae,set
436,0.5039124488830566,train
436,0.4174821376800537,train
437,0.4975282847881317,train
437,0.6110572218894958,train
437,0.4195672869682312,train
437,0.51703280210495,train
437,1.3606034517288208,train
438,0.5852432250976562,train
438,0.49267056584358215,train
438,0.4205685257911682,train
438,0.6112465858459473,train
438,0.6578240990638733,train
439,0.5874427556991577,train
439,0.528175950050354,train
439,0.36564570665359497,train
439,0.6380577683448792,train
439,0.5363242030143738,train
440,0.49687904119491577,train
440,0.5567781329154968,train
440,0.5357961654663086,train
440,0.5629405975341797,train
440,0.1703609675168991,train
441,0.6382744312286377,train
441,0.5283710956573486,train
441,0.43250760436058044,train
441,0.5079209804534912,train
441,0.6308301091194153,train
442,0.46066761016845703,train
442,0.5422648787498474,train
442,0.49818065762519836,train
442,0.6273332834243774,train
442,0.38912662863731384,train
443,0.6077113747596741,train
443,0.5048424005508423,train
443,0.5014166831970215,train
443,0.4854961037635803,train
443,0.6765617728233337,train
444,0.634394109249115,train
444,0.44221746921539307,train
444,0.573962926864624,train
444,0.4808470606803894,train
444,0.31879565119743347,train
445,0.5829352140426636,train
445,0.351230263710022,train
445,0.5120265483856201,train
445,0.6514863967895508,train
445,0.6607239842414856,train
446,0.4863154888153076,train
446,0.46558690071105957,train
446,0.502018928527832,train
446,0.691360592842102,train
446,0.14055943489074707,train
447,0.4906933605670929,train
447,0.39433133602142334,train
447,0.5745592713356018,train
447,0.6669327616691589,train
447,0.3198213279247284,train
448,0.5680446028709412,train
448,0.44019049406051636,train
448,0.5369306802749634,train
448,0.5076359510421753,train
448,1.0901201963424683,train
449,0.4876607358455658,train
449,0.5386552810668945,train
449,0.5296342372894287,train
449,0.5437054634094238,train
449,0.5665796399116516,train
450,0.5538448095321655,train
450,0.5553692579269409,train
450,0.4754471480846405,train
450,0.5176128149032593,train
450,0.5123842358589172,train
451,0.4945300221443176,train
451,0.4529026746749878,train
451,0.647941529750824,train
451,0.5452117323875427,train
451,0.0857110396027565,train
452,0.5321264863014221,train
452,0.5925343036651611,train
452,0.5136377215385437,train
452,0.4698026776313782,train
452,0.41541925072669983,train
453,0.44734901189804077,train
453,0.5871009826660156,train
453,0.6859976053237915,train
453,0.35424914956092834,train
453,0.7570157051086426,train
454,0.5602675080299377,train
454,0.4706546366214752,train
454,0.5685260891914368,train
454,0.5177087783813477,train
454,0.29084157943725586,train
455,0.4752064347267151,train
455,0.5931892991065979,train
455,0.5599387884140015,train
455,0.4554937183856964,train
455,0.6299201846122742,train
456,0.5107623338699341,train
456,0.37992507219314575,train
456,0.6787000894546509,train
456,0.4775657057762146,train
456,1.0109654664993286,train
457,0.5329532027244568,train
457,0.6140414476394653,train
457,0.3312923312187195,train
457,0.5546241998672485,train
457,1.1430845260620117,train
458,0.47566890716552734,train
458,0.3766498565673828,train
458,0.6099509000778198,train
458,0.6249006390571594,train
458,0.5445058941841125,train
459,0.5305140018463135,train
459,0.5722740888595581,train
459,0.46116653084754944,train
459,0.5481979846954346,train
459,0.24834322929382324,train
460,0.5658288598060608,train
460,0.5349754095077515,train
460,0.4281252324581146,train
460,0.5676959753036499,train
460,0.3966667652130127,train
461,0.5256930589675903,train
461,0.46028047800064087,train
461,0.6197528839111328,train
461,0.4969173073768616,train
461,0.3177945911884308,train
462,0.6446557641029358,train
462,0.4462534189224243,train
462,0.46483492851257324,train
462,0.5272461175918579,train
462,0.5121093392372131,train
463,0.5746625661849976,train
463,0.5744214057922363,train
463,0.5428143739700317,train
463,0.4188310503959656,train
463,0.21061260998249054,train
464,0.5317004919052124,train
464,0.5437268614768982,train
464,0.4702388346195221,train
464,0.5571737885475159,train
464,0.29330793023109436,train
465,0.48514625430107117,train
465,0.5366079807281494,train
465,0.5387475490570068,train
465,0.5519838929176331,train
465,0.1880466341972351,train
466,0.49424752593040466,train
466,0.46125325560569763,train
466,0.5202317237854004,train
466,0.6134554147720337,train
466,0.4163402318954468,train
467,0.4932909309864044,train
467,0.45577722787857056,train
467,0.5167131423950195,train
467,0.5707082748413086,train
467,0.9559951424598694,train
468,0.38258540630340576,train
468,0.6726953983306885,train
468,0.5497521758079529,train
468,0.48738765716552734,train
468,0.34242889285087585,train
469,0.5120757222175598,train
469,0.6142351627349854,train
469,0.4224134087562561,train
469,0.49102547764778137,train
469,0.8936131596565247,train
470,0.47645318508148193,train
470,0.4398818016052246,train
470,0.6588082313537598,train
470,0.5283038020133972,train
470,0.18947124481201172,train
471,0.5159920454025269,train
471,0.4807569086551666,train
471,0.5823562145233154,train
471,0.5061018466949463,train
471,0.3615245819091797,train
472,0.5668178200721741,train
472,0.503404974937439,train
472,0.5161147117614746,train
472,0.48987457156181335,train
472,0.44306430220603943,train
473,0.6537625193595886,train
473,0.46331730484962463,train
473,0.476486474275589,train
473,0.41905269026756287,train
473,1.0918101072311401,train
474,0.6068037748336792,train
474,0.5431210994720459,train
474,0.5009673237800598,train
474,0.43493011593818665,train
474,0.29917991161346436,train
475,0.441371351480484,train
475,0.508301317691803,train
475,0.645687997341156,train
475,0.4942822754383087,train
475,0.23960554599761963,train
476,0.522160530090332,train
476,0.4772181510925293,train
476,0.3772996664047241,train
476,0.686535120010376,train
476,0.50996333360672,train
477,0.4256397485733032,train
477,0.614501416683197,train
477,0.552910566329956,train
477,0.47575414180755615,train
477,0.42941543459892273,train
478,0.5210580229759216,train
478,0.6143357753753662,train
478,0.43904319405555725,train
478,0.4993304908275604,train
478,0.36074796319007874,train
479,0.3573687672615051,train
479,0.5810139775276184,train
479,0.4957066774368286,train
479,0.5891955494880676,train
479,0.8768792152404785,train
480,0.5656156539916992,train
480,0.48012614250183105,train
480,0.5142151713371277,train
480,0.5115083456039429,train
480,0.34357157349586487,train
481,0.5869492292404175,train
481,0.5018563270568848,train
481,0.4080747365951538,train
481,0.565851092338562,train
481,0.413096159696579,train
482,0.5947641730308533,train
482,0.43790286779403687,train
482,0.5787100791931152,train
482,0.4660179615020752,train
482,0.23317889869213104,train
483,0.6030433773994446,train
483,0.4603591859340668,train
483,0.3439236879348755,train
483,0.6740992665290833,train
483,0.16833190619945526,train
484,0.5840935707092285,train
484,0.5832129716873169,train
484,0.5370935201644897,train
484,0.35128384828567505,train
484,0.4274713099002838,train
485,0.6151092648506165,train
485,0.4006834030151367,train
485,0.5541614890098572,train
485,0.47990310192108154,train
485,0.4696662724018097,train
486,0.4443323016166687,train
486,0.5748013257980347,train
486,0.4690439701080322,train
486,0.5386279225349426,train
486,0.6968403458595276,train
487,0.5125269293785095,train
487,0.4709727168083191,train
487,0.46169033646583557,train
487,0.586411714553833,train
487,0.6309107542037964,train
488,0.41876471042633057,train
488,0.4639303386211395,train
488,0.5456070899963379,train
488,0.6348535418510437,train
488,0.26529964804649353,train
489,0.6110371351242065,train
489,0.3966298997402191,train
489,0.7017838954925537,train
489,0.35914695262908936,train
489,0.20168979465961456,train
490,0.5260129570960999,train
490,0.48087239265441895,train
490,0.5682467818260193,train
490,0.4833807647228241,train
490,0.2817126214504242,train
491,0.3874366879463196,train
491,0.46251392364501953,train
491,0.7663363218307495,train
491,0.40264707803726196,train
491,0.679024875164032,train
492,0.4125857949256897,train
492,0.5707657337188721,train
492,0.6007090210914612,train
492,0.48414885997772217,train
492,0.1303696185350418,train
493,0.551272451877594,train
493,0.5317745804786682,train
493,0.43855157494544983,train
493,0.4924534559249878,train
493,0.6889066696166992,train
494,0.4550882875919342,train
494,0.39439791440963745,train
494,0.5512175559997559,train
494,0.5792980194091797,train
494,1.0325313806533813,train
495,0.4278707504272461,train
495,0.5873318314552307,train
495,0.570025622844696,train
495,0.46309733390808105,train
495,0.3028213679790497,train
496,0.5983294248580933,train
496,0.44602590799331665,train
496,0.4512293040752411,train
496,0.48645177483558655,train
496,0.9842662215232849,train
497,0.34379684925079346,train
497,0.5151004195213318,train
497,0.5275912880897522,train
497,0.5252329707145691,train
497,1.7136121988296509,train
498,0.5858967304229736,train
498,0.5427320003509521,train
498,0.4121484160423279,train
498,0.4528006911277771,train
498,0.8232717514038086,train
499,0.5657538175582886,train
499,0.36445245146751404,train
499,0.5522418022155762,train
499,0.5070052146911621,train
499,0.8501758575439453,train
500,0.490721732378006,train
500,0.5275857448577881,train
500,0.5188106298446655,train
500,0.4218081533908844,train
500,1.161136269569397,train
501,0.5932149291038513,train
501,0.49175524711608887,train
501,0.47081753611564636,train
501,0.48150038719177246,train
501,0.31163445115089417,train
502,0.4906255006790161,train
502,0.39177098870277405,train
502,0.5160059332847595,train
502,0.6307680606842041,train
502,0.38080286979675293,train
503,0.4543899893760681,train
503,0.5755993127822876,train
503,0.4976350963115692,train
503,0.44442981481552124,train
503,0.9707339406013489,train
504,0.5113570690155029,train
504,0.49980711936950684,train
504,0.5263736248016357,train
504,0.48960012197494507,train
504,0.3643147647380829,train
505,0.3284792900085449,train
505,0.5025615096092224,train
505,0.5436532497406006,train
505,0.6488383412361145,train
505,0.38047540187835693,train
506,0.4584398865699768,train
506,0.4627496302127838,train
506,0.47446316480636597,train
506,0.5808712840080261,train
506,0.8684718012809753,train
507,0.46382299065589905,train
507,0.48142024874687195,train
507,0.45060834288597107,train
507,0.6409739851951599,train
507,0.21650302410125732,train
508,0.4977078139781952,train
508,0.45659658312797546,train
508,0.4741038382053375,train
508,0.4860105514526367,train
508,1.4980171918869019,train
509,0.3828897774219513,train
509,0.6298667192459106,train
509,0.55059814453125,train
509,0.4324542284011841,train
509,0.6083027720451355,train
510,0.32401618361473083,train
510,0.49246758222579956,train
510,0.5633438229560852,train
510,0.6179867386817932,train
510,0.5739712119102478,train
511,0.4189351499080658,train
511,0.51677006483078,train
511,0.5854382514953613,train
511,0.5101174712181091,train
511,0.20389015972614288,train
512,0.5220635533332825,train
512,0.5089886784553528,train
512,0.41885140538215637,train
512,0.5705857276916504,train
512,0.3038378953933716,train
513,0.4645705819129944,train
513,0.4528418779373169,train
513,0.5220725536346436,train
513,0.5878134965896606,train
513,0.21169058978557587,train
514,0.6036295890808105,train
514,0.4250375032424927,train
514,0.49646028876304626,train
514,0.47695392370224,train
514,0.4651443064212799,train
515,0.5207872986793518,train
515,0.5638288259506226,train
515,0.4640129804611206,train
515,0.47204527258872986,train
515,0.24493157863616943,train
516,0.47107619047164917,train
516,0.6515352129936218,train
516,0.4225403070449829,train
516,0.4311017394065857,train
516,0.7047211527824402,train
517,0.45748746395111084,train
517,0.49848294258117676,train
517,0.5380833148956299,train
517,0.43441125750541687,train
517,1.1990466117858887,train
518,0.5778487324714661,train
518,0.590321958065033,train
518,0.41780829429626465,train
518,0.42511942982673645,train
518,0.31830325722694397,train
519,0.43003353476524353,train
519,0.5037347078323364,train
519,0.4779907763004303,train
519,0.5143678784370422,train
519,1.2018237113952637,train
520,0.48025208711624146,train
520,0.4801276922225952,train
520,0.47131749987602234,train
520,0.5705199241638184,train
520,0.3719978630542755,train
521,0.41998833417892456,train
521,0.48230797052383423,train
521,0.3878268301486969,train
521,0.6586963534355164,train
521,0.9294524192810059,train
522,0.5166668891906738,train
522,0.4514806270599365,train
522,0.5709524750709534,train
522,0.45382580161094666,train
522,0.4411749839782715,train
523,0.5802821516990662,train
523,0.5670333504676819,train
523,0.4557011127471924,train
523,0.4268169403076172,train
523,0.026581406593322754,train
524,0.46528059244155884,train
524,0.5153336524963379,train
524,0.5788738131523132,train
524,0.4142804741859436,train
524,0.5992768406867981,train
525,0.5352165699005127,train
525,0.5271989703178406,train
525,0.4944711923599243,train
525,0.42590925097465515,train
525,0.49165380001068115,train
526,0.5944637060165405,train
526,0.550301194190979,train
526,0.3741622567176819,train
526,0.48282405734062195,train
526,0.26857247948646545,train
527,0.26373007893562317,train
527,0.6581835746765137,train
527,0.419286847114563,train
527,0.6063544154167175,train
527,0.828863799571991,train
528,0.4779130518436432,train
528,0.4595758616924286,train
528,0.5490496158599854,train
528,0.466519296169281,train
528,0.7509937286376953,train
529,0.4680701494216919,train
529,0.4225749373435974,train
529,0.7061675786972046,train
529,0.3762921094894409,train
529,0.5043923854827881,train
530,0.4956955015659332,train
530,0.3597080409526825,train
530,0.464844286441803,train
530,0.652581512928009,train
530,0.49904724955558777,train
531,0.5790433287620544,train
531,0.33173662424087524,train
531,0.41567400097846985,train
531,0.6540130972862244,train
531,0.3958301544189453,train
532,0.36993709206581116,train
532,0.5029878616333008,train
532,0.4538176655769348,train
532,0.6677234172821045,train
532,0.22656917572021484,train
533,0.5164408087730408,train
533,0.4173841178417206,train
533,0.5684650540351868,train
533,0.4130173921585083,train
533,1.063490867614746,train
534,0.4279143512248993,train
534,0.46738356351852417,train
534,0.5764805674552917,train
534,0.5205461382865906,train
534,0.24188514053821564,train
535,0.5294170379638672,train
535,0.547211766242981,train
535,0.4875919222831726,train
535,0.4314441382884979,train
535,0.19261252880096436,train
536,0.516945481300354,train
536,0.5159698128700256,train
536,0.4106074273586273,train
536,0.48925554752349854,train
536,0.8370944857597351,train
537,0.48839375376701355,train
537,0.5791601538658142,train
537,0.3310874104499817,train
537,0.5646344423294067,train
537,0.49165263772010803,train
538,0.6520799398422241,train
538,0.4583378732204437,train
538,0.44601118564605713,train
538,0.3993930220603943,train
538,0.5548432469367981,train
539,0.449373722076416,train
539,0.40008270740509033,train
539,0.640690803527832,train
539,0.4533746540546417,train
539,0.6797387003898621,train
540,0.47797295451164246,train
540,0.47748294472694397,train
540,0.5604645013809204,train
540,0.46288344264030457,train
540,0.27639198303222656,train
541,0.4749811291694641,train
541,0.5095973014831543,train
541,0.47967424988746643,train
541,0.4847150444984436,train
541,0.590433657169342,train
542,0.4715048670768738,train
542,0.61301589012146,train
542,0.40511593222618103,train
542,0.4668770730495453,train
542,0.4982641637325287,train
543,0.47331753373146057,train
543,0.5031992197036743,train
543,0.5223243832588196,train
543,0.4603402018547058,train
543,0.4629884958267212,train
544,0.4150172472000122,train
544,0.495628297328949,train
544,0.47374364733695984,train
544,0.49842721223831177,train
544,1.2593674659729004,train
545,0.5526435971260071,train
545,0.48154592514038086,train
545,0.5343921780586243,train
545,0.4128686189651489,train
545,0.2008097618818283,train
546,0.5818005800247192,train
546,0.45718133449554443,train
546,0.4364871680736542,train
546,0.47660815715789795,train
546,0.4728514850139618,train
547,0.41388311982154846,train
547,0.639345645904541,train
547,0.4707009792327881,train
547,0.4650542736053467,train
547,0.06426993757486343,train
548,0.5973500609397888,train
548,0.5197773575782776,train
548,0.39479151368141174,train
548,0.450929194688797,train
548,0.3337538242340088,train
549,0.39030513167381287,train
549,0.44363710284233093,train
549,0.5466442704200745,train
549,0.5151436924934387,train
549,1.0367921590805054,train
550,0.5665214657783508,train
550,0.47128602862358093,train
550,0.48475509881973267,train
550,0.4281979203224182,train
550,0.45025432109832764,train
551,0.47644639015197754,train
551,0.5270219445228577,train
551,0.5411037802696228,train
551,0.4235244393348694,train
551,0.24803221225738525,train
552,0.524349570274353,train
552,0.5527524352073669,train
552,0.5118123888969421,train
552,0.38323965668678284,train
552,0.19852213561534882,train
553,0.4993036687374115,train
553,0.48968976736068726,train
553,0.44358888268470764,train
553,0.4578055739402771,train
553,1.0599864721298218,train
554,0.5672435760498047,train
554,0.41314905881881714,train
554,0.5161923170089722,train
554,0.44679006934165955,train
554,0.48387739062309265,train
555,0.44902193546295166,train
555,0.4991471469402313,train
555,0.5039213299751282,train
555,0.515335202217102,train
555,0.20957069098949432,train
556,0.4601789116859436,train
556,0.39743098616600037,train
556,0.6469688415527344,train
556,0.4388105869293213,train
556,0.4444821774959564,train
557,0.4529557526111603,train
557,0.512219250202179,train
557,0.44896283745765686,train
557,0.5148475170135498,train
557,0.5835040807723999,train
558,0.5388431549072266,train
558,0.2933875024318695,train
558,0.5888397693634033,train
558,0.5128572583198547,train
558,0.5044209361076355,train
559,0.5760723948478699,train
559,0.3753372132778168,train
559,0.5204342603683472,train
559,0.4453127384185791,train
559,0.6659414768218994,train
560,0.4658629596233368,train
560,0.46486592292785645,train
560,0.5421808362007141,train
560,0.46237993240356445,train
560,0.46075573563575745,train
561,0.5798618793487549,train
561,0.5416752099990845,train
561,0.45657461881637573,train
561,0.3676777482032776,train
561,0.3346756398677826,train
562,0.44415533542633057,train
562,0.3814753592014313,train
562,0.5867489576339722,train
562,0.529748797416687,train
562,0.36455464363098145,train
563,0.4932384490966797,train
563,0.3626938462257385,train
563,0.5190138220787048,train
563,0.5363910794258118,train
563,0.6895270347595215,train
564,0.5062124729156494,train
564,0.477728933095932,train
564,0.5347753167152405,train
564,0.4368388056755066,train
564,0.20538131892681122,train
565,0.570429801940918,train
565,0.42850592732429504,train
565,0.5027720332145691,train
565,0.4305104613304138,train
565,0.4387257993221283,train
566,0.4847254157066345,train
566,0.6073037385940552,train
566,0.4389744997024536,train
566,0.4003599286079407,train
566,0.4366025924682617,train
567,0.5853022933006287,train
567,0.4664496183395386,train
567,0.45236122608184814,train
567,0.45528876781463623,train
567,0.11905316263437271,train
568,0.4020438492298126,train
568,0.37696751952171326,train
568,0.5159098505973816,train
568,0.6351107954978943,train
568,0.41040313243865967,train
569,0.4911230206489563,train
569,0.42608198523521423,train
569,0.44843989610671997,train
569,0.5603182911872864,train
569,0.45229533314704895,train
570,0.4600655436515808,train
570,0.5175373554229736,train
570,0.4445587396621704,train
570,0.528382420539856,train
570,0.18795788288116455,train
571,0.6863093376159668,train
571,0.39224544167518616,train
571,0.43893980979919434,train
571,0.4389909505844116,train
571,0.11325579881668091,train
572,0.4292338192462921,train
572,0.46105214953422546,train
572,0.5237032175064087,train
572,0.523804783821106,train
572,0.30154457688331604,train
573,0.6250287890434265,train
573,0.3689461350440979,train
573,0.49674656987190247,train
573,0.40864047408103943,train
573,0.6993032097816467,train
574,0.46716511249542236,train
574,0.4373611807823181,train
574,0.7081295251846313,train
574,0.31400787830352783,train
574,0.3865078389644623,train
575,0.41672712564468384,train
575,0.40257686376571655,train
575,0.6549121141433716,train
575,0.44159963726997375,train
575,0.48297569155693054,train
576,0.5317521095275879,train
576,0.445659339427948,train
576,0.4844653904438019,train
576,0.44750550389289856,train
576,0.5350420475006104,train
577,0.45328351855278015,train
577,0.5278264880180359,train
577,0.39067524671554565,train
577,0.5369659662246704,train
577,0.5242695808410645,train
578,0.4341784417629242,train
578,0.5981669425964355,train
578,0.4658852815628052,train
578,0.42205262184143066,train
578,0.3761826753616333,train
579,0.43985146284103394,train
579,0.4824160933494568,train
579,0.5562116503715515,train
579,0.4642544388771057,train
579,0.13189813494682312,train
580,0.4674713611602783,train
580,0.5377570390701294,train
580,0.4826333224773407,train
580,0.45330482721328735,train
580,0.1530211716890335,train
581,0.5633583664894104,train
581,0.4989124536514282,train
581,0.35235270857810974,train
581,0.4165272116661072,train
581,1.3275407552719116,train
582,0.5947298407554626,train
582,0.47048357129096985,train
582,0.45888999104499817,train
582,0.38600489497184753,train
582,0.47843000292778015,train
583,0.43006598949432373,train
583,0.3984454274177551,train
583,0.5592074394226074,train
583,0.5173138976097107,train
583,0.5243156552314758,train
584,0.45046645402908325,train
584,0.40652385354042053,train
584,0.4760212302207947,train
584,0.5945178270339966,train
584,0.27140817046165466,train
585,0.36701327562332153,train
585,0.44807642698287964,train
585,0.5954135060310364,train
585,0.486040860414505,train
585,0.5691726207733154,train
586,0.35152488946914673,train
586,0.46399128437042236,train
586,0.4770316183567047,train
586,0.594184935092926,train
586,0.6500868201255798,train
587,0.5682066679000854,train
587,0.48470985889434814,train
587,0.6031043529510498,train
587,0.26754868030548096,train
587,0.24733011424541473,train
588,0.3694270849227905,train
588,0.5016051530838013,train
588,0.5757611393928528,train
588,0.46403729915618896,train
588,0.37337949872016907,train
589,0.33675605058670044,train
589,0.5190758109092712,train
589,0.5066719651222229,train
589,0.5362974405288696,train
589,0.4885191023349762,train
590,0.449933797121048,train
590,0.5169222950935364,train
590,0.4530750811100006,train
590,0.47217467427253723,train
590,0.5546364784240723,train
591,0.46443435549736023,train
591,0.41227611899375916,train
591,0.5038270354270935,train
591,0.5430419445037842,train
591,0.2241394966840744,train
592,0.4658917188644409,train
592,0.3624556064605713,train
592,0.48574233055114746,train
592,0.5828458070755005,train
592,0.5036603808403015,train
593,0.36185163259506226,train
593,0.5657150149345398,train
593,0.4409318268299103,train
593,0.5143895149230957,train
593,0.6253133416175842,train
594,0.44401317834854126,train
594,0.5254483222961426,train
594,0.374298095703125,train
594,0.5368092060089111,train
594,0.631246030330658,train
595,0.5090804100036621,train
595,0.39586520195007324,train
595,0.4521043300628662,train
595,0.5280399918556213,train
595,0.5704064965248108,train
596,0.4358150064945221,train
596,0.4547566771507263,train
596,0.5146270394325256,train
596,0.4818209707736969,train
596,0.5397976636886597,train
597,0.49706828594207764,train
597,0.4788314402103424,train
597,0.46827515959739685,train
597,0.46093904972076416,train
597,0.33064016699790955,train
598,0.41347309947013855,train
598,0.569174587726593,train
598,0.39600759744644165,train
598,0.5129717588424683,train
598,0.45422375202178955,train
599,0.4402744174003601,train
599,0.44206899404525757,train
599,0.5239423513412476,train
599,0.4840315878391266,train
599,0.45192623138427734,train
600,0.47026777267456055,train
600,0.3780253529548645,train
600,0.5381060838699341,train
600,0.4997856616973877,train
600,0.47947025299072266,train
601,0.5707871913909912,train
601,0.5558223128318787,train
601,0.3734680116176605,train
601,0.387123167514801,train
601,0.46455714106559753,train
602,0.5516088008880615,train
602,0.4801807105541229,train
602,0.4488857388496399,train
602,0.4109860360622406,train
602,0.40523722767829895,train
603,0.4264574646949768,train
603,0.5801738500595093,train
603,0.406627893447876,train
603,0.46766072511672974,train
603,0.5101633071899414,train
604,0.5025485754013062,train
604,0.4017707407474518,train
604,0.41570186614990234,train
604,0.5767587423324585,train
604,0.33198586106300354,train
605,0.5768135786056519,train
605,0.5494896769523621,train
605,0.34202197194099426,train
605,0.41769298911094666,train
605,0.43595150113105774,train
606,0.5163984894752502,train
606,0.5513320565223694,train
606,0.5021975040435791,train
606,0.31853926181793213,train
606,0.39426541328430176,train
607,0.43649739027023315,train
607,0.4781845510005951,train
607,0.4695851504802704,train
607,0.4365936517715454,train
607,1.0983279943466187,train
608,0.5687583684921265,train
608,0.4014679193496704,train
608,0.35360249876976013,train
608,0.5669511556625366,train
608,0.3511141240596771,train
609,0.37692877650260925,train
609,0.5246269702911377,train
609,0.44517266750335693,train
609,0.5363950729370117,train
609,0.41704192757606506,train
610,0.47649067640304565,train
610,0.5032957792282104,train
610,0.46733415126800537,train
610,0.4653775691986084,train
610,0.10570085048675537,train
611,0.4698294401168823,train
611,0.4749772548675537,train
611,0.42347344756126404,train
611,0.5181527137756348,train
611,0.35296618938446045,train
612,0.3861490488052368,train
612,0.5330963134765625,train
612,0.5158036947250366,train
612,0.4417722821235657,train
612,0.45061373710632324,train
613,0.5255385637283325,train
613,0.4663683772087097,train
613,0.4129830002784729,train
613,0.4933027923107147,train
613,0.22096215188503265,train
614,0.5000482201576233,train
614,0.40832388401031494,train
614,0.4930570125579834,train
614,0.4976568818092346,train
614,0.19994068145751953,train
615,0.49666351079940796,train
615,0.4717322289943695,train
615,0.41321033239364624,train
615,0.5197153091430664,train
615,0.16720807552337646,train
616,0.5322766304016113,train
616,0.38693323731422424,train
616,0.47354286909103394,train
616,0.506583034992218,train
616,0.1762590855360031,train
617,0.4735791087150574,train
617,0.3820621073246002,train
617,0.5466675758361816,train
617,0.4627687931060791,train
617,0.5331568717956543,train
618,0.45458608865737915,train
618,0.43739691376686096,train
618,0.3916933834552765,train
618,0.5767797231674194,train
618,0.5738697052001953,train
619,0.40945959091186523,train
619,0.45889562368392944,train
619,0.35007795691490173,train
619,0.6140134930610657,train
619,0.8710768222808838,train
620,0.41469094157218933,train
620,0.4078684449195862,train
620,0.4285714030265808,train
620,0.5697606801986694,train
620,0.9828230738639832,train
621,0.4603614807128906,train
621,0.4819490909576416,train
621,0.5332933664321899,train
621,0.4196516275405884,train
621,0.18583731353282928,train
622,0.4814833402633667,train
622,0.4953732192516327,train
622,0.485637903213501,train
622,0.4234967827796936,train
622,0.2660229504108429,train
623,0.45480841398239136,train
623,0.5688369274139404,train
623,0.43032175302505493,train
623,0.37228745222091675,train
623,0.8905065655708313,train
624,0.5031877756118774,train
624,0.4558414816856384,train
624,0.43477195501327515,train
624,0.48300325870513916,train
624,0.3461340665817261,train
625,0.5059502124786377,train
625,0.3632844090461731,train
625,0.49927181005477905,train
625,0.491145521402359,train
625,0.5121304392814636,train
626,0.4218108057975769,train
626,0.5342386960983276,train
626,0.5497826337814331,train
626,0.3503895401954651,train
626,0.5427111387252808,train
627,0.507134199142456,train
627,0.49880650639533997,train
627,0.399753212928772,train
627,0.4813430905342102,train
627,0.1997894048690796,train
628,0.3915088474750519,train
628,0.492051362991333,train
628,0.44348183274269104,train
628,0.5159709453582764,train
628,0.6580986976623535,train
629,0.4110783338546753,train
629,0.49429941177368164,train
629,0.4712371528148651,train
629,0.4932185411453247,train
629,0.363099604845047,train
630,0.4032999873161316,train
630,0.5723706483840942,train
630,0.48273348808288574,train
630,0.38641488552093506,train
630,0.6217290163040161,train
631,0.49848663806915283,train
631,0.41649574041366577,train
631,0.4897143244743347,train
631,0.465427964925766,train
631,0.33796465396881104,train
632,0.628800630569458,train
632,0.40079566836357117,train
632,0.4931768774986267,train
632,0.30296456813812256,train
632,0.8009176850318909,train
633,0.5527676343917847,train
633,0.4107266664505005,train
633,0.5070191621780396,train
633,0.3685641884803772,train
633,0.6461772322654724,train
634,0.4318249225616455,train
634,0.3953529894351959,train
634,0.5644866824150085,train
634,0.4961526691913605,train
634,0.11745357513427734,train
635,0.5801939368247986,train
635,0.3134288787841797,train
635,0.47595956921577454,train
635,0.5017337203025818,train
635,0.27947449684143066,train
636,0.4205913543701172,train
636,0.3409724831581116,train
636,0.5824615955352783,train
636,0.5462635159492493,train
636,0.07827206701040268,train
637,0.5120649933815002,train
637,0.379989355802536,train
637,0.4492894411087036,train
637,0.5048924684524536,train
637,0.5235562324523926,train
638,0.47246313095092773,train
638,0.4950864315032959,train
638,0.35728344321250916,train
638,0.5246913433074951,train
638,0.47237634658813477,train
639,0.4193853437900543,train
639,0.5256248116493225,train
639,0.4473786950111389,train
639,0.45278292894363403,train
639,0.5458360314369202,train
640,0.4327659606933594,train
640,0.42125624418258667,train
640,0.3941095173358917,train
640,0.6061596870422363,train
640,0.44257470965385437,train
641,0.4463934302330017,train
641,0.4082932770252228,train
641,0.5498512387275696,train
641,0.46284615993499756,train
641,0.3065344989299774,train
642,0.4194493293762207,train
642,0.5734374523162842,train
642,0.4364865720272064,train
642,0.44480839371681213,train
642,0.22930367290973663,train
643,0.3511582016944885,train
643,0.503991961479187,train
643,0.4441359043121338,train
643,0.5523609519004822,train
643,0.44904109835624695,train
644,0.5536263585090637,train
644,0.40940919518470764,train
644,0.4008176326751709,train
644,0.48038408160209656,train
644,0.5089251399040222,train
645,0.42980366945266724,train
645,0.44123950600624084,train
645,0.4956262707710266,train
645,0.49927207827568054,train
645,0.2653524875640869,train
646,0.5183060169219971,train
646,0.4881754219532013,train
646,0.47274601459503174,train
646,0.3901674747467041,train
646,0.20896536111831665,train
647,0.4949265420436859,train
647,0.5375139117240906,train
647,0.357632577419281,train
647,0.4557351768016815,train
647,0.4570344388484955,train
648,0.6196171045303345,train
648,0.3985549211502075,train
648,0.45067793130874634,train
648,0.3835366666316986,train
648,0.3771394193172455,train
649,0.36376041173934937,train
649,0.3361436724662781,train
649,0.6482120156288147,train
649,0.4900607764720917,train
649,0.5141252875328064,train
650,0.35245829820632935,train
650,0.6573987603187561,train
650,0.4017964005470276,train
650,0.42074382305145264,train
650,0.5621078610420227,train
651,0.4646359086036682,train
651,0.4225976765155792,train
651,0.5337861180305481,train
651,0.39604559540748596,train
651,0.7253958582878113,train
652,0.42066699266433716,train
652,0.4034975469112396,train
652,0.5709861516952515,train
652,0.481985867023468,train
652,0.07230284810066223,train
