pretty_comp,eps_average_sq
BaOsCl2,12.397310192134421
CaH2,2.310447287143047
CuAu3,17.424502862348756
PrCrB4,6.799014634489324
ThSe2,3.3138748719085136
ZrBeBr,4.270667395150318
BeZnCd2,13.370093492567651
LiMn2NiO6,9.7002852191744
Cd(CN)2,1.5059216447079842
LiV2O4,8.530281355266073
Pm2SiPd,8.862651973309118
Tl3AsS3,3.224954780044728
ZrFeCl6,2.4629589250871944
Na2Ti2Sb2O,8.66130282732723
Ba2AlCo3O8,8.595233175041463
BeFeTc,13.048425192336431
ZnCu2SnSe4,4.278130432794213
Y(HO)3,1.843619628159056
PrCoC2,6.725875407707162
Ca2AlCrO5,7.628805061519574
Sr2BeSi,8.341460703417997
LiCuSi2O5,1.7619118403976213
Ge2W,6.053657296764219
PH2F3,1.499399879951976
Tb2Cr2C3,9.303642655791695
ThMg2,13.834587091778346
CaSeO3,1.967451820672279
Na6ZnS4,2.0838905921376965
Hf2CoP,10.895497541033485
U(CuSi)2,11.46125356727323
Cr3N4,15.2791426461042
BeZn2As,11.3616240036361
Sr2Bi3,8.293634104942576
K2TeI6,2.7880040650376867
Pr3Pb,12.127625488940527
Hf(SiNi)2,8.553946457629953
SrS,2.4924485952572817
HfNiPb,5.8349892887648025
TmTlRh2,10.99487911105287
CrN,12.242453457810926
Pr3(Al2Si3)2,10.203143306517523
Ca2YBiO5,2.17000768047796
Nb2CoS4,10.8699816007204
Ho(Mo3S4)2,5.9557507223411115
KSO2F,1.6588851678160248
ScAsP,7.6829291289195165
Lu(Al2Fe)4,15.000046666594072
TbAsO4,1.9380144478305623
Ga2NiS4,5.110727280273653
BeCo2Rh,15.044691200996228
SmInAg2,8.515086611420934
Th(SiPt)2,7.303207058089845
USb,9.68204351708185
NaCaBe,7.98404659305042
CeCu2,12.947352367697935
K3Nb,10.529113606250686
ScCr2AgH4,2.4583124292896543
CuH4(ClO)2,2.9452334372677487
BaSrTl2,9.915550077193569
TmInRh2,13.576110144907732
DyPPt,5.830546000733265
Ag2O3,12.363535093168135
TmNbRu2,11.491285103648474
KBIr2,9.621548731883033
NaCu2As,7.342663004659822
Nb2CS,11.537151583760467
ThAs,7.211370651039001
Sr2BiAu,5.210316689031483
Hf2SbP,9.749820511168398
LiMn2(PO4)2,5.257125323469727
Zr3GeO8,2.2801388846588564
HfGeTe,8.520983902500149
BS2N2OF7,1.5785013990068766
TmAs,4.707196617945758
Mo2SeS3,3.2983783894513983
Sr2YSbO6,1.9849181343319933
Hf2BeBr,5.761093646175178
BaCa(BiO2)4,2.590045044653342
InNiAs,10.444074875258217
LiV4O5F7,8.222931350801852
VCl2O,3.781044829144452
Ga4GeO8,2.001574380331643
LaBeGa,12.647163054746047
Sm3Si,13.919537827576509
Ho6FeSb2,10.650998388257632
V2Te2O7F2,2.9624989451474915
Nb4AlC3,9.411333593067457
DyTiSi,9.95569686159638
YN,7.997993498371952
Y3CuGeS7,2.917693152703576
TmCdAg2,15.701913896082859
Ho2TiO5,2.1613730204046995
BaSr2Mg(SiO4)2,1.8339211178964776
LiYb3,10.981384247898808
LiMgVO4,2.1536093734318054
Rb2Ti(SiO3)3,1.844225221242424
NdH2ClO2,1.9322094434437835
NbCl3O,2.411852676540036
Ti4ZnS8,6.8692357653526495
NpIr2,17.522903108027887
Ba4BePt,13.406423833371825
MgCr4O9,8.750154284354075
LaBe2V,14.562914085672094
YHg2,7.227339298340249
GeAsP,13.516759966796775
LiPb,14.181794667812676
YCdGa,13.899934052601353
HgAsO3,2.2329800715635595
KBaCu,8.399238060681457
BaZnCl2,2.480275522329458
Ba4MgV,14.467788358971806
Mn3Zn,16.317228114276435
ThHg3,12.09627490869262
Y2CuIr,9.141799604016708
KBe2Te,8.830200073233524
SmAgHg2,12.483565195888556
BaNiO2,2.582873077279124
Cd2PtRh,7.512363143512165
Li3LaBi2,4.488091650876424
LuAlSi,8.13676430366109
TiSb2,8.901222762444869
TiF4,1.7424503818856172
Ba2LiGa,7.037762428499558
LiAsO3,1.8892502922235228
Ag5(PbO3)2,3.357667841424064
AlTeO4,5.7502086918650175
SnS2,2.7247507531270942
BaCoGe2,14.276818039511928
AgB(CN)4,1.7046700560519037
LiZn2Cu,1.8507295858660715
HfBe2In,6.8408600823775565
VBiO4,2.7709144098413923
VCuRh2,13.898514309090741
NaTl2InF6,1.7766541588052531
TbFeC2,7.141106356860959
Sn3As4,4.668457989529305
LiAuC2,2.54363257304719
SiSbOs2,12.622777032016373
TbBS3,2.725215587802184
WBr4O,3.359032598829609
Sr(FeAs)2,7.049659566248572
BH3,1.577582538780988
K2B2Se7,2.540570802004935
Fe(CO3)2,6.569485012794638
LaPd3,4.165333119931706
PrNiSb,6.999928571064137
Tm2ZnGa,6.970100429692532
Ba2ZrS4,2.8011188240891647
CaF2,1.5385924303293144
Dy3InC,7.7671423316429555
Ba3P2,4.381734816257142
Be2ZnSi,9.210626109735065
HfCrO4,8.579642572197674
MnV2Os,13.375121183251634
Nd2C3,9.226445686178401
ScBe2Re,7.961547169572843
UBi2,10.595451854451513
KSiPCO7,1.6457521077003059
Tm2CoCu,9.947813830183996
BaAlBO3F2,1.6819135927072275
DyHoIn2,6.954703444432408
Nd(CuO2)2,4.9190920571449634
MnGaRh2,14.566080461126115
BeMoPb2,10.11809435285782
SiBO3,2.9499152530199915
PrSbO4,2.1545069041430343
DySbPd,5.8857313337709645
Ca(CoS2)4,9.00879570197926
TeWSe,3.1162263503581804
Yb2BiAu,7.17108081114695
LiNpIr2,19.112438358304786
Pm2IrAu,9.446588449452706
UCO5,2.002381914953622
Ba4MgTa,14.15177020729209
ScAg2,5.994224998557639
Mg2TiSbO6,2.7998154701098907
Ti3AlC2,8.585980821470931
Ca3(PO4)2,1.8159386920635103
NdCo2,13.76520250486712
Be2ZnP,8.284036858118549
BeMoIr2,10.984759138612617
LiMnSbO4,4.375930377264552
Al3BN4,2.1768555303464674
NdInRh,12.508627689185838
NaTm3,8.559731304194074
NiAsPb,9.206655201537636
Ba4VP,13.918250608463696
Li2ZnGe,8.12033866288839
RbV2CrO7,5.554994749472464
BePIr,10.418565160327981
MnBe2Cd,9.877553678247802
TbMoClO4,2.108403819638607
Na3CoSiCO7,3.128434113098756
NiF2,9.520686249775627
BeFeHg2,11.187850553167038
BeV2Cr,12.926445760532939
Sm2PbS4,3.1828184574891063
CdGe2O5,2.0979037156170914
BeFe4Pb,16.776051382849303
TiVRe2,10.12507283924417
Cu2PbO2,2.9377372244637536
Na2Cd3(PO)4,1.7458999589514477
CoPtO2,6.72270035030567
NaMnBe2,6.910226720834371
Zr2BePb,11.202367309338383
PmZn2Cd,5.516203404516552
ThAu2,10.224757535837544
Al5BO9,1.6471996438400134
Li2AlRh,10.538016891237174
Cr2NiSe4,12.768647801026804
YMg2Sc,10.607520916783523
Na2O,1.7891711302537088
Pr2ZnAg,9.370738142394833
ZrAlNi,8.754528352039683
Rb3H5Pt,1.8959781995933744
BeSiCl4,10.236400734633245
MgMnF6,4.159531223587581
LuNiSb,4.40883204488445
SmAl,6.721495369335607
K2YBe,9.57341805904941
Er2SeO2,2.396344438236429
Be2NbIn,6.265490137783848
Th(FeSi)2,8.568270926311017
TaAuBr,9.629522314216835
Ni(NF2)2,1.7413404798219867
TbH2,2.6936220967314624
BeBi2Pt,11.699819086920387
Ba4CrRh,14.455199756489012
V5Te4,7.711128322106954
TlS,5.449467863929469
HfBeP2,5.615923788656678
TbAu2,5.615119470382324
CeZnIn,12.383837585067615
Sm3Er,13.008654811316964
Li3SbO4,1.9345197509114933
TiBeMo,13.16948366489742
K2NaRhF6,1.6023420358962064
NaBeBr,3.4892119454111703
Li3TiNi3O8,7.676468372022819
Si3Ir,9.501680553109187
Nd3Se4,7.635613924236872
LiMn5O3F5,10.956194594839943
KTbO3,7.6190353720139665
Ca2Mn3O8,8.994031354181505
GaAg(PSe3)2,3.4013281719547925
LiFeP2O7,4.940904100803143
BaHfS3,3.090781993821844
Tl2CS3,2.8797685092150487
MgH2(SeO3)2,1.9089089379363628
Rb2Pd,2.9684676181491354
CdBiClO2,2.2321588951804783
Mn2FeO6,11.330789910681426
ZrCd3,11.494592931751287
ScVRu2,11.775090940908553
BeV2Ge,10.462837409931717
NbF4,2.6791789787171743
BaHfSe,11.89468788997845
MnV2Cr,11.124081984595403
Pt3PbC,9.638864040954203
CaBe2Tc,10.785476345530595
Ta2NbIr,11.044337915873454
LiZrAu2,13.514185140066711
Mn2Os(CN)6,5.909672861786287
Ba4SbW,14.444099141171806
Li(NiS)2,7.590140534491661
CuIrBr,13.073851766025193
CdAuO2,3.7753984337197233
YReN3,7.699153633138298
SiGe,3.9288887317747583
K4BeP2,2.3018036406261935
HoAgHg2,11.307249886687744
Co(ReO4)2,2.8958936444558883
PrSi2Mo2C,11.048227610496323
La2CuIr,8.666112161748197
KSn2Cl5,2.220698088439759
LiBe2Zn,6.341606000585866
Re3Pd,10.524965558138419
SmTlAg2,10.952917419573653
SmHoTl2,8.092274093232383
AsWBr,15.481663347328027
Na2TiGeO5,1.928877048094737
LiMn2F5,6.29781178929105
ZrVGe,9.86275992475399
ScGaCo2,12.635571481601716
InTc3,14.744614836158545
FeRh,18.61549891891163
Yb(ErS2)2,2.601499567557142
ThBe3,12.750398686577089
RbBr3,8.337409669675589
Nd2Ru2O7,9.801453973773484
NiAu3,12.763809514926699
Sr2AgPt,6.790036818751428
Ba4MgPt,13.348366941315328
NdO2,9.427587178064172
BaTbF6,4.285510471344108
SrZrO3,2.1437661564017034
Rb3GaO3,1.8114082919099161
YbTmPt2,8.358887485784217
LiBr,1.7417328536068133
BaTiTe,13.100587773073391
BeTlP4,7.151922818375487
Er(Al2Fe)4,14.799626121403652
CdCu2GeS4,3.3904080383733564
Cu2HgI4,3.0558304926811632
TiAs,8.423785768089468
TiH2C2(NF)6,1.627892297829722
La2MgBe,9.860657516954266
Be2CrNi,10.736704956984395
Li3MnP2HO8,2.063055985667864
Ba4HgOs,12.243447226986365
Mn3Ge,11.40772983551066
KH3O2,1.5634150653830436
AlCr2O4,12.335059789072773
Li8Al3Si5,17.374944604228233
BiAsO4,2.2661053226479417
ThSn3,15.905445608344333
Rb3H5Pd,1.878669742131384
CaTe,3.1200801271762235
CdCuSb,9.110777500667364
Zn2W3O8,3.16870110087188
LiHoIn2,9.996089235295972
Rb3Sm,9.419357727573574
HoCdAg2,16.413869135581653
Er2C3,9.514404868408745
Dy2RuRh,8.60653240277407
GaCl3,1.81984431568564
TaBe2Ru,9.946972738811876
Hf3ZnN,8.802457990054066
Li2Ti2S5,3.255656615799645
Li2CeP2,3.8877499919619316
TmZrRu2,8.55969625629321
BaBr2,1.9760145073691469
Tl2InGaF6,2.001299577774402
Cd(FeO2)2,8.316211076365647
BaCO3,1.7711295830627414
Nd2Co7,22.00025530154896
Te7Mo4S,4.254182255929647
Mg2CrN2,8.0755557084327
LiCrBO3,7.4793203791075396
LuInCu2,9.40509436422623
LiErHg2,13.265500367494626
ZrMo2,9.671514876171155
YBeNb4,15.692667077332649
NaSmAu2,9.514115828599104
Ag2SnHgSe4,3.7940347916169666
Ba4TcPd,12.517156226555615
CaBeHg2,12.626106552166693
FeP4,4.568077640904686
CuTeO4,2.864175273966312
TlCdS2,3.947885509991393
ZrCl,5.833969489121452
TiPd2,8.494963213575442
ErGe3,13.053855113847911
MnBe2Rh,13.169767145499067
Pm2AgPt,10.716184022309433
BeMoOs2,11.037576726800136
Ho3Pd2,12.280063789193713
BaZn(SnO2)4,2.6209794606851333
Ca(MnP)2,9.782826789839428
NaVO2,10.440355996484668
NbGe2,9.956172289924812
ZrBe2Co,12.681811121970446
KBe2Tc,8.631388455322044
La3InB,11.140053859833891
LiAlTe2,2.5939930609005097
AsOsPt2,13.841351090121224
Nd3Th,14.480629590364273
Zn(IO3)2,2.2541073621280776
Pr2Ni2I,9.17159564452482
KPrGeSe4,2.6664208220009082
HoCrO4,5.409642625288045
U2TeN2,10.42270118539335
BeRe2Cl,5.454508838260937
Hf2MoRh,9.991616485834511
Te7Mo8S9,3.942689437427199
YBeMo4,14.680820821738818
Ba(MnSb)2,9.220269338076124
SrHg2,8.63337902175813
CuO2,4.688546327665608
Ti2AlFe,10.368143517525207
OsC,8.31503457599546
CeCuO3,9.283151404560844
CeSiI,8.507365436294991
SrGa2,5.2762233968373
Ba4SiCl,8.611091684565901
Te2W2SeS,3.3868077398439183
CuSbAs,12.043691294615614
Ta3SnS6,4.221871622870596
Nd2MgNi2,11.307410549428782
Rb2Hg2PdCl8,2.0362629168814785
TmLuRu2,10.038220293790463
Zn2RhAu,10.701959322167756
BaPbF6,1.69991176241592
NaCrS2,8.561989644157872
BaNbCd,13.340918259250374
PdO,6.872015715930807
BaBe2Te,10.737644061897377
Yb2InSn,10.658297237363948
Sm2As4O9,2.119331655656251
USnRu,11.628936609452591
SrSiPd,7.744533555999353
AlB3N4,2.1473704850351285
V3Fe3(TeO3)2,5.3626392755806345
Dy2MgIn,6.544891137368138
SrNiIr2,13.501992445561507
BaHf2Br,9.78844216410354
Ti6Al6Ni7,12.03073563835562
NaVSiCO7,2.1835216203799463
RbNaO,1.8473945617183856
LiAgF3,5.353248235106109
Y2BeIn,11.119658268130365
Cr3Ni(P2O3)2,9.58582808107886
BaCuRh2,10.202244851011956
Sr2Cu(PO4)2,1.8475389035146188
YbNi2,10.496658198366436
Fe2O3F,11.272642399484987
LiMnAs,10.753441309645948
Sm(AlSi)2,5.966724394506588
ScTaFe2,11.71954066221596
RhBr3,2.915047169429682
LiHo2Rh,6.876750686188936
Li2CuNiO4,6.199873654626628
AlCuO2,2.3237971799047634
Mo3Pt2N,14.464688036732767
Mn4N,19.09634781836569
LiFe2O2F3,8.495610631379009
Re3Mo,17.9132325391036
Mn2BeCo,16.928171785517772
LiMg2Ga,8.45638811786687
Ti2Co2P7,12.304241816002591
NaBe2Si,11.709755192431082
Pd3S,9.657251161691924
RbAu(SeO4)2,2.1046060597334284
ScPd3C,10.947378681675351
TaSbRu,4.576756493413212
Tm2InOs,7.929508181470021
Ba2HgBi,9.564104767305722
ErAgSe2,3.0269952097748685
DyPd,5.673975678481535
RbBiO3,4.063040733244007
K4CO4,1.6968794889443386
BeCrPd2,10.483308955986496
Rb3YF6,1.4300000000000002
DyFe5,20.278184501248298
AlPO4,3.67054491867352
CaCr4O8,9.217002404975998
ScSiNi,9.372667709889216
Nd2(Zn2Ge)3,6.999647610177719
MoWSe4,3.003547902065156
Nd2Cu(GeO4)2,3.6248540200491752
Ca2AlFeO5,7.768513371295695
Ti(SiO3)2,1.9784084512557056
Nb2Co2O9,7.291831045766215
TaBeFe4,16.558426857645625
MnAlOs2,10.97712166280396
RbCoCl3,4.017005518210467
Ga(MoSe2)4,4.9973092760004345
KDyS2,2.3518149020136203
CrSe,13.874860960264304
VO,14.612024728512699
CaPdF6,1.8525118083294367
ZrAlNi2,11.470510014816256
V(WO4)2,3.929194149780164
Ba4BiPt,10.118740040143338
Tb4Sb3,11.38495059277817
PaSnPd2,12.558358438373489
Dy(AlSi)2,6.143790903560006
RbPdO3,11.730589641332328
K4YBe,10.69103362636186
Ho2CuTc,14.870090786541956
Y2BeGe,9.955608134781787
Li2CeO3,2.1499069747316977
K2SrTa2O7,2.107265210329888
KAuSe,2.437738022566549
H7S(NO2)2,1.6282301229658336
Li3PrSb2,4.416525783916584
NbAsRh2,12.32122964642734
B6P,2.7868799758870133
HfSe3,3.6602413399483194
BeBiW2,9.170454368968494
MnCuSb,13.28522111219832
YMgAg2,15.162294241527785
ErTiGe,9.363587275540645
SmBrO,2.1575294513246703
NaSrBe2,9.73640590772591
K2Os(Cl2O)2,2.1372957992129527
Ca2SbAu,6.2821811498873545
Pr(CuSi)2,6.171712350177487
Hf(CuP)2,6.801852688790017
Ba4ZnOs,12.256896018160553
In2O3,2.23769971175759
AlH2PbO2F3,1.7618361634007478
Ba(AlSi)2,7.09750660443511
MgCoF6,4.184164592046224
KYb2F7,3.202394937126484
Li4Ca3(SiN3)2,2.2653182263573184
Sm6InCo2,13.009684853984744
TaCu3Te4,3.3067960324156678
RbF2,3.4607995222684216
BeNbPt,10.06816600313417
Ti2O3,7.311846552000389
KAs,2.9879089678234845
NaAl3,9.449128707628727
Be2MoP,8.192661350257314
Mn3O4,15.482897015739658
PrAlSi2,10.766591847005254
NaMo3,15.894992922301036
PrTlTe2,3.2503128054593966
YbFeGe,9.449483231020272
Lu2ZnAu,9.117318684788856
BaMo4(PO3)2,2.297738018138708
Zn(InS2)2,2.8119388329051542
U3Bi4,10.72772576084978
Li4Cu(PO4)2,1.9428758752598343
Ta6Si7Ni6,13.908578887386973
AgAsRu2,13.402167735109124
PrGe3Rh,8.763140609013035
MnBeNi2,14.453388299403475
Li3MnSi2O7,3.907023590066143
AsSeBr,6.738508737101999
BeZnW,10.19584719383338
NdAg2,7.802467558407407
TbCeO4,7.5991227563888355
NiF3,6.401864311797514
MnSiIr,14.76638073462824
YMnF5,2.0137527157027004
NdGe2,12.013969646485155
K3H5Pd,1.8808242873804029
Ca3SiBr2,7.252077863159863
BeCoGe2,12.241180498628392
Sr3(AlSi)2,4.782481921903451
Cd(InTe2)2,3.466713140714126
PbAu3,14.251543776026509
Sb3Pb,18.60669055295254
Pr2S2O,2.5970239377667146
BeSbTe,9.63279986988899
Si2MoO6,5.427335134913512
MgBIr,9.33678745607931
V3O5F,11.12836316205877
BeCuBr2,2.6287893284425308
KRb2BiF6,1.5483216720048838
Ba4NbBr,11.924462252026295
Li2V3SnO8,3.823240335980288
KBe2Hg,13.603966333389685
DyCuS2,2.884874347350331
ReCl3,2.772688226252638
BaVHg2,11.12176544738589
KBeTe2,7.068899018470511
Eu2H3Cl,11.820047941245134
ScBeTe2,5.603817151430502
AsS2NF6,2.070555481024356
BaSr2Te,9.095889181382985
Y(BO2)3,1.821647605877712
Mn3(O2F)2,12.087516976892596
BeTc2Pd,13.77746832089747
VGaAs,15.2615562771298
Y(SiOs)2,8.613475876013508
LaBeP,9.902846392157493
HfS3,2.950016949103852
K2OsCl6,5.682068285404532
BeV2Cu,12.964879482663925
TcAsPt2,14.015188189960206
Ba4GaMo,15.329872797906704
BaTcBi,17.006051863968896
Er(CoB)2,6.808930410375282
ClO3,2.3182824101764075
CuP2(HO)4,2.50537422354426
Ca(AsO3)2,1.970397591012196
Li3V2P4(HO3)2,4.4917368578312775
CaTbF6,5.873218878945344
HgIBr,2.41047713119208
CeSc3(B2O)2,2.302961861024479
ThSnI6,2.5448772072538195
HfAsOs,10.329364291507327
DyCuPb,6.188936365267731
Ba3TiS5,2.616193163102959
LiRu2W,11.03614969090217
NdInCu2,9.318120339782409
NaNdS2,2.499846661964156
MgSnP2,3.2386056670528234
HfAl3,9.931364458119539
TmHfOs2,9.684916107019204
Na3CuO3,2.4590309744558594
Rb3Os,8.106700931945129
WSeS,2.8861104159982047
Tl2S,3.599296227505224
TbTl3,12.999561531067116
Bi2WO6,2.6159574410401505
FePbO3,10.023402615878503
Cd3AsI3,2.651175839761168
BeZn2In,11.8113772835065
BaYTiCuO5,3.505372067745924
Pm2CoIr,16.673689853578697
SnP3,5.3114467583387
Li5Nb2V3,9.844878533193457
YH3,6.182016930851398
BeAlB,3.4704754717473514
AcTe3,8.585184913558939
UCr3,17.220947515550165
HfBe2V,9.77227370335754
TbFeSi,9.422011462527523
BaPt,7.956980164191271
ErNbO4,2.3324236321903444
Nd(AsPd)2,8.36857216017165
TaRu3,14.713531187311904
Be2CuPt,10.243620779132089
Ce3GaBr3,7.942801772674426
Ca5Ge3H,6.804794878123318
ScCo2,14.904330466903458
Fe2W,19.03004992111161
TaNbTc2,11.493759176179044
Lu2AgOs,7.706094990330706
Ca3GeN,5.076435757497577
Si(O2F3)2,1.4156035226479668
Li2UMo2,2.1352829632939363
Sr3GaO4F,1.8984730706544144
ScSi,6.318443901257122
Co3Bi,12.107035144906455
Be2InP,10.163616482335408
TbMnSi,13.011279721841351
CeAgSb2,8.642160223771214
Co6O5F7,12.704848155986225
Ba4YSe,11.614004477354053
Hf3(Cu2Ge)2,9.696870629228794
TbAl2Ni,8.960675197773883
Pd3Pb,9.670217164055833
NaRe2As,11.725775027690068
U2InCo2,11.909657145918741
TbAl,6.055088768961195
ReBr,15.376342217835814
UN2,4.5556594839093645
Li4Mn3V2(NiO2)3,10.527012871655472
YbRh2,13.307873609258545
LiYF4,1.5383757668398186
K5Au(IO)2,1.9244479727963548
ScTaO4,2.300028985324605
GaFeIr2,13.333322916662596
Li5BiS4,2.453439762184241
BeGaBr,7.1862669956893015
HoBr3,1.9369391661416044
LuCd2,7.29582985912729
Li3CuP2O7,1.6779849025939813
BeNbP2,14.537677485302346
SrMgBe,9.038377435506149
Sm3Ho,12.994925932840095
Ba4HfSb,13.350662904889779
SrLiP,3.048781177235694
BeTl2Cl,9.206014338463742
BeCdSb2,7.342989854275983
SrWN3,2.881510020805064
Nd2Fe7,21.18166502740833
Mg(CoN)2,10.044958934709491
CrCuSe2,7.822376024371795
CaSbO3,2.6394128134871213
NaScO2,2.0061239576191032
PmMgHg2,7.357146185852227
Be2VFe,13.919281590656896
PrMo3,12.50175454352975
Sc2BeTe,10.426491899643588
CuSiBr,7.411437107606053
DyTlS2,2.7756140461766887
Sr(BeN)2,2.2742984266215664
YCuPbS3,3.1858907702556283
Sc2GaRu,8.396713642848612
TlSbTe2,5.8635512561359375
Ba3PbO,6.128384779042518
K2NaAg3(CN)6,1.833421210015128
Ba2ZnAg,7.725529108093503
MnBeCo,13.693729708641591
BaMgBi2,9.055276546485663
Sr2HgPb,9.113731398280287
TbNi4B,11.453287737588715
NdSi,7.351507781854456
Na4CO4,1.6830923919975398
Ca2TlPb,11.798300725104447
Ba4YSi,12.549601587301488
RbCaO3,9.242099328615764
YInAg2,8.309582821457807
Na2ZnS2,2.210965098473213
K2ZrF6,1.5727576630449671
DyAgSb2,9.307924938817818
U3Sb4,11.423856616747253
LiHf4Be,13.969470283443105
Al2CrS4,7.1279964459400045
LiHf2Tc,7.875087301103398
NdDy3,11.316695630792587
Ce(MgSi)2,8.531766132128409
CaMoF6,2.192107053346924
YbPrHg2,8.375738773385903
Cu2SnSe3,5.490239824755684
ZrSiPt,4.150481899731645
Li6Mn5SbO2,7.809351232123362
K8PO3,3.1795125412553413
ErPt3,8.399940475979577
Cu2P2O7,4.222365056063564
Ti3Ni4,13.967245015869567
FeCN2,10.841918649390431
YbSnRh,11.881933063829866
NiSbS,9.47957277518349
Ba2HgCl,11.808213243331947
Pm2InHg,9.09858230715093
ZrTiO4,2.516657836629101
MnCoS,16.478064206696125
TaBe2Pt,6.9992499598171225
Li5AgF8,4.17105102661987
ZnB2(CN)8,1.7202519195358181
NaLiSe,2.193004027964077
KPF6,1.425774643249533
SrH2O3,1.711052307791904
HfGa5Ni,12.429318833575179
YBiO3,4.310545209135383
Yb4As2O,3.0896062316526143
Zr3Sn,14.323393452670356
BeFeCl4,14.04654761854314
PrTe,4.107371422211534
BaSrHg,9.29794600973785
Ta2CuO6,2.980570415205787
Cd2AgRh,10.8960635093597
YRe2,12.982407326840427
WF5,5.803852169033942
LiPaPt2,15.657981990026686
H3N,1.569277965604989
Ba4SnHg,11.90894621702525
Na2VBPO7,3.0351112005987524
SbP(OF3)2,1.5327643871993717
AuClO,2.7282350827351127
Ba2Bi3,5.978405584546213
LiMnCuO4,11.105389082182876
CoSbO4,4.680897349867863
ErZnAsO,3.380813511567889
TbInNi,11.849270019710074
NaYbS2,6.260125131869702
Rb3Sb2Au3,3.2413783076545286
K2Mg(CO3)2,1.6684423873781198
Ac2SnHg,8.828589921386088
Li3Ac,11.360867044376498
Mn3Sb,17.912358861970137
HfBeSi2,11.749538998048674
CaSnAu2,8.660057736528088
Zn(NiS2)4,8.780434689315404
Li2Ti(BO3)2,1.93718868466652
Be2NbCr,11.253943012710405
Zn(CrS2)2,10.699817755457332
BRh,9.582990138782362
UHg2,12.721952156279581
ZrMoP,10.958714948995313
LiPmTl2,11.257246554997364
Na2CO3,1.5700955384943935
Be2TlSe,10.892532610309997
TlS,3.2823060998836366
AlTl2F5,1.718574991090002
Ba4GaRh,13.331399026358786
Tm(MnSn)6,13.850125149855748
Ti4Bi2O,2.675406511167976
TaAsBr,11.296973045909246
VAg(PSe3)2,6.4341096250115815
Ti2Rh,9.541002742549304
RhF3,3.749377726147812
B5W2,13.746061254046555
BeNiPd2,13.669892708674295
LiCaCrF6,2.2150545516232025
HfRh,9.475267806241678
Rb2SiF6,1.429008980610922
KNaMo(OF2)2,1.8272292321070904
Mg2SiO4,1.8020266368730515
Li4B2O5,1.6478268517454535
SrCd,8.859034936154162
NiO2,10.386300271671974
Sm2Fe2Si2C,7.902261279743497
BeSn2Ge,12.431448025069326
Be2TcSn,6.268295887506692
Cl2O,2.1604011973088086
CaSnHg,8.24840388600526
YAl,8.642194937244435
Rb4CO4,1.8807799800437408
CuMoF6,5.065056761774739
RbBr,1.6698203496184851
H4CN2O,1.6886582444848537
YCuO2,2.219324221469229
Ba4NiCl,10.210470116502961
MnFe2Si,14.079857953828938
Ce6B2(CBr)3,9.95060299680376
ZnMoF6,3.3545640551344373
MoN,9.385637964464642
PuSe,11.118597033798823
Sm2TeO2,2.7043791647375683
MnVAs,9.937132383137502
Fe5SiB2,15.951881811665144
Tb(NiB)2,10.59587341059402
TeW2Se3,3.3737219802467417
Rb2SnO3,1.86931359951543
HoBO3,1.872030982649593
Th(CrSi)2,10.541054659441498
Ba(MnGe)2,9.6858023243646
MgCr4O8,10.22587893532874
Fe4P,15.226681625795337
Ba4MgSe,11.41313278640006
Sr2LiPt,6.1846422693636836
ScBeGa2,7.0178652974628495
DyBC,6.2655805796430375
LiGa5O8,2.015365971728212
CaBiPd2,10.383915446497053
Tm2MgTl,7.165430901208942
LaVCrO6,7.143010569780784
ScZnCu2,13.903050025084426
SrTa4O,2.310432859877127
MgPbO3,11.233463401818693
PbAu2,12.493523655611869
ScBeSn2,8.809572445168191
BaAlSi,4.10613768238069
Sr3Co(CN)3,2.7963249691931966
CrAuS2,8.917398723843181
MgH8(ClO)2,1.5756268593801008
KCdAs,3.7940172201331226
Co4NiO8,9.006216371669812
Nb2Cd2O7,2.9868880126312067
Li2CuAs,5.765911318545692
Li2CrSiO4,5.462893006457293
LaInAg2,11.487784816926196
SmGa2,7.4521205035882225
YbS2,10.278487242780429
Na2CeO3,2.1118080720873604
BaNi2Cl,4.3703699309478745
Ti2GaCo,12.524583825421104
Be2PPd,8.478541541247921
Li4FeSi2O7,3.1904701847846817
BeNb2Si,13.126196453403145
PaGe3,14.18402270161748
Pr(GeRh)2,8.853415536766963
Ba2ScCd,9.87433035704194
TeRhCl,3.778143282972029
BePd,4.786355607348873
BeCoW,12.448732197831767
BaCaYb2,9.550429309722157
CrCo2Bi,15.539362921304074
Rb2LiVS4,2.36211063810878
PrPt5,12.789208993001349
Ba4PPd,10.258113861719414
NaBeV,8.04262394993077
PaTlO3,2.4347895186237354
K2AgP,2.7889006197185777
HfAlAu2,7.023325423188077
Pr2IrAu,9.295323196819645
SrSn3Pd,9.574807221732108
Na6SbO5,2.4025264479987167
Be2TlTc,6.198983787686495
BaY2O4,2.0824424761963214
NaLaTiO4,2.202907170082298
Lu2ZnPd,12.12556802793172
V3Sb,13.65649296122544
Li2Ti2FeO6,3.14297099360886
Ba2ScSn,9.374342643620404
DyAu,7.466290913164314
TeAsHO5,2.1251588175945817
HoSF,2.496530926439059
PuSi,15.890358712124783
U2C3,14.254382951686592
SmC6,8.527447840161011
Ba4CaIr,13.385630354973948
BeFeNi2,16.142890075819757
Nb2Hg2O7,2.951999322493147
TiP3,14.505230091246398
BaGaW2,14.901706837361507
Ni3Sn,8.78491320389678
BeOsBr,10.369791061861694
