pretty_comp,n_powerfact
AcInHg2,16.78129849
PuRh2,622.063121
RhSe2,126.69072820000001
Nd2TeO2,1413.033699
BaHo2NiO5,620.1481607000002
Ni3Hg,4252.878732
NiP2,3984.190061
InCl,2520.3518289999997
TmCl2,599.0857734
TbH2,10.29633769
AgRuO3,492.99872350000004
LiSm2IrO6,168.9385995
MgScRh2,932.4576684
Li2MnVO4,417.7439828
CuCO3,125.95297009999999
Tm2InPd2,1353.908809
MnVRu2,1349.914887
ZrAg2,1600.789248
NdMg2,256.8775489
Li3V2F9,60.34784002
Tm2MnOs,35.20369194
LaDyMg2,166.7786791
ScSn2,488.4889323
YbPrMg2,0.335502647
Li8N3O,30.80281839
Mn2CrO6,741.4905892999999
Bi2O3,266.3066722
Al2CO,1029.833466
Nd(NiGe)2,898.6340315
Np(CoGe)2,345.646495
LiTiPO4F,52.74353801
Na2Zr(CuS2)2,752.1329343
PrS3,1557.903614
ErBPd3,221.4824983
Rb2B2Se7,2339.254475
Sc3Sb,304.3857478
NbCuTe2,104.4105559
Sn(BiTe2)2,3980.291836
NbO2F,3819.05914
Pa3Al,1024.3377289999999
BaSr3O4,2721.011091
Sr4Li(BN2)3,712.7272897
NpB6,44.62658157
Al(FeB)2,146.3136111
WC,1414.4128460000006
LiBeAu2,16.9624079
LiYHg2,526.8981098999999
LuScRh2,14.97981173
YbCl3,693.4023718
Sr4In2N,737.198519
NdNi2,35.108493100000004
Te2Rh,496.6814181
ScB4Ir3,409.5811167
Mn3NiO4,265.9595134
Sb2Ru,506.3554308
Rb3BAs2,1288.139233
Ca6GaN5,596.8621781
Pr(AlSi)2,140.0053232
Yb3PbO,772.5625309999997
AlFe3,1525.1302560000001
Sc7NCl2,1723.3596420000001
Yb(ZnP)2,3826.7377229999997
Li5Cr2Fe5O2,22.56805165
NaHo3,14.35460816
NpInRh2,5.174074175
Ti3Al2NiC,21.73947333
Sr3SbAs,319.8305751000001
RbSc5Te8,1739.183354
LiSbTe3O2,735.4978022999999
ThInAg2,72.02021636
Cd2Hg,280.18591289999995
Ta4O,21.41600264
FeRh,456.8754892
Ag2HgS2,422.0602246
YSb,241.22935299999997
RbNaSi2O5,565.7552197000001
VO,63.70354111
TaSe2,67.68084632
NbNiAs2,429.5952506
K2Te2Pt,3788.234781
Ba2CuBrO2,1949.30465
Na6Ge2S7,344.8612106
Li2CrCo3O8,280.43742480000003
Nd3RuO7,359.9017689
ZnSiN2,662.4684786
ReSbO6,1669.7502960000006
TeF4,1097.7571480000001
LiFe2O2F3,19.90223404
CI4,837.0756951000003
TmSbPd,3253.413412
Al5Co2,53.21281835
FeSn2(CN)6,1265.266988
Rb2SeCl6,2539.573511
LiEr2Os,639.8735234000002
TmBi,147.58072019999997
Li4SeO5,863.2147799
ThAg2,192.82635290000002
U2Ni2Sn,88.02187716
Cr3SnN,940.8781720000001
Tm(HO)3,732.4291145
Yb2PtAu,1782.6044559999998
MgNi3C,352.3747432
HfSb2,1566.1860390000006
PuNi2,148.9555959
Ta2NbOs,1958.887949
Li2Ti3BiO8,1077.8782210000004
PH6N3O,669.8840309999998
MgCl2,585.8424742999998
AcDy3,220.4608266
Na2PtSe2,2745.109676
Dy(TiGa2)2,94.64143955
SrWN3,1035.238112
ThGaAu2,379.93930980000016
Dy2MgAl,174.02409330000003
Zn2CuIr,363.5570294
Ba2Cd,497.1917876
Tb2IrPd,106.78579950000001
TaFeSb,720.7902321
Ba(PdO2)2,360.7175992
K2NbAgS4,731.7965767999997
RbCa2Nb3,1896.24438
KP(HO2)2,1002.912539
ZrSnRh2,8.335953145
ThBe3,3.691563939
Tb2In,96.69501997
YZnSn,334.6496183000001
PbO2,433.11454860000003
BCl(OF2)2,261.59855120000003
Li3V3O5F3,31.29697454
Sc2ZnAu,186.4311846
Na3MnSiCO7,1020.1951949999999
Tm3(GePd)4,184.06458030000002
CaMgNi4,156.0742304
Tm2Pb2O7,538.2949231
Ca(AlGe)2,1788.609971
Cd3AsI3,295.56177369999995
Pr2SiTeO4,1201.484072
Co3Mo,3471.604302
Ti2VTe4,42.404213
Ce(CuSb)2,4014.232118
DyGa2,163.35298899999995
ThCdRh2,1616.513912
MgCr2O5,152.28220819999999
Li3TaO4,2388.030981
Li2CoCuO4,12.14798897
HoIr2,39.88886672
ThPSe,26.21228836
ZrIN,2089.770371
Al5W,93.93005188
SmSbIr,208.2037805
NaZr2FeF,83.93370905
ZrZn3,95.83001045
UIn3,250.052359
Li3FeO4,843.7701677000001
Rb2TlGaF6,2942.458389
DySi2,536.6665204
DyGe,177.221927
Na2GeS3,759.9210282
LiBi,134.94937030000003
RhN,424.34738169999997
CuBiPbS3,1597.0962769999999
K2TiO3,976.6195989
YbPaRu2,633.7738208
PrNiSb,558.1999175
CdRhF6,126.6278778
FeCo3,8.827434138
CrSiO5,1622.177285
ZnMoF5,439.3242114
NaHoSe2,3028.461893
HfFeP,331.3246452
ErGe3,295.5823127
LiMnVO4,778.3531996
TiPd2,326.4551747
Li2Mn2(CO3)3,440.35500419999994
Al2CoIr,825.3106862000003
MoO3,4571.591295
Li2VOF5,116.61587320000001
KCaSiHO4,797.2111295
Y2GeRh3,145.55185500000005
Yb(Fe2P)2,75.97053051
DySn2,304.3556898
UBiSb,36.23599755
Zr3Ag,36.9101401
Na2Ni5,279.50958189999994
Mg3Co2O7,24.09727687
NaSr2Tl,0.038700833999999996
PrNi,79.41576931
Th(CuSn)2,3630.728287
YAl2,247.0941018
NiSeO4,1354.728544
Si3MoPt2,364.7406587
CaP2(HO)4,839.9405695
Sm2Mn2O7,996.7092690999999
Li3CrS4,65.15309113
MnGaFeCo,12.77934524
NaSmTl2,81.96884179
Na2LiN,239.9753095
LiVF4,8.936108152000001
MnInBr3,547.3431602
Rb6AlSb3,604.6331884
TbIr2,15.90967227
CuNi3O4,171.33401980000005
TlHg5Cl,884.8518298
Ti2MnSn,879.0283002
DyAgTe2,1471.337129
U8FeS7,21.99066044
CuSnH2(NO3)2,366.3625729
Sr(RuO3)2,460.6932238
Li2MnO3,440.4504251
HoSnO3,1637.732708
Ba(NiB3)2,589.4809097
LiTaGeO5,1534.454315
HoCu,524.0831439
Hf3Pb,412.47999619999996
Na3NiF6,16.24460583
TiZnCu2,900.5135295
MgSbPt,261.1342016
Na3PS4,646.8659653
Zn3Hg,563.8811688999998
NiPd3,2990.402788
TmAl4Ni,1499.6652689999999
DyB4,309.03436089999997
Er2Mg3Ru,483.9546671
MgSn(GeO3)2,1423.586514
K3Y,1299.480552
BiTeI,1204.18722
Sc2IrRu,1672.004486
ZrMn2,743.565267
K3SbSe3,479.8680676
Tb2IrRh,1464.791185
Sr(AlPb)2,164.1205386
Mn3Fe,1713.3816190000002
Zn2CuWO6,460.81954079999997
NaHg,844.0351433000003
Li3SiNi3O8,1083.448575
BaSiTc2,20.15559254
Tl2O,2959.150786
U2Fe3Ge,533.8461681
Ac2IrPd,675.3487322000002
FeNi2(CN)6,138.94557930000002
Li6MnF8,51.49084585
CeIn5Co,1503.686396
BaYTiCuO5,539.2899642000001
Ca(SbO2)4,34.85171124
TbNi,45.16525978
MnCo2Sn,87.80125634
Sr2CdIn,24.10318347
SrTl2,1728.0681739999998
Nd3SiAgSe7,1234.176187
K2TiCl6,1034.4357220000004
Li5CuF8,171.5294152
UFeC2,14.89738144
Ta2VZn2O8,252.5487386
K2S5,628.5303698
Sm2CuRu,398.4121105
CoB3Mo,202.0325446
TeAsHO5,1724.9397350000006
BaBeGa,577.0957287
LiHf2Os,1.631947971
Sr(GeRu)2,1475.51197
LuNbRu2,1607.7817730000006
Sr(MnAs)2,503.78973679999996
Sr(GaAs)2,793.2496313999999
PmSn3,199.0304257
V2HO4,38.54078945
Tm3SnC,2043.102504
BaI2,877.0259359999999
LuTlS2,2400.250501
Al2Si4O,712.8153077000003
NpB2,15.16868204
CuHgSeBr,619.6246441000002
Na3AlSe3,375.6691182
Rb2CoO3,331.0629223
Np(GePd)2,1426.421164
MgAlF5,1059.72444
Li3AsO4,1004.105635
MgVF4,198.8023
ZrH,28.00077608
Mn2FeO3,213.4399242
NaGa(GeO3)2,740.8798466
Sr2Er2Al3Si5NO3,727.4430534
DyClO,1112.7286470000001
MnBe2,213.42823140000002
Tm(FeB)2,138.96672130000002
Ca2Ti6N2O,912.3219794
Zr2Bi2O7,3208.544541
Ta2Hg3SO4,1910.497318
RhF3,110.7775916
NaInAg2,12.93761822
CeRh2,61.16705436
RbZnF3,657.7367188
KI,616.1267924
ScNb,52.11507682
Ag2H2IOF,646.0466700000002
ErInPt,1854.9270989999998
Ca(CdP)2,1268.7302320000001
Lu(AlC)3,2839.946548
TmBPd3,252.9037909
HoB2,127.05237460000001
NdAs,123.8198551
BaAsPd,392.17616489999995
Na6CdCl8,792.2726771
NpAl4,2194.9266789999997
Li2CrSiO4,577.9433997000001
CoPt,421.55261060000004
DyTe2,25.79507695
SrS3,1693.9989489999994
H4N2O3,1107.6188029999996
AgCNO,2176.9781199999998
AlCo3,549.7390876000002
Mn5NiO2,496.6905056
CaTcN3,2194.8139260000007
Na3Ca2BiO6,706.8321909
NaHCN2,929.3577943
Ca(ZnGe)2,1816.788654
NaLiPt,2650.639103
InSbS3,1086.429313
TaCu3Se4,2193.390124
TmHfRu2,651.5797827
Re2AuSe,3620.88714
RbNdTe2,2928.9118780000013
KRb2TiF6,31.27365803
SmNi2,124.66451140000001
Tl3SbS4,1270.9496960000001
FeSiTc2,143.7412611
LiTiTe2,134.6920552
YOF,1335.697947
LiGa3,5.241741751
CuRe2Cl,456.12917760000005
Cu2S,502.05310610000015
MgNiF5,909.6568967000001
LiNdHg2,8.963810646
Tl2GeSe3,1921.023109
Ac2NiIr,740.6393677
B3Ru2,72.74424179
PaN,165.1143166
CrAgO4,901.841438
YCo,955.2123978
PPdS,1510.986825
Mg2As,252.49725440000003
Sm(BC)2,610.9045805
MnSiNi2,143.50466219999996
ThSnI6,968.4992255000001
LuUO3,123.52738719999999
K4Na2FeH3F2,20.00956168
In5CuS8,204.40198769999998
Sr2FeBrO3,3.325966052
Li6MnS4,372.26553989999996
Rb2TaCuS4,847.5045864
Li4MnCo3O8,14.70000311
Sr(CoP)2,1395.375053
NdBPt3,38.2265454
RbAu5,934.6732414999999
K2TaAgS4,826.1239697999997
USiIr,152.5907253
CrNi2Hg,508.55796780000003
Li2Mn2CrO6,294.4525443
PBr5,3019.7004660000002
Rb2Ti(CuS2)2,832.7595982999999
PuGa3,933.5005958999999
RbYbF3,795.4029137
PrZn5,569.6352168999998
HfVGe,463.6665935
Li6Fe(O2F)2,497.7553953
BaClF,943.0560374
NaAlO2,723.2326863
Rb2PbCl6,617.0329291
In3As,3159.6474329999996
CeNi2,3323.483714
InSn2I5,1365.697583
Ba3MgTa2O9,1734.7670739999999
Mn2NiO6,576.8612188
K2FeCo(CN)6,20.99480738
KLi6BiO6,763.4102337999999
Ba3SbAs,538.0682337000002
BaSr4U3O4,7.479014347000001
SmMn3,44.37843887
SbS2,2.7376493589999997
Nb2RuW,1264.8770960000004
KNbO3,1732.6216
ThIN,1184.081987
Sc2MnSn,0.277913446
YH2,16.47254736
RbFeO3,33.77784726
Li2PtF6,799.0409721
PuP,371.50431960000003
Ba2H6Ru,2784.6295440000013
ErSi2Ni,417.35454489999995
PH4Br,1554.38679
Ag(Mo3S4)2,36.35938878
KZnP,1666.204549
Tb5Ge3,1196.6388769999999
VH,75.87138983
Ce3InC,628.9225911
Th3Ge2,534.0599744
NaAcTe2,2582.472448
PtPb4,485.32653339999996
YGaRh2,2844.998866
YGaI,1980.6155019999999
Ba3NaBiO6,757.1791125
Na3PSO3,1011.0231
LiDyHg2,13.855020800000002
MgU,523.8239546
Th3Mg,186.01558169999998
SiIr,2096.102475
YErTl2,1.3982809680000001
LiCoNiO4,734.2267332
Mg2TcO4,560.7223388
Li2CuAs,1712.299839
K2PtC2,2886.2338449999997
CeGe2,2398.778253
YbAgSb,389.2212513
K3BS3,660.2019151000002
Sc2AgAu,537.654242
MoIr3,0.7116392109999999
Mn2ZnO5,1050.860932
Na8PO3,650.3148599
RbTmS2,3327.010018
KZr2Nb,68.3952516
HoN,72.21963869
Ba(BSe3)2,1753.98247
ZnPPd5,803.0445682
SrNb2O6,1579.251234
CeCdAsO,428.73483110000006
LiMnTe2,330.717375
Mg3ZnO4,625.050933
PrErMg2,12.4600181
Ta2CrO6,249.93163360000003
NbSeCl3,719.684541
ReH8(Br3N)2,1351.849909
RbPr3,319.4422237
MnAl2O4,117.9723604
Sr2MgUO6,5.69002288
K3Sb2N2O6F7,612.0935843
Ce3SnC,454.6514107
Tl2SiSe3,2143.27552
Ca2Mn3O8,647.604151
SrNd5S8,4619.353697
SrSn,1465.7106880000001
Li5Si2NiO8,197.5731736
MnBO3,159.3154634
BaTe3,1513.106205
MgTaIr2,2129.2706940000007
Zn2In2S5,89.6425894
CdPt,224.66441749999998
YSiRu,959.0051865
Dy2C,81.23946951
CeGa4Co9,102.3682001
IrCl3,1297.236998
RbTl(SO4)2,280.9045539
Sm3Sc,204.87330480000003
LiBeBO3,1455.4378359999994
TmNiC2,1045.479167
Mn2VO4,113.21532549999999
Sb2Te2Se,3824.93616
Ca(PIr)2,2571.397991
Sr2AlTlV2O7,735.0891698
BiIO,1040.485508
DyGaRh2,2780.6367920000002
MgSe2O5,862.3074435000003
Ho2OsPt,850.6965676000003
CeSbPd,194.746965
Lu2ZnHg,138.7010118
TmCu5,215.21351549999997
Sr2CuTeO6,298.195056
KInBr4,621.7538677
ErB2Rh2C,633.829306
CdAs2,1352.307
NbSe2,114.40993870000001
PrSF,921.5412283
Sc2CuAu,620.4481088
RbErSe2,2865.312589
RbSbO3,86.63167443
HfSbRu,2834.496592
SnF3,2769.4395879999997
Li2NiBO4,231.32768059999998
BiB,4149.023379
Cr3S4,99.0542343
Tl2PdCl4,1303.346169
BaTe,2371.872412
LiMoO2,996.2950114
As2Se3,967.8407026000001
Cr3N4,148.0582224
TbCo5,420.77881030000003
Pr2TlAg,1528.7458800000006
HgF2,1135.978907
Li2MnCr3O8,623.0129066000002
SrTiO3,3843.509789
YAgTe2,1290.250079
Cd2As3Br,1685.5195390000001
Er2Fe2Si2C,39.04866249
Ba3TbRu2O9,83.76710085
Si2Ni,409.0141213
FeCu2SnS4,539.0969267
MgFe(SiO3)2,42.2677731
H3C4NF2,1181.712356
TbInCu2,37.14901511
Mn2GaCo,51.38952802
TiP2,822.0652906
Li2TlPt,324.40355689999996
Sr2PbO4,608.6074206000002
Nd2Cd2O5,208.2197863
Tb2Be2O5,810.4812618
Sm2O3,1074.789036
CdCo3N,1507.6399390000001
RbBr,663.7898802
MgGeO3,672.1320387999998
Ba5Nd8Mn4O2,103.10266750000001
TaVO4,385.3126445
BeCrO4,405.275413
CaIrO3,3018.8452780000002
KZn4Sb3O2,509.8218273
FeAg2SnS4,708.4001003999997
MgV3O7,227.0700955
Zn2CuN2,728.7725492999997
NbGaFe2,254.97737489999997
MnNbAs,1218.124762
Ba(InTe2)2,743.2479967
Mo3O7,732.7774943
Nb6Co7,15.56376169
TaAlRu2,283.5959828
BaZnO2,729.4607425
LiBeP,1201.981666
LuTlO2,3257.165734
MgInAg2,120.11470690000002
Fe(NiSe2)2,184.1775323
CeB2C,254.2960807
Li5Ti2Co5O2,69.6638186
MnH2SO4,294.4178226
YF3,1378.477427
Ge2O3,618.4552006
CdBiClO2,1298.709711
FeCo2Ge,2941.962028
H6RhN5(Cl2O)3,382.91080689999995
CdSO4,729.940839
Li3Nb2Fe3,19.46779605
Li2BeF4,1142.904142
SmAl3Pd2,326.8331037
BaGeF6,858.0312982
LiScPt2,3797.2908409999995
Hg2GeO4,943.4961904999999
VCuRh2,14.20655703
TbYTl2,34.38104955
Li5Nb2Fe5O2,155.14055159999995
Ca2VN3,1164.59811
Na3ScSi2O7,630.0012641
Na2FeO3,210.9897369
LiSnAu,176.80658180000003
K5V3,12.24573063
KSO4,30.85202525
Li4MnF8,323.1033934
AlVFe2,218.00766959999999
RhCl3,902.3515716
HfAu2,688.0903972
KBeO3,641.3906897
YNi4B,34.09329753
LiAc2Ge,1085.909101
VSb2,702.8055897999999
TlAgTe,4581.981179
BaH4(IO)2,469.1595135
Yb2C(NO)2,544.6357247999998
TiCoSn,914.9710802999999
KAuSe5,2373.300146
BeGeRu2,1824.2390059999998
TaCrO4,615.5061931
MgTi2O5,1417.5738210000006
Ti2GaC,665.550121
KCu4Se3,957.4814448999999
SrH2(SeO3)2,481.3308518999999
NdBrO,3514.546883
SmGe2,115.46042479999998
Zr2CoSi2,151.7466855
HfMgIr2,940.9090171
YBrO,1706.810558
SrClF,767.9492127000003
CuO,1561.258756
CrPO4,923.0828077
FeP,695.3464834
Dy2NiIr,203.83800380000002
YbSb2,807.8331807
ZnAgAs,48.98698482
Be2ReCl,0.42996158
NaSe2,1064.425029
BaHgO2,998.1339507000001
Fe7(OF3)3,28.29388659
HfZnIr2,1784.042872
Nb3In,370.4147817
Ac2ZnSi,510.349013
MgTiF6,100.0642881
Ho6FeBi2,122.30620549999999
Mn2Co3Ge,62.13661687
In2Co3S2,140.74037030000005
SmCo2,871.5818489
NdMgNi4,572.2285057999999
Ca(ZnP)2,4784.747195
Pm3Sc,1014.275811
NbGaNi2,118.07649750000002
Er3AlN,766.0738871
CePd5,808.2208657000001
Al2Si2O7,791.6902572
Ti2In,17.22676592
MnAlFe2,0.056012239000000005
MgCO3,1367.606133
Np(SiIr)2,58.29534255
BaZnSn,450.9622118
V3NiS6,15.41010997
TlCr5Se8,321.7058181000001
NaScO2,2392.6870710000007
Sc(SiNi)2,1882.126736
BaZn(BiO2)4,4434.556027000001
Sm2ReO5,831.1145832999997
RbNa2BO3,1138.734551
Fe5(OF2)4,327.05605479999997
HfIr3,493.89854560000003
Co3O4,388.4957561
K2Cd2O3,559.7554207000002
NaH2N,881.9493056
SnPbO3,574.744052
HoScRu2,84.22259543
YbAgGe,316.3873572
KSnOs,45.33297061
HfSiTe,242.2095647
Ni3S4,0.164341819
VCu3Te4,1507.462125
YbRh2,3382.157474
Rb2In4O7,501.30546019999997
H4NCl,657.6216125
LiAs,1387.343568
DyCo3B2,57.67028716
RbCuC2,2305.068727
Pr7O2,140.42095869999997
Sc3CoC4,1063.109203
ThTl3,459.16872970000003
Tm(AlC)3,2777.556055
Li2CePb,2821.300422
BaBiBO4,1858.7394980000001
Sr3LiTa4(OF)2,729.8258692
SrGe(PO4)2,1482.217712
RbDyS2,3279.283926
DyTl3,2927.047509
TbIn3,2007.262185
Nd3I,176.75742160000001
Ba2SiSe4,1269.2974279999999
CaSeO3,1528.504318
Ni6OF,122.5632331
MgCoGe,629.5730884999998
SrB2,499.24862800000005
TaOF3,768.6852447000001
NaErF4,661.8676882999998
K5CuSb2,904.5342185000001
ErCuPb,661.8874971
K4BeAs2,535.6726045
K2PtF6,710.6586596
LiIn3,12.18638915
Sm(CoGe)2,1329.180667
ZrBr2,27.18180089
Li4UO5,37.44007301
Zn(GaTe2)2,2833.413832
Na2MnCSO7,151.338828
MoCl2,136.5633999
SnGeS3,1186.328667
Ni3H,165.2025794
Fe3Sn,22.28524933
RuN2,704.6611653
Er(SiPd)2,368.3810627
Pd4Se,369.4428547
Ca5MnO6,1192.6529189999999
AgCO2,570.7571076
MgInRh2,966.3360336000001
Mg(ScGa)2,1554.414148
RbV(CuS2)2,544.4173007
Mg2NiH4,2043.8623280000002
LiGaPt2,3583.6027
ZrNi2,37.73497617
SmCo3B2,113.69711709999999
SmFeP,797.0583539
Mg2FeO4,6.868452962
Np(FeGe)2,414.11354589999996
Ba3SbP,576.9566491
Ba(AgS)2,375.812932
PrAu,1.033735626
KBiF6,691.3424102999999
CO2,1362.777563
Yb(AlSi)2,1130.758025
Na3AuS2,1877.673748
LaInCu2,131.1263589
Li2SnO3,692.7103041
Ti2MnRu,2547.688372
Nb2CoS4,16.06163331
Np(SiPd)2,836.2196698
As2O3,1355.223813
Sr3BiP,400.9529867
BaAl2B2O7,924.5908176
ThAu2,472.526838
CaTa4O,327.89946729999997
Sm2Pt2O7,1572.502911
LiVCrO4,576.3023283
NdTe,906.8951562000001
AlRh,350.6283333
TiCo3O8,3264.773653
GaAs2W,0.007546828
Ce(SiNi)2,1082.078931
Li4H4Rh,548.9717932
MgH8(ClO)2,928.1774742999999
Sm(BRh)4,145.96483369999999
BSF7,290.7303904
Rb2Li2SiO4,748.5664521000001
Lu2(NiB2)3,914.4322568
Cd3SiO5,688.1046866
TbBi2ClO4,648.8076904
Hf2Ge,182.0362626
Ba2AlSn3O7,230.7745151
LiMn2(BO3)2,157.80766409999995
Lu2CuOs,26.95901121
Hf2CoIr,2927.1052329999998
AcSe3,433.09009969999994
PbBr2,4700.963289
YSnF5,1859.625816
PmHo3,1405.672552
Yb3Zr,1.658742515
TiBrN,1179.092694
ScGa2,39.82850143
HoAl3,0.311389942
Ce(SnIr)2,1292.623671
Li2YTl,464.28859950000003
Zn3Ru,2499.76101
TbAg2,93.97041298
Rb2NaCoF6,724.2207611
SrS,1864.7058989999998
BaSi4O9,1071.2292929999999
Rb2Ti(SiO3)3,1022.890277
B2Mo,61.02471282
Na4Br2O,598.4029994
ZnBiF6,11.80643392
USeO,292.35915239999997
Ga2NiS4,719.3261592
Sc(GaFe)6,59.61970873
PrPt3,525.6981007
ScPPt,35.0390654
HgPd2Au,726.8047132999999
Er2InPd2,1348.420307
LuThTc2,1464.819398
Sc3BPb,523.3908343999999
Li4CuSi2O7,86.27803514
LiAlAg2,10.53317183
Er(HO)3,755.9025926
Ta2TiN3,4085.811407
Ba4Sb2O,680.2337745
HoIn3,2503.2839089999998
ErH3,1320.332662
LiFe6O7F5,68.86723636
Ba3N,234.7572332
KAlP4(HO)4,834.3656566000003
YPt3,2168.7904359999998
Ho2Ge2O5,881.4862142999997
HfAg,216.0351528
SrBiIO2,1230.975319
Zn(AgO2)2,1484.111733
DyCuSeO,477.6611762
Na2CuSbS3,2921.260418
Tb2Pb2O7,530.4425309
LiCo2NiO6,230.4449008
K(InAu2)2,2058.5138269999998
Nd3Al,31.29897365
Na4SnSe4,617.0015384
MgBe2B,2513.789432
ZrCoF6,865.2823400000003
InCuO2,762.8774394999997
NdOF,2073.4904079999997
Na3BO3,536.8665656000002
Ca(CuSi)2,216.8777153
ErSn3,245.7457758
MnAu2,54.82306652
Cu2PbO2,769.6372288
BaYAgTe3,1130.044114
ThNi5,83.41849447
MgHg,202.93627859999998
NdCoGe3,313.3296795
Mg2TaSnO6,12.37593365
CoSO4,209.7082821
TbSb,180.7891888
BiI,1220.475824
V3Fe3(TeO3)2,14.23772463
Al2HgS4,555.8197263999998
YIr2,90.96741809
Nd2Fe2P7,162.3128272
Fe(CO3)2,183.55194790000002
BeIn3,15.29070686
VPbO3,361.6423167
MnTcOs,70.00673967
Li2CrS4,222.4055595
LaHoMg2,96.15588120000001
PrYO2,160.4964533
YbHfO3,1572.419543
K2NaNiF6,353.565019
NdGe2,65.72550607
TmF3,965.4670007999999
ErCuS2,2492.600398
ScB2,223.97323480000003
Na3Nd5Cl8,471.8361351
Ca4P2O,866.3256787999999
NdInPd,1325.6481529999999
Rb2NbAgS4,660.4570304
TiClO,506.46581910000003
SrCaSi,994.9590088
PrMgHg2,535.0281409
MnPSe3,341.9571509
Er2IrPd,38.8700973
Li5BiS4,873.5501011
Na2ZnS2,500.0708385
UC2,1120.808495
Sr2LiPt,541.4840432999998
ZrCd,80.27329106
Th3N4,3020.859005000001
RbVBr3,4115.68145
Tc3Rh,1297.783155
Nd2MgTl,296.0757803
Ce3Tl,776.1034123
LiGaGe,3933.817049
K2NbCuSe4,951.1192963999999
SmGa5Co,255.1571721
Nd2Co6Sn,388.61994139999996
InAgS2,199.84758280000003
LiGaSe2,638.3404131
Y4C5,90.16243081
CdBiClO2,1295.8718279999996
NpSeO,17.07562751
SrAu5,312.0215237
PaP3,994.7228077
GaCuS2,297.5203974
MgFeRh2,27.14382858
K2PdCl4,1546.746501
AuCS2Cl3,234.04865330000004
MnCO3,856.1022961000001
Lu(Mg3Al)2,283.4552109
Li(FeO2)3,35.63239168
ZrMoP,457.80174960000005
NbTeCl9,147.9007339
Hf2In5,2072.461015
DyB2,110.9187426
ScRh2Pb,3719.9350130000003
Mg3In,1.9120198309999998
Pr2TeO2,1449.092223
SrGaSn,660.2739902000002
NiS,371.6637034
Na2PtS2,2908.738699
Ho(MnGe)2,588.2452597
HoGa2,132.4642053
BaYCuSnO5,11.40694083
PuSi2,1585.028412
Mn3O2F5,816.1534897999999
Pr2Zr2O7,814.2599767
PmH3,1934.3237969999998
NaBiO3,640.8115295
US3,293.0401629
ScAg2,278.055905
Zn2AgAu,0.20823474600000005
B2AsP,2772.852491
NbB2,709.9647371
TaO,114.16197920000002
SmHoZn2,62.61815683
NaAsS2,2154.1156899999996
U(SiIr)2,200.2826649
Nd4S3NCl3,676.8030881
YbAu3,421.28319510000006
ErGeBiO5,706.3539445
YbF2,1173.411022
TlHg,498.5489755
Cr2HgO4,153.332638
K2Sr2O3,832.1021147999999
Ca3CrN3,113.64901090000002
HoMnO3,821.5964362000003
Ho3In,403.70466400000004
CaFeO3,0.9534109359999999
NaNd2IrO6,221.88253390000003
BaNa2(SiO3)2,586.9131725999998
NbPbS2,903.3780639
KAuO2,1268.2272039999998
Na3Cr,306.6370232
ZrP2,770.2892232
BaRhO3,169.18527609999995
ScPt,333.7066352
Zn3N2,406.011887
UTlO3,1510.9715210000006
GaPt3,3224.44814
NdPd3S4,67.8574058
VOF3,235.28721389999998
HgSe,420.5318399
NaLaO2,2113.312762
PrFePO,205.36106230000001
HoAg2,34.13287663
SmCuO3,899.0863756000001
UIr2,143.8005106
Na3MnSiBO7,1461.2954619999994
As2PdO6,49.84854779999999
LiDyIn2,85.99089790000002
Fe2RhS4,24.53661381
CdS,1358.262254
CaCu5,184.23182759999997
Hf2Cu,302.7246579
FeSiW,2141.9073510000007
Ca4Al6SO6,983.2000477
CoCu2Sn,2125.437105
U2TeO2,29.34639797
TmTe3,31.04461744
Pa3Sb4,257.8597238
Rb2ZnH4,1829.4309649999998
Ag3PSe4,377.34357610000006
SmNiC2,1274.0595150000001
Yb2Ge,1062.68556
Li4H6Ru,1987.539595
CdC,19.24186923
V3(As2O3)2,10.34024164
Ba2SmNbO6,4081.827401
Yb(MgSb)2,3361.4434880000013
MnAlPt2,91.59602774
Sc3TlB,647.8301457
Sb8Cl2O,713.1336657
Na2Se,489.12507300000004
Sm(CoB)2,385.91630469999996
Dy3(AlNi3)2,41.84928645
Li8MnO5F,348.1764002
ScCu2,63.671389899999994
PaGaTc2,389.67344449999996
Be2RuPt,35.68414058
NdCuTeO,3610.7961229999996
Y2CdS4,466.0804546
Ca2GeO4,836.8749263999997
CoAgO2,3224.3579870000012
HgTe,2360.9061309999997
Sr(GaS2)2,665.3082182
NdTi2CdO6F,732.0999512
Nd2SeO2,1600.5638800000006
TmTlO2,4385.492322
RbZnO3,17.28973388
LiScS2,2762.7320649999997
CaIn2Cu,330.2264108
In3Ir,548.1414082
VSiRu2,418.25367339999997
Pb(ClO3)2,1185.834205
Sr3Tm,1404.32003
NbBi2Mo,219.60133849999997
Tb2SbO2,41.41791079
Y3CuSnS7,817.9410286
Fe2TeO6,562.9324374
Ca2TaBiO6,1674.1559
Dy2Cr2C3,285.0734937
PmCdAu2,156.5139409
Ti3N,372.39491860000004
Sr(PPd)2,62.92918340000001
Tm3FeSi3,39.00819524
Ba3LuIr2O9,6.3575292910000005
HoTmCu2,15.42427707
ThSi2,181.2972235
USbSe,205.4037094
AgNO2,1585.27276
MnGaH4O2F5,710.9481889
Dy3Ni2,354.59664730000014
Y(Sn3Ru2)2,795.9194324
LiNiP,400.4702203
