pretty_comp,n_em300k
Sr(AlSi)2,4.707913521589495
YbBe3,3.784131121189956
NdTlAg2,6.824468198299249
SrGe3Pd,6.484609949451857
ThAl,4.420706416631577
Ce(Re2Si)2,4.0239521473926025
BaCaIn,8.254252770870645
HoTmMg2,3.5137801605205423
Dy2Pb2O7,0.2925296509953125
Ti(MoS2)2,5.077335334712653
HoBi2ClO4,0.31830336075302856
NdBiPd,0.0018103093079880129
ZrC,0.1990062697490524
CaPmCd2,7.163099313886487
BaYCoCuO5,4.2770507323193305
ZrTe,3.1390638355276232
SmZn2Cd,5.928861318812943
CrAgO2,0.693173025502802
Dy(CuSi)2,6.302680782456258
W3O,7.0504280725242925
Lu2Si2O7,0.5040112516334461
HoSI,1.2703264592734824
Ho2Zr2O7,0.7111034805947352
NaCu3,4.984906223054045
SrZrO3,0.7435851349139845
BeIn4Mo,5.531097383303858
VNi2,4.852083358539226
CrBiO4,4.414647111873753
PrPt5,6.722305814190597
LuNiGe,5.010704589797637
Ca3(AlAs2)2,1.489138066176826
Tm3SnC,4.057223537884869
Tb(SiIr)2,7.582033453534683
Pr(SiPd)2,6.2563783704971785
Nb(W3Se2)2,3.913221896177296
Mg2TiO4,8.985875704045151
LiHgPd2,5.817902162658576
LaVO3,3.640739246394249
Ho2HgO4,1.843452779641632
Li5BiO5,0.7039646280616063
Sr(FeP)2,3.7033807759994666
Rb2NaYF6,0.6541355022828776
PrC2,5.285033325012215
Cu3Pt,5.1681359095751205
Sc2Ni2P7,3.6856997816735775
SrH2,0.4841151528761494
BaSm2PtO5,1.241370291942112
CoTe,6.936915402225408
SmPbAu,4.3828984211918165
Co6O7F5,5.741336912862086
TiCu3,3.8022659976572686
Ca(AlSi)2,5.491028704902401
Tm(SiRh)2,4.400199328903623
PH4Br,0.4337526026631915
Na2Zn2Se3,0.17726749910531225
Pr3Ag,6.2369775338805225
ZnPtF6,3.5598779853689364
Y3Sc2Al3O2,1.045563537663172
KNiF3,3.6452810595167433
AgAuF4,2.4731268127749715
TbGaI,3.419488790822797
MgSbO3,0.6818925224861916
Ba(MgBi)2,0.1081081748876186
CoHgC4(SeN)4,9.362713104249595
Al3Ga,8.84645563696559
LiSn4Ir,4.453599961163942
CaNdHg2,6.461614956815133
ZnGaRh2,5.564455241516142
U7Te2,2.475542005718045
CrCl3,6.522979293110399
Li3Mn2Cr2O8,4.039633286378402
Ga2IrRh,6.282072233178201
Yb(As2Rh3)2,4.091600644106359
ScSi2Rh,5.664694911742908
NaCuTe,0.14543181563614122
Mn(AsO3)2,0.6412918660611272
Mg(CoGe)6,5.395116066599461
Ba2AlFe3O8,3.9822002832224666
Pm2ZnSn,8.039948952380932
K2Sr2O3,0.5178454775916791
BaTm2O4,0.5425901373059925
Na3BO3,0.3165439125630591
Ce(AsRu2)2,0.0014282404814652113
V2ZnO4,3.9823809710935087
MgAl2O4,0.3339001527361301
KPrSiSe4,5.916031127945387
TiBrO,4.753907824865449
Li2FeSiO5,4.546935179090854
CaTl3,4.899401751529035
TmAg(PSe3)2,3.5538434416079996
TbNi5,3.714404140285035
Li6Br3N,0.5411692861092411
NaBeH3,0.7879431084108602
B6N,0.7777162417113322
KPPdS4,1.7132583267582333
PrSb2Pd,6.19451744882292
Sr(AlPb)2,3.6919979914949286
TbInPd,4.858056733171608
MgScRh2,5.620193183642389
Nd5As2Cl,2.477320391371674
Y3AlO6,7.2623914789415345
CrClO,2.5468001369696904
Tm2IrPd,5.5680162204083965
TiZnIr2,7.112949535373688
ThCu2,6.584051300688982
CaAu2,6.41150864459743
ScAlCu2,6.198878539552865
BaLiBi,0.07877398697065836
YbAl3(B2O)2,3.7669757884834536
Li3HoSb2,4.1172273706284335
MnZnO3,4.503823015734606
DyHg3,6.192257922961043
Sn5(BIr3)2,3.9288668335062367
MgIn2O4,0.2348403601726917
MgS,0.3076315139213917
TmAs,4.135762432219016
Nb3GeTe6,4.577259299336896
Na(OsO3)2,4.242832423922585
Ni3SnN,3.819383977107192
DySb,3.9690565423836905
W3N4,4.783714889909426
ZrAgMo,3.50633924319515
La3InC,3.9629248062850966
BaYMnCuO5,4.365258736030694
LiFeSbO4,4.34945501318241
Ba2LiOsO6,4.7548056717755465
YInAu2,5.189405147857531
Rb3InO3,0.562501722941152
Na2DyPCO7,0.5044961950412954
Mg2SiO4,0.3731795274794201
Li5SiP3,3.498649115097705
Ta2Hg3SO4,0.7737346174732118
Mn4Al,4.083070949004921
Sr5Si3,4.4561280749112715
AsF5,0.9490769596361558
Li(SiRh)2,8.016447054991032
CuP2,0.7018159291789905
CaSnS3,3.746403314569791
LiPdW2,6.262897003774
PI2,1.4568955423075376
NpAl3,7.069940826996678
HgBrO3,6.755678130809696
MnOF2,5.026305597007402
Li2DyTl,4.9866989045190815
LiUN2,5.19682430112501
YSbPt,0.0005845613824636805
Sr4MgFe2(SO3)2,3.672010149259701
NpP3,4.2624608925144924
Ba2ZnF6,0.6658366151333426
PrSnRh,3.9324659194251983
Rh3Pb,6.859268317210735
K2Zn3O4,0.35897505208599595
CaF2,0.9057597475040234
Na3SrPCO7,0.5799382238857343
Mg2FeN2,3.505951975760485
Ho2Sn2O7,0.4060802055188629
UVC2,5.043576903850099
Sr2MoO4,5.667042012627242
ZnCdSe2,0.10076435075228923
Yb2TeO2,6.598691995232804
Hf2TcRu,5.299510329976536
SrGaSn,4.695608252754344
V2GeC,7.442883053594548
ScCu,6.1643573838661885
Ho3Lu,4.5238030051293165
Dy2Se3,0.3983812230446497
Na3Cr,6.2592966341737775
ZrU3Sb5,4.1524909358460285
AgCNO,0.7274554416547899
Li3V3CrO8,4.274988167000233
Er2ZnIr,6.0471787373378705
CaVBiO6,0.4360493830256072
NdTmMg2,3.6437550037728834
FeNi3,3.694200535210333
Cr3Os,7.522796178374372
Nd2Pt2O7,1.1270689821135729
ZrHCl,4.039150054907929
Sm6Si4S7,7.8376320693569115
SrNd5S8,4.462089491138423
K2NiP2,1.4635869416032612
Ce(CuSi)2,4.646089149428474
Al2FeNi,7.657605445348325
BaSnF6,0.7224062062220403
LiAg3O2,1.1564300109149503
LiYTl2,3.5091621351861377
YTiGe,3.8948907433663127
KErO2,0.6952647730869997
NdRhC2,4.277103124178305
Na4Al3Si3IO2,0.3394203673456801
CeP3H8O7,0.004302999747740175
YbBiPt,7.147695283477009
YZn,7.699349313604372
ScCo,8.213161144000804
Nb4VO2,0.045739644096012916
Na2CS3,1.1986743699366185
ZnFe3C,4.0103260962898535
ScAg,6.575040457073553
NpAs,4.431613955998727
NaH3(SeO3)2,3.79529297682944
Fe5B2P,5.1667425090953305
P2Pd2O7,2.2358611280999
TlS,6.176359766301764
USe,4.426873513972431
HfNi2,3.6875912388022174
TmGa2,7.557423152431125
MoN2,5.443282030027621
K3AlTe3,1.075707271952594
H5CNO2,2.9986393404784577
BiAs2Os,5.67014213177147
TmGaRh2,3.909163224327009
CeCu5,4.99603764581662
Pm2SnAu,3.862121970634192
HoCd3,7.298919601918186
LuB2Ru3,7.533934434910862
Y3AlC,4.47310775170087
HfCoAs,4.810261108598428
CaAcHg2,6.541273176449631
SrMnO3,4.801185073212199
ZnSbO3,0.07164548006748374
Rb2LiAsO4,0.4746906174285048
ScIn3,5.503107884152392
NaHgPO4,0.535265953442105
DyTlTe2,3.3001435395388103
Nb3Te4,4.488870573019518
LuCuPb,4.563093660221433
LuSnRu2,8.006200797953808
Ni2SbTe2,6.3679589065725075
SmIn,3.6478404390865418
NiRuO3,6.835402307406592
V4P2O3,1.6582704749356838
LaZn,6.322436689451457
NiGe3,5.099231248358997
NaBiSe2,0.7408982790574831
Nd5AgS8,0.8313404411235855
Rb2Cr(BrCl)2,4.207412782351248
BiTe3,6.4558135473971285
Li2O,0.9097469148895304
Bi4Te3,0.00020745491418930359
HW,4.1249862027817485
LiPaPt2,6.561196196121617
TbMg3,6.887261366924174
PrTiGe,3.979267932361197
YAl3,5.6499761773400055
Li2Ni2BiO6,5.268811492163946
Pm2ZnPt,8.202258817422987
BaNdCuBO5,3.0812298331275803
Ca3AuN,3.6289025360329337
TbNbO4,2.9798165526486344
K3SbSe4,0.8486230784548706
SnPSe3,0.8782286648691052
BaAlCrCuO5,2.830508775839802
ThZnRh2,6.8203646921793295
ZnCuAu2,4.348014809459925
SrGaSnH,0.16692905933607327
CeH3,3.02378916025121
PdPbO2,5.561667442066443
Li2TlSn,4.499477239637309
LiBiF5,6.1260017363398696
LiCoSiO4,4.497651498322153
Nb2Pb2O7,0.9827332832622424
NaTl,7.93822884964658
SmClF,7.6119307066385105
Mg(Co3P2)2,4.655151533046932
Pm2ZnSi,7.590113052669331
Na2PdC2,0.2867387233382361
Mg3NF3,0.4824835949552837
Li2GePd,4.740193034990424
SiSe2,0.7051331761229814
V6OF,4.110854168658752
LiErO2,0.6105238315895594
HoHg2,5.8022785188966655
RbAuS,0.9175148295237028
K2NaRhF6,2.606710570565014
Li8PtO6,4.196749462903917
GeRu,6.424463100366758
Sr2PbO4,0.3820605512774194
Li2FeBPO7,0.0004454384031359629
NdFeSi,3.6926279269674094
TbB2,6.098545442054707
CoPt3,7.044529264230992
NiMoP,4.202150337307244
NdGe2,4.775128139304052
Al6Tc,3.8621072713377695
Ca(ZnGe)2,7.625894441780403
CuBr2,4.5177014064586505
BaMgCl2,5.47788304778235
Ba(SbO2)4,5.071188697193909
SrPdF4,2.9205827962870465
V3Sn,5.705372965943877
PmBi3,5.473638563983167
ZrAlNi2,6.7880846506884005
Li3VCrP2(O4F)2,0.0004778341765684412
KNa2Bi,0.0012480640079993953
YbTl,5.3282205019783655
HoVB4,5.976094079000934
LiCrSnO4,4.529547142328964
K3NbO8,4.315150652013757
KSnSO4F,3.682719443190479
SnSb,4.42240707190649
TlPt,6.969380845285617
CaPtF6,7.931119517653707
LiPr2Os,7.443984274912426
U(SiIr)2,3.027530835021228
Ho6FeBi2,5.016274742436303
YAlSi,6.084940624849769
ZnMoF5,3.7843759222098456
CsTaN2,0.6138989673454729
ErGeRu,4.221354257760285
Pm2AgSn,3.983573734133422
CoPSe,1.5278218323311217
CeTe,4.243654084020643
UV2O6,3.4490636523616445
TbPt3,6.600003229891392
BaSiTc2,3.6143111192035646
CaMg(CO3)2,2.3317213666780945
Si(NiO2)2,1.352576750241888
Rb3Co,7.641697083236496
NdRhO3,9.604596532544381
SrTa2Mn,7.200887470084925
Li3V2P4(HO3)2,0.0003065675584310459
Li3AuS2,0.4007403372882088
Dy(CrGe)2,3.669514660702992
Mn5CuO2,6.360460186642682
LiYb2Pd,6.9260168598251965
K4SnO4,0.5795472797053759
Nd3IrO7,4.131296962820741
Ba6In2NF,4.360515273488301
Rb3Si,3.3445289820583817
SbTeI,0.7415851293189721
Tb(CrSi)2,3.760712930454076
NaNO3,3.747588736064247
Y2W2O9,9.485523489196325
NaIn2Au,6.631216095182004
ZrAlRu2,6.652582333993419
BaGa4,5.5075387442246
Ba4MgV,5.9192827557923176
PrScSi,4.269520797100948
CaGaAu,4.991344609781966
Al3Tc,7.999463519694803
LiNdHg2,7.116542763472261
SnO2,4.30146618530146
NaNb6O5F,2.4907973622622808
Re3Ru,5.220048178561559
HoTiGe,4.411110960711595
LuTaRu2,5.174490459726672
SmPt3,6.5306170886611365
NaNO2,4.55475877325217
BaRuO3,7.435657428779472
NaPN2,1.0310519936667255
NaInAg2,4.7799459749662265
Ba(NiB3)2,3.9287934337992567
Zr6CI2,0.010653287262615536
CdInS2,8.142318425451881
VCoTe,4.674888985739705
Li3Nd,3.9528152133696093
Nb3SiTe6,3.5296366137163044
HoNiBi,0.0011338325878072868
SiGe,0.3122718527277675
YbAu,4.8168681399251225
Sm(GeRu)2,4.269129885505392
Mn3Cd2O8,5.195897226675476
CrP,4.6283820392968025
Ca2TaSbO6,0.8656589690824509
Zn(InS2)2,0.12524195722319628
ZnCrSiO5,5.670348123109801
Hf2In5,5.4760404644699605
BaSiO9,5.7628846338244255
SrIn4,3.666795579662324
AlTlSe2,0.3781126183052084
Er2Nb2O7,3.0842851990067888
K(BH)6,0.8275784915481231
Li4V7O9F7,3.3175746573390725
CeAs,4.400373455081488
ThH3,6.349180654074408
Li2GaSb,0.004831372397555594
Tm2Te5O3,1.6641077124154915
CrB2,6.079835159657631
Ti2Pd,7.0283861377105925
K3ReH6,4.4563109184623215
SnPbF4,0.9019946605410748
P4Se5,2.3711232571806278
Bi2Te2W,2.0905239560048705
Sc3CoC4,6.029020679274052
PrAl2Ni3,4.108820676214286
NiSO4,3.198550515598708
SrH4O3,1.3323277113672918
Lu2AlOs,6.853120800639192
NiAgO2,3.7998077295175934
RbBe3ZnF9,0.698245716001327
Mn(BW)2,7.81031231957098
VP2,3.681790659636116
Ho2MgGe2,4.064667152751643
TmZn,7.274010469806522
SmGe3,6.004777544355176
HoSb,8.156807074097928
Cr2FeTe4,5.626174333060324
NdS,5.1030020191526795
PrLuIn2,8.033383238086662
CeInCu2,3.6459193373485785
CrSnRh2,5.220899515122051
SiHgO3,5.674658695227376
HfScRu2,5.449007895246996
CaFe2(Si2O)2,0.00013892885446238978
YbClF,0.7361419601957498
USiIr,4.441269912279416
HfCrO3,0.004179366240765672
TlInS2,0.0012361686860595882
Th2BiTe,8.10963139901747
SrOsO3,6.763097046225803
BaV4O8,7.4464082014325275
Li4Mn3OF8,0.8034215685881899
Sr4ZrBe,4.997617979392162
Zr2Fe,3.6179604149465288
Sr2VW,3.637906059577212
CoReO4,6.05714114084126
BaYCd,7.717344449294784
Tm(AlC)3,0.0035395791518761563
BiBr3,0.9389804735082846
ErCdRh2,6.742765943693559
LiYbPb,4.232035623093775
LuSe2,4.040552132839265
Cs2TeI6,0.31267331414565336
NdCoP,4.49398253372662
NaSmSe2O7,4.605557014322375
V2AsC,4.489766751123329
Ca4PdO6,2.830086039125129
Ni3Pt,7.394548757369709
Nd3I,3.670588616795955
Ca(CdP)2,0.3432064728634696
K(CoSe)2,4.173843828828988
Ba2NCl,0.558455257886011
TaBe2,3.8714891219312655
Ti2MnOs,5.542763974454273
HfZnNi2,5.844929414640489
BaSr3,5.657233039061087
HgS,0.7324387537519753
LiHO,0.8847513491989428
Nd(Al2Cu)4,7.464347445061944
Li4Mn5,4.657732131547653
Cd(In2I3)2,0.6878434383068965
NdCu5,6.898976633088293
Dy5NiPb3,5.929596086119468
SrTePd,0.0028445617696555964
Li2MgGe,7.004017048946147
NdAg,6.132380651060213
Na3UO4,2.679515362459912
SiH6(NF2)2,0.5615970197931488
MnB2,6.329389777886834
YbAu3,5.6027738608283855
SrS,0.7510239105998843
Hg3(BO3)2,0.6507563870113788
BaMgV4O8,3.2974493913813583
Lu2Fe7C3,3.1110523052090984
RbNa2BO3,0.7593311194155478
Lu2PdRu,7.550182394312475
Pm3Y,8.160631250737197
Sr3Yb,4.387283452434925
ScSnRu2,8.147256251624185
Li4V3Fe,2.8978886347378485
LiNdGeO4,0.4201091659275085
CeU5O2,4.6539899971466365
RbSb2,0.13194857460499246
ZrSi2,5.163545254527889
Ba2FeMoO6,0.03484008031104647
ErAgSe2,2.3483034445761324
NaAgO,0.00012672530610949108
Au2Se2O7,1.1108648606564273
Na2B2Se7,2.1691629683355367
NaAlGe,3.5466661784746933
As2O3,2.691986886803535
MoC,7.3563781562617505
Li2Fe2(CO3)3,4.172512254330475
TbGeIr,3.839498255345032
Sr2Si5N8,4.0889996057902005
HoTlPd,5.1179407052745765
YbHfRh2,6.940730671860273
NdGeRh,4.137487660107113
Li2AcPb,7.382303910444878
Mg3Nb6O,0.009691148001041395
Tm2Zr2O7,0.6969534566455327
LiZrSe2,6.018970878851914
SrIn4Pt,7.552035488359955
CaPdF4,2.8446820063575937
LiHfRh2,5.804108390767647
HoNiC2,5.381272081942173
YbRh2Pb,3.9187222216123367
HfCuSi2,5.7435796307435085
Dy2O3,6.331082368430129
RbIn5S8,0.21360891133838444
CoS2,3.736253428009919
SnMo3,6.195528347094205
Na3AsSe3,6.790634081078532
CaBi3,5.179679364240789
Ho2ZnIr,6.130139915589414
Er3PbC,4.2139985884965245
K2Te,0.33758391252473857
BaHI,0.6382386107671782
PmCdAu2,5.6624386836449325
Li8HfO6,4.916722404236093
Hf2OsRh,6.4557329879124605
KBaP,0.3794296841936117
Fe(NiSe2)2,3.9210175528431535
InPd2Au,4.862982978995508
Rb4SnO4,0.5340065833123376
NaDySe2,0.5882897009155976
ScGaO3,0.6642152632716958
LiNd2Ru,7.367383542161683
PtO2,0.9242886973520164
Ca2AsI,0.5167345682428096
ScTc2Mo,6.318981259029938
ZrP2O7,1.0154646548346515
P6SeO24,1.3447172104553982
RbTl2Bi,4.3116727673047075
TmAgTe2,0.7977986261730344
Li2Ti3O6,4.967540631682384
Ag3PS4,0.2550865632559926
Sn3B,4.215895088004684
TlCuPSe3,0.6262006861245273
LiHF2,0.7487949823704501
GaCuCl4,0.4502716711816612
PmSmMg2,3.61667661992654
LiNbTe2WO2,0.6921029836879141
Np2InNi2,4.055072668413946
Li2NdSb2,5.844981896780664
BaCu3O4,3.204955473628788
HfSb,5.080149526530428
SmAs3,4.729086687256948
Ce(YS2)3,2.010059009874849
Hg3F,6.655950865138848
Ga2NiO4,0.2923378783576589
Yb(GePd)2,6.0161288761095895
Hf2Zn,5.633051434967581
SBr3,4.1930032220747515
Na6ZnSe4,0.26662352073147344
ScBPd3,8.142620265374743
Te2Br,0.0011171369967221646
BaYTiCuO5,4.3674439175607285
Pa3Tl,3.604571182423946
Fe3Si,8.366333239633958
LiZrSc,3.5667989122239248
HF,0.8135259520684031
Ta2Sn2O7,1.3885750712170315
AgSbF6,0.837919867159317
YB6,5.75152240015823
Sr2CdSn,3.5756927837313284
Li8NO3,5.987975806267662
NbAlFe2,0.001494043064773614
InAg,4.328005782532348
BaCaV4O8,3.3340467277567365
K2Zn(SiO3)2,0.3852205113957352
Li2GaRh,5.159426383948191
Nb3Pt,4.333955190847789
Ba4Ru3,5.81664375602175
Tm6ReO2,3.139374222674275
Sc2OsPt,3.580071420286623
Nd2Cd2O5,4.658618892098921
Er2Al3Si2,7.508104084210067
ThC,3.668626676421341
TaTlO3,0.4762503508804367
Hf4Al3,4.78188934061121
NdSi2Ru,6.776585644742006
TiCuSn,6.918850984116283
FeSb2,4.584877958189581
Ca3CrN3,3.3650728739861635
NdGaO3,3.631844054627422
LiHoHg2,5.4901315366454675
CuAgS,1.2679155333792445
SiH2O,4.25937292341521
Cu3TeS3Cl,0.9874550334429348
SrIr2,3.628047483389095
Tl3H,5.232248423776701
LiFeAsO4,0.0005931730841124296
Ba2Re6S,8.184179835903057
Li2Ni3SnO8,6.167510052515253
TiCd,7.3286127112451025
Y(BO2)3,2.517968977847012
Rb2ZnF4,0.5557598393834136
Nd3Al3Si3(NO)2,1.1952622773845805
USbRh,3.26539560736512
ScSn,6.1187002243964805
Hf2CoTc,3.5507285957504124
VCuRh2,4.116148492407228
Ba3Si6N4O9,0.3942152171315451
GeAsSe,0.4450950062875384
Sc2GaCu,3.847468428278541
Li5Mn2V3,1.6407462462811728
GePbO3,3.3404933836469533
Mn3InC,3.8569522198604704
NbNiTe2,5.459228811570476
BeGaO3,7.55035610831104
CrB4,4.9012821231805965
PuSi2,4.185276988227241
TiFe2O5,3.784094577669077
Li3TiNi3O8,3.946453314271953
LuIr,8.271197479119179
AuSCl5,9.19429575547108
Pt3Rh,4.821922242310115
Li4Co3(OF3)2,1.5261299444716858
LiAlNi2,5.371591212310071
Lu(SiNi)2,6.37110670321812
Dy6FeTe2,5.853430192719585
Cr4OF,0.16012441295535887
Li2AlBO4,0.6005889129401626
RbNd2CuS4,0.9874221667528276
MgGeN2,0.3175644176871739
IrCl2,6.197827022066591
CoH2SeO5,0.0017705955450487364
IO3,3.0153364713316666
Ti(CoO2)2,4.9737887751725385
TiVO4,4.530052812966853
ZnNi3Sb2,5.644442378473459
PrCdAg2,6.0948295113118265
Ba2MnMoO6,4.228331522573783
ZnPbF6,0.6961590021223292
TlBCl2,0.7093160191139359
Au2O3,1.1512753087284109
Mn3Al9Si,3.3286123340728424
K2PdBr4,2.420035546702106
TlFeSe2,5.6399812039200805
LiGaRh2,4.897794236980178
P2Pb3O8,0.9050208495785864
SrPt3O4,4.891694098832777
PmAgAu2,5.71969955124588
K3GaS3,0.2639771253365921
SmAlCu,4.246682190188434
Sm2ZnHg,3.567299351892796
Co2Ge,3.6929166703600793
Tl6SBr4,0.3606811869075256
Y2ZnS4,0.2595646316273608
CaNiN,5.7221815828329925
Zn(CN)2,6.721736304392518
B6P,0.4804531823831734
FeF2,3.1401649106548732
K3CrO4,4.441984780132148
Sr(GeAu)2,6.0466814272623655
MnH2SO5,6.216906618604104
LuFe2,3.610653895888168
RePb3,6.417324947696398
RbLuO2,0.6294133437250705
Sr(YS2)2,0.8408629608178771
NbS,5.6740075028853
LiAlSi,0.009225669339312622
Mn(SbS2)2,1.6528021821089132
HgF,0.8553380943856818
Rb3H5Pt,1.2863040675811976
TbNi2B2C,6.9598900648219635
TiIr,5.16091674856898
Fe2C,3.619166779618936
TiI3,4.173619731105444
DyYZn2,3.51198845483558
USeO,3.3622369871011735
Na2Al2As3,0.7455098336226986
LuSi,4.563364407887353
YbSi2,6.011182012774339
ThSiTe,5.07864441647882
MnSnF6,3.4517824929823067
TmZrOs2,5.132724431654567
Yb4As2O,0.4855770326606486
US,4.0212962495534015
SrO,0.6250808746780484
YFe2,5.166325997241684
Ho2S3,1.217616133849884
MgCO3,1.697917013605555
TiSnO3,0.7678369667242241
H4NF,0.5788398081696967
CeN,7.934038336608072
YSi2Rh3,4.238298005260712
Th2HN3,0.9014090438264544
LiVAsO5,2.45324158948286
SmErRu2,5.2616904717123205
TiFeSb,3.944974911361339
VZnSiO5,3.935022305724504
Na2MoO4,7.643481388221775
Sr2BN2F,0.31554673277778195
LiInTe2,0.22110670285902206
Li2V2CoO6,3.5164693180528253
Mn4O3F5,4.979314479987215
Sb2O3,0.6746002123904591
LiSnAu,5.52876043954083
TbAl,8.470868334203509
LiInPt2,5.038461999839112
RhO2,6.580209693765185
Ca(AsRu)2,4.851244620760178
Dy(SiAu)2,6.1428350685588775
YbCd3,5.199416192951042
Si3N4,0.4342778375206009
LuNi2,3.7076375112639615
Sr3Fe2Cl2O5,3.2110190616672134
ScAl3,5.620599114895004
TbZn2,6.441880453642496
Li2VP2HO8,0.00036824706702088167
Br3N,4.264838409212215
TbB2Ru3,7.4024260832286775
Er3(In2Co)2,5.552416092769388
CS2NF5,9.219417505174436
Ac2CuSi,3.6348088714031177
Na2SnBAsO7,0.834304003814052
BaNb4O6,3.6807104557179504
Ce(CoSi)2,4.814240594258694
K5CuAs2,0.06814577941362376
Th2Co7,6.577043225410447
BaLi2Si,4.083790795978036
Rb2NbF6,0.00035511743410365863
Mn3FeO8,3.756323546306069
ThNiSn,0.006530489783774292
GaP,0.1905141841093234
MgTa,5.45594569767475
UNi2Sn,3.857380276188392
LuAgSn,5.86734183109579
U2Co2Sn,5.5301937306924716
Mg3Os,7.580501320463584
Zr4Co7Ge6,5.666618823607861
Ta2H,5.131518252338939
TiRe,4.624858290804392
Rb2NaHoF6,0.7636161730009947
Ca(NiP)2,6.9368803181564695
Pr(Al2Fe)4,4.656325816623077
Rb3GaO3,0.491002159834787
ErBi2IO4,0.3247069843943338
Dy(HO)3,0.5524368911916681
SrLiH3,0.6858480012328557
Zr3N2O3,2.5687270542932703
MnSbRu2,3.5637284553365625
SrZnF4,0.7352118206124971
ReW2Br,6.413685423598683
ScNi2,3.7610114099064487
Hg3(SCl)2,0.3702387198217985
Pr(AlSi)2,5.7416179722778615
Cd(GaO2)2,0.2239513124207549
U(B2H3)2,0.08310019727049574
Tm2CuIr,6.054935052239215
Li2CdGe,5.063214344087363
NdCo2,7.502489043077627
Yb3Ge5,3.5909809854656767
LiCu3,4.6044144993844185
CaThRh2,3.715212989256204
PrB3,5.040015412079925
Mn3GeC,3.8061848106559135
Ba3Bi2,0.0003941365232805805
Lu4B6O5,0.449809977819742
K3V,5.2200252678655295
CdSnRh2,6.485960055453807
SrCaI4,1.3878490405488657
CaSn3,7.316829897179398
RbInTe2,0.4116564888113577
HfTaNO3,3.120341117256565
DyInCu2,6.170833400138688
NaTa3O8,2.0511122756005835
BaTl2O4,0.00059698136734037
Ti3SnH,3.813548074350465
Tl2Sn2S3,0.33262246574579035
BaNa2Mg(PO4)2,0.6794574206506266
TlInAs2O7,1.981469026415764
Lu4CoB3,4.3529292308538885
As3W,7.501390210338722
Sm(SiRh)2,4.4641037118679465
CrH2,5.975945018737536
K2SbAu,0.532990992471638
Sb2TeSe2,0.15179845416390028
TbGaRh2,3.7233442937656895
Pb(ClO2)2,0.6027263529613901
ScTaRu2,4.434897203788594
NaFePO4,2.4094148812803082
SrLuCuS3,0.6996562489899671
Ba2AgSb,0.011535055386877402
InGaS3,0.2011165692968864
U(SiPt)2,3.2193561724659645
Sr(BiB2)2,8.146708939931445
DyNi,6.655331290793433
PrB6,5.618228234597548
ScCdPd2,5.2201747082631975
LiMn2O4,3.440038042883472
FeCuO2,4.536928517560204
NdTlPd,5.354313358052508
Ca2AlSnO5,2.1665596213982896
ZrTiAs,7.161004447934502
DySI,1.2604351428096046
Na5ReO6,1.965699400441277
LiAg3,4.734847772102611
Dy2CuRu,6.216995882661537
Li3Tl,5.121704827241274
Sm3Hf,7.644451034671651
Al2CoOs,5.488508802188826
Te4Mo(WSe)2,0.9843245980813476
Mg2CrWO6,4.623025094291694
HfSiRu2,0.0004531895056087052
BiSb2Os,5.6456212691232
CrNi2,5.5011063019370425
Li2Ti3CoO8,0.7510624716013466
YbZn,5.798138075655189
LiEr2Os,6.6693501313612416
Ba2YTlNi2O7,3.474454701948185
PrGaAu2,5.226725778564377
CrAgTe2,3.2166459929768467
Nd2MgIn,4.489399428034316
DyRh,7.454817348843452
NaAs,4.1458015879751535
Sc2PdRu,7.787743965336991
HgBi3,5.237876517108121
Li5MnO5,4.994682670399126
GeSe2,0.6270533927399741
KNa2BN2,0.4904262248097925
H2C,2.189356062723793
Sr2LiTl,4.309943903653319
Nd2C3,7.1078326307170245
KNdS2,0.7033843979587754
Cr3O7,2.8590411239259983
KInBr3,1.09331109985838
YAuO2,0.4158876535257263
Ti3In,3.9385468981334735
SmTa3,5.254043770885952
H4NClO,1.92109844954674
LiCa2Cd,6.926292958738884
TaTl3Se4,1.2115817639572029
MoF3,0.00740277128010215
ZrVP,4.101590190074708
Sn3F8,1.4472600592530185
Ba2Bi2O5,0.6974202497318572
Y2HfO5,8.170573762894298
HfNbTc2,5.588321632845826
Nd(Fe2P)2,6.103606051033409
BaMnO3,0.0850445464251383
NdAl3Pd2,5.981344976209745
Sm(Mo3S4)2,3.764441198403203
RbPbF3,0.199682012911737
KCrO2,4.691687120049299
Pm2AgRh,6.007035838160332
ZrAs2,4.40400926991283
SrBrF,0.516333793091457
DyYTl2,7.881679282288481
K3SbSe3,4.223502348912398
Pu3Ga,4.338302439015346
LiCuPO4F,0.0022245233308688305
MgGaIr2,4.969495660082867
CrPS4,2.318046990108423
ZrGa5Co,4.934524018667314
BeSiRu2,4.612350279340923
KMn4O8,0.00013833778135892696
NbO2F,1.2712909017493808
Sm3Ho,7.838530281135062
Hf5Pb,5.433527657393829
LiCd3,4.615932351528443
Zn(FeS2)4,3.045570622251238
DyCo5,4.211795911336915
Cr3CdTe4,4.596764156345123
Li4NbO4,5.741902360455472
ScBe5,6.362924585443768
LaSe,7.256301465132863
LaIn,3.706409552045194
Al2Si(O2F)2,0.3298746443581315
AgH4WS4N,2.131360198654788
Rb3Ge4Au,0.7173948177806356
Ho3CuSnS7,1.6581266487762791
InAgS2,3.1510663275873134
Li2MnFe3O8,4.2925129700072535
ZrAu2,4.1219058902049115
