pretty_comp,meps_average_sq
Mn3InC,19.793891313567762
K2NbAgS4,2.272810301513672
CaTaAlO5,1.8166544342095807
Zn3CdS4,2.18041280495231
Ni4B3,13.133386209707432
Be2NbSb,5.901912119530983
Ba2MgSn,11.4909341076636
Yb3PbO,8.321303984352452
Ba4CdTc,13.658812783937945
PaInPt2,28.977773666495967
Ho2CdOs,10.591878964565256
Tl2InGaF6,1.827767308311792
Al2HgSe4,2.449693858423946
BaSrTi2,16.016465486076093
Pr2ZnAg,10.046269622767117
YN,5.600428555030409
AsCl2F3,1.6032363103007201
BeTl2V,11.2690549736879
PmSnRh2,7.755466889018782
H4IN,1.6197736467379218
SmPt2,10.543954033789538
Rb2Zr2O5,1.9131300705040069
Tb(SiAg)2,6.566691201307805
Ba(MgSb)2,2.9924181971553825
Al2ZnSe4,2.272128224081261
Co2SbO6,9.130107702906177
BePdW,10.158392261245544
BHC4NClF4,1.4046589147072917
V2Te2O7F2,2.898079824067424
BaNaSr2,10.078520063316176
TiBe2Cd,9.8550579230498
P2W,6.697449763404973
CaTiGeO5,2.047795562712906
MgSiO3,1.6661032380978076
Li7OsO6,7.87638453437447
CI4,2.256014184352572
BeFePt2,18.832702054316762
Dy(CrSi)2,13.44304528991354
Sn2Rh,12.332146339276605
LiAgO2,2.637625194501044
NaB(H4N)2,1.41776819920136
AcI3,1.9088652824824144
Ge2Os,5.2117527441990825
InF3,1.3354649627252173
K3ScSi2O7,1.605376383697397
Sc2BeTe,11.083717787818305
BaTiTe,20.46218626312121
BeVP2,12.73042942454548
Ti2Bi,11.585880775035331
SCl2,1.3765294524031562
Be2SnHg,14.237678883863056
Dy2PdRu,23.066167865512465
Ca3SbN,2.869146214468688
Ba2Li3TaN4,2.496430785474868
VSe2,7.655100696050098
BeCr2P,15.996000541802106
CuCl,2.243100532744799
LiSc2Ru,7.780567674233889
TbH2,2.560878755427519
NaZnSb,3.1784272840510286
Tm3AlN,4.339101289437712
ZrSe3,3.3657738089974694
SrBiClO2,1.8894531836839288
Rb3BP2,2.01154998280762
RbCaSb,2.3195042573791493
LiBePt,9.693807301571452
TiBeGe2,9.222543033241973
PrLu3,13.312204926307285
BaGaBr,14.086956141527994
Nd3Si2ClO8,1.7964594809420742
TiAsP2,23.250654471075286
Ba4ScIr,17.598507512475788
BaSe3,2.7507695892846664
BaNaCr,14.011046832172582
Sc2GaOs,6.8099706313610495
Li2YbPb,10.249739834096603
TeMoWSe3,2.1372334141751264
Li6TeO6,2.5383984452143573
KCaCl3,1.553930500376384
Sr(H2N)2,1.5367931979721061
Rb4I2O,1.6051687346402768
YbZn,9.080324884055637
Ba4LiCr,17.894767391614792
K2ErF5,1.355224458653744
Fe5SiB2,19.00539397118618
TmBRh3,8.010611711973063
UN2,4.798999895811626
Li2Mn2NiO6,6.232396542796893
K2CeSi6O5,1.6307258097751034
NaSmSe2,2.360699049010695
Ba3Ti3(BO)2,2.249940739960352
BaCdSe,2.7408757724493817
MgCrO4,2.188743932030424
CaP,2.6751448558909847
AgCNO,2.003039357243553
Sr3YbRhO6,6.221117263000273
TmAg(PSe3)2,2.7430336004747247
NbZn3,6.96339476596485
TaAlNi2,9.318052371606418
YAgTe2,3.0918333288412123
MgMnF6,4.043364935298322
Er2OsPd,21.8181178534416
Na3BO3,1.5037841157116494
Hf6NiSb2,8.367614156177773
BeSiRh,9.466968891889314
HoSbPt,5.316562172431857
KGaAs2O7,1.6166529209037626
Pd(Se4Cl)2,2.1287398463253635
LiNbSe2,3.729428016912692
Be(HO)2,1.4988662381947229
NbGaPt,12.293022411107854
LuRhO3,4.152790226662872
RbMnTe2,9.901570582488416
DyVO4,2.0063233371850444
BaNa2P,7.498768787829995
Sc2AlCu,15.907909982144105
Li7Br3O2,1.7711954531709182
UGe2,16.117711789622415
BaSc2Ni,10.210821057420734
Na4CO4,1.3323663159957173
ScTlRh2,10.320334296911122
SmGaO3,2.006937966156403
ScIr3,12.901434028820207
Na2BeCu,8.170091798749876
BePdPt2,14.945499880119991
AsHPbO4,1.1205504599674811
SbAsOs,12.22010229089757
BeReOs2,15.019896803906475
LiDyS2,2.710719461692781
Be2ZnSi,9.593435255423367
NaO2,5.662687818813017
YbCoB4,8.3413028558693
MnAlGe,11.587107778331339
Rb2Yb2O5,12.170983252528668
XeF2,1.6451139778143034
LuBRh3,8.62385258068187
TlGaO2,2.0928927349484487
Nb2VSe4,7.5180493924066925
SbIrS,3.918124551363828
TiFeSi,10.761883354382418
Rb2NpO4,1.7984530389569071
Cr3Pt,24.97092509299565
Ta3TeI7,2.994650786541451
TaCoSb,5.817473678496535
Te7Mo8S9,3.7914728888212648
MoWS4,2.855077348631148
BaCa3O4,1.839764477680046
PaC2,20.16056381486721
Sc2CuAu,15.54034426903085
V2N,11.141780228790493
Rb2SnBr6,1.8464921698543248
SrZnCl4,1.6843495282551462
Ni(AsO3)2,8.640810147202634
Te4Mo(WS)2,4.424409565128436
TlCrTe2,12.124306165715215
CdGaRh2,6.021038116471278
KGeCl3,1.929680457139644
K2PtBr6,2.1464544408551203
ZrVAs,16.517812607404572
Zr2Co4P3,10.180446945001973
NaCrS2,10.044778079513089
NdCuO2,2.084322431870847
VC,5.576360820463468
Te3WO2,2.2913751329714653
Lu2IrRh,28.54134136067656
KP,2.241658612129272
Ta2BeCd,8.796486040838504
LiUO3,8.271847838703675
UInAu2,27.14628826684537
Ba4YSe,11.027530699723004
AsF5,1.336138715353562
SiH8,1.3264488933489549
RbSbS2,2.2753974011880502
PrCl3,1.953236630143244
KPrO2,1.7801498064301593
KBaSiHO4,1.5521060960299504
LaHO2,1.8494323453427541
BaTi(BO3)2,2.126781606089351
Nd2CdSe4,2.832543027034188
MgAl2O4,1.6512217698823295
PaAlTc2,7.964653162567719
BiTeIO3,2.254883589012967
K2PdF6,1.732089297159166
BeMoBr4,19.692177804058808
YSnPd2,14.26401065619344
Sr2CaUO6,1.2896640389393406
TaBe2Pd,6.5314623171231725
BeTc2Mo,12.795281682453627
TeAsIr,7.3592798560728765
CdSO4,1.5181567771478677
SmGa2,8.712818143402282
UO3,3.142228508558853
Ba4SrW,14.276899756833297
USiIr,12.822831200635841
Be2RuPb,6.512106673982954
HgOs,16.155337611245805
MnO2,10.382986083010994
NaNiIO6,2.4856990968337263
K2BeRe,7.8161414180314495
YAlAg2,6.362035837685921
SrMoO4,1.9778355172595448
ScBeHg2,6.011644256496442
Mg5(HO3)2,1.548472365483694
In2Au,8.084518126229499
UBi,10.67421659888912
PmHo3,13.729261936948149
LuGa,8.786032475848621
Be2NbBi,10.082836902380203
BaC2(SN)2,1.8822946988538567
TaBePt,12.206617057973105
LiCaUF8,2.4345773075970842
Zn3Ir,5.689238379021687
TlCuO2,3.3953104914474808
Be2TlMo,5.669656074225315
TlAgI2,2.339430130038795
BaMn2Cu,18.219409064694354
TbTaO4,2.0252571853141683
Li2MgCl4,1.88441856638416
PbIF,2.254196087300304
Sr2H6Ru,2.048121090170208
BaYAgSe3,2.7408088830367814
ZnCdSe2,2.311882349947765
AgCN,1.7801778937323465
ErF3,1.5038949431393138
NpSi2,15.39390138983617
NaAuO2,2.1528663064234466
KLiZnS2,2.1575526258548905
Pd3N,7.900677186165752
Tm2CoRu,7.807592458626409
Rb2TiCl6,1.9042583858289817
SbTe2F6,2.2102563953834258
Sr2Ir,4.0922365523024204
HF,1.2490262874201914
HoGaO3,1.8862396454321493
CrAgO2,9.152992224768177
Sm3Zn,13.300923526833264
KSnOs,6.341269588970334
Tm2CoOs,13.364052529079645
Al5CuS8,2.4494693302836024
Mg4BeV,18.18278031545231
W3(Se2S)2,2.8952201988795254
Ti3Nb,19.169274025551065
PdF3,6.998352187003263
Na4H6Ru,1.739683879329805
Na3Be,10.008644596880572
MnF3,2.671092161145574
Rb2NaCrF6,1.5711036460611587
MgSiNiO5,5.207821041472144
USe,12.193747031436507
V2CdO6,2.422085877915974
Be2CuBr,6.688206037496152
LuCo2,17.109162262756566
CeCoC2,7.469089636629086
Ba3Cr2O8,7.053835835912259
RbNa7(CoO3)2,7.523301580201784
BaVClO3,2.0439667316274988
Ti2CrIr,11.340026454995597
SmBS3,2.5037172364306635
Pu2SO2,14.431281994334393
BaVBr2,14.55832980347219
Be2P2O7,1.5164102347320134
Ba2RuO4,5.227124767339434
TiTc,8.012196952147395
LiNbTe2WO2,2.3772392952049795
Ga4GeO8,1.6897632970330492
SmP,4.551886055984559
SmLuRu2,9.81745893803483
Na3YCl6,1.5732662415073508
Te2Br,3.8600518131237567
SrGe(PO4)2,1.5753200732972754
CrPO4,12.7306899524993
Li2GeO3,1.7906888804777523
Cu2HgI4,2.6159829255304152
PaGaAu2,14.430798083728194
BaMo4(PO3)2,2.1196304709390583
Mn(RhO2)2,14.56230293142766
PrCo2,14.934001473148447
CeSiO4,2.4540714469360227
V2Pb3O8,2.2992172581119865
Li8TiS6,2.6076809620810595
UI4,9.696318889145507
Sr2Mn3(BiO)2,14.370404772772872
Ta2Co,13.686595632223522
MnO2,13.197711922905428
DyTlTe2,2.9154187806671388
LiGaO2,1.7763633261995326
CaBe2Ga,4.170247794396237
BaCrSi2,18.55698430959801
NaSmTe2,2.7019252395282884
TmCrO4,4.876600591942437
VOF2,3.1980775475275767
NbAlO4,2.0054592159070865
Ba2TiOF6,1.6466329281293994
Na3SbSe4,2.2846954574589
MgMnO3,10.141002580284326
YErZn2,13.438076499261339
Sc2OsPd,19.247947076679804
RbMgBO3,1.4802702455970669
TiAl3,10.42151460521294
SrZr2Nb,20.008125016269425
MgGaRh2,6.134411137183423
CsK2Sb,2.421672975444868
CeSiRu,12.487656572258327
RbGeCl3,1.7004901254246283
Li2Mn3GaO8,12.775288646445524
CrFe2Sb,18.31187319746399
ScBeV2,12.77940009024941
NaMgH3,1.5488705562441298
CeGaGe,14.254149103565133
SiAs2,3.164127051810657
CrCl2,2.7764245592728307
KPS3,2.053987990876935
ThCoSn,8.521987248680125
U2TeO2,14.605833309560484
GaAsPd5,10.606081588723834
LuIO,2.0559182863139283
YbTlPd2,12.958860546617
KH2N,1.4740533685499089
Ca(BH)2,2.9041751554156185
Ba2Ga2O5,1.90730175903028
CoPH6O6F,5.216777421614483
AgClO3,1.6970169906829653
ZnCO3,1.6501212076693033
Ca(MnAs)2,10.84760188551675
YSbPd2,7.038022923141602
Li3Sb,3.2791614781831044
TbTlAg2,13.231647667618725
Sm2MgAl,6.662184326480317
Lu2AgHg,8.51799272129297
BaZnCl2,2.4808600659180007
ZrMn2,15.330606641617287
ErAs,4.100020325152872
As2Ir,4.3315932403677975
CaHfZn,9.570875961303996
Sr3DyRhO6,2.067115542650354
BaZnCr2,18.911440981585727
Ca2BeIn,12.258822673215127
Tb3CuSiS7,2.3190155957503458
Ca4PtO6,1.787381697716896
PrB2ClO4,1.7257075843452352
CdCuSb,4.674105975121517
Mg3V,14.306232907372925
BaSb2F2,1.4188727920430355
KPrTe2,2.6068819177963034
TlIO3,2.005201569252661
ScPd,8.229246624084126
ZrMnO3,14.841556522144165
Tl4CdI6,2.3356655011652103
Ba4NaSn,12.35090684929653
Na6P4W,2.462898021978715
Sm2Ta2Cl2O7,2.0272148381461697
Er(Al2Mo)2,11.04821705072814
Be2VCr,8.300449787009537
K3V3O8,7.266597094468176
AgSbS2,3.0059662894539145
FeBiO3,16.449474155729114
Sc3TlC,8.277747278094445
NaBeV2,11.219417691365864
Li2SnP2O7,4.46188301056852
ZrZnF6,1.3912584231550944
LiClO2,1.8213548070964465
NpTe,12.043428360174966
Lu(AlC)3,2.9181215419055686
Ba2HfBi,17.04230422605269
KYSiS4,2.154940061038048
Ba4SrMn,17.857460625744075
MnTlCl3,10.75740055341748
K2RhF6,5.183107176202321
H6PbCBr3N,1.9050196849376653
K2TiF6,1.5337100986388097
Er3SnC,8.179529326312121
LuSiRu,9.943145042356232
InRh,4.914108939234729
BeMo4Os,13.763760387336012
KSrNb2O6F,1.9304662649215087
TmCd,11.064468657222843
NaNiAsO4,6.228975303638098
Ba4TcIr,18.243570556956954
Ca4PdO6,1.9865883653473189
K4Na2TeO6,1.6087676442958856
PdF4,2.437040554990144
CdSbS2Cl,2.6607705650807247
Li7Mn(OF)3,4.8856217618640905
V5Sb4,11.730785708269215
Be2FeSn,8.118758115212778
MgSbRu2,9.39931380474128
TiBe2Br,6.741725792901003
YbS,2.0920325045275945
UPb,25.19493467610768
HfZnNi2,18.28907050672614
SrLi2Nb2O7,2.2428701849787616
ErCuS2,2.6772871841972177
Zn(FeO2)2,11.805008823941359
Ba4HfBi,10.466021211520642
Nb3B4,12.532068198558981
Ba(HO2)2,1.6502323068788425
YbSmHg2,6.802558342270943
BaAgTeF,2.4106914637367707
Na4C2O5,1.4289856542317
Zr2BeCl,14.165220318324266
LaGaO3,2.1952296766701505
U2TeN2,13.006896888446017
LiTiV3,2.4724684022247887
Dy2Bi2O7,7.6560455414876785
PuS,13.423976062751805
LiTmO2,2.248125144796585
MgBeRh2,9.1612171680405
NpIO,12.29087059569012
BaO2,1.8589064885930475
Al2CdTe4,2.5739010599995225
Sr(CdSb)2,3.607653900621104
Tm2IrRu,8.48455066576893
SrS,2.046321903644032
SrH3,2.287014064961852
DyAlO3,1.93220081772056
Na2SO4,1.400368998990385
ThP,3.76988063471511
TiIr,14.561346091622164
Li2PrAl,11.91110966003308
Mn(CuCl2)2,6.209240425902888
SiO2,1.8872555029283484
ScSbRu2,13.41970814387059
TmN,2.6581948762270984
YCuSe2,3.0503497067276286
KLi2As,2.2937596502975923
In2Te5,3.7179295313386453
NaBeIn,8.45619890967567
KLiSO4,2.110560746973815
Nd3InN,4.952982266608001
BeCoMo2,12.291029249009213
CuSe2Cl,3.4409736994054456
BeZn2W,10.638135801602333
HoSI,2.1103554203024664
YbI2,1.80910659350594
Li8Co5,12.09369808343723
In4SnS8,2.466813058719016
NaBeRu,12.730113903653807
SnH4(NF)2,1.5370643014092369
Pu(CuSi)2,14.307279033182141
YbOF,1.5489028374949798
AgSb2F2,2.4810414479945044
BeV2Fe,12.586294132905048
SiH3I,1.7365770930194837
ThPt,10.37830429309143
TaO2F,1.961997281683472
Ho2PdRh,9.881069442794807
MoCl3O,5.5492912460361365
Sc2ZnCu,13.2702436551356
DyAgTe2,2.969837257045129
TlInS2,2.919851594402245
LaBeV2,11.498830375303395
Lu2O3,1.8619076239169328
YbSe,2.086967496951817
CaBeGe,4.708626834509894
YGeAu,5.89971468236671
Zn4P6N2O,1.8781906186540285
Ni4Mo,13.264282867912607
Tm2MgIr,9.288616689260033
GaFe2Co,16.11342297589187
NbAsIr2,9.646515778594187
Dy(SiNi)2,10.075792772779721
CrNi2Hg,12.013525710631333
TiCo2Ge,9.983377851876256
BaTiZn,21.90617721100603
NiI2,11.454597330329866
LaWN3,3.339246421974076
Na3AgS2,1.8331575673320248
Ba3MgTa2O9,2.036451161538949
LiDy2Tc,12.525275778733713
BaYBr5,1.9104188022525324
Be2FeSb,7.812144391906744
Y2AlSi2,11.126717095951225
YVO3,7.473330359797207
LiCr(SiO3)2,33.34089980789361
Nd2TeS2,2.663881879263168
LiFe5O8,16.711120050234015
MgAsIr2,11.234340212046275
HoAl3,6.535610147491969
TiSnO3,2.8174515671672737
Al2CdCl8,1.0830050784737808
Si2H2O5,1.4015110892652023
BaYF5,1.339166407384335
MnCoTe,15.066532447779748
CdPdF6,1.847565966345992
CaBe3O4,1.6383630041395991
ZrBeHg,11.976933386027214
PrCuS2,2.8469047519484505
BeTcW2,12.795952485063395
KLiICl,2.0449694374244323
MgSe,2.3622235287965445
BaBiPb,11.82094609862792
NbRu3C,12.138618812149375
TlS,2.8372874369721512
NaCu3,8.524785432294859
Mn2F7,7.6583287994183165
Hf2CuOs,9.845208648542364
Sr(Li2P)2,2.6411802917130305
Lu(SiPd)2,7.907154987731048
BaCaTi,13.241692993470789
ErAgSe2,2.6414453114409406
Tb(CrSi)2,13.463763713513892
ScGeAu,4.584441078255886
MoPCl9,5.296665617788864
Lu2Cr2C3,9.407537757918735
K2BeSe,3.8525878748359954
NaCdF3,1.2908266085471487
Er2CuPt,8.555612193174722
PdSe2O5,10.979568904712668
Sr2UNi,15.426997979732375
CdGeO3,1.8697860840213785
CaTe,2.8792707410037006
FeSb,14.224756588427091
SmNbO4,2.1126523613694705
Li5Mn3Nb2,30.080872660213828
K2PtCl4,1.7022142442516843
Sm4Cl6O,5.333732276745807
Sn2IF3,2.0185143051264216
Ba4CrSe,9.783254400590156
TbPd,6.845991527894263
Bi2B2O7,2.458034445107174
K2Mg2Si2O7,1.5750343911589149
Tm2NiIr,8.302324975571603
Li3Al2CrO6,10.861107985222628
Ba4HgSe,13.540736070588384
ThBi,6.563213135855538
PmRh2Pb,9.33131109044526
Sr3SiO5,1.7381791238726425
BeTlP4,9.19131836753212
ErN,2.6971095639591653
RbDyS2,2.0785170996008997
Ca2TlSn,2.7072433704169763
BiI,3.0863948764429567
UC2,9.641160027023027
Mn3NiO8,13.283225010014196
Sc2TlAg,11.674957530258233
Na3Ca2BiO6,1.8597401252146315
TaBeCd,10.148392319311796
VINCl3,2.605366257042056
SrH2(SeO3)2,1.6703791984656258
VZnF6,3.239912550260166
LiCo2(C2O)2,5.220619375770147
HoH2,2.5371440637062768
Mg2FeH6,2.2700881040171104
BaTaCuO5,2.4420892694576093
Sr2BBrN2,1.7962831996467965
LiAlSiO4,4.186247325071307
Rb2Li2SiO4,1.551547614480458
Rb2Ti(SiO3)3,1.8185891967859773
Na2BH4ClO4,1.4184616079870942
CaNiTe,4.291794496478134
NaZr2FeF,4.160340530934136
CSO,1.7412830518519
Zr3N4,3.0866864650192984
ZnCrF6,2.297723511072064
TiCuHg2,7.177996470696634
K3Y,9.212894948567108
DyCo5,21.631444704411216
Pr3SiAgSe7,2.5568796086897274
BNCl2,2.0328469363596136
LiZnP,2.9736061160371148
BaSO2,2.006630675203254
LaCN2Cl,2.1052869954790805
Cd(CN)2,1.3179529581893277
BeGaIr,9.375487542878323
Mg2Ti3O8,2.171727423043693
Ba4SbSe,14.844045944418252
NaBeO2,1.4966406827737022
Cr3PtN,22.116819391585217
Na2MnO4,5.0341169367957015
MnH4(ClO)2,6.415211090317554
Rb2CO3,1.4872457765951128
SrCrO3,6.779161698420634
DyAs,4.135238808098029
EuIO,2.0733145765496688
BeRu2Pb,10.471790677816283
MnBe2In,11.877746699886586
Na2CuAs,2.348212085821892
YbCl2,1.6076483861010569
Fe(Sb2O)2,5.537616815923616
K2CuP,2.3664741705752887
TbInCu2,8.71157850220039
Dy3AlC,10.33618401538982
K3AsSe4,2.1146709751952746
ScBeSn,11.400216372215633
Ba4HfTc,14.934992467356654
CdGe2O5,1.7663144302945235
TiInCu2,5.625856971756985
BeSiCl,6.064401591803322
ZrAlNi2,12.363702250270073
NaCd3,10.182308186261109
NaCl,1.4983324063771697
Sc(CoSi)2,10.859685385252497
LiCoS2,4.236216865710882
Ga2PdBr8,2.095693998019113
Hf2Al,12.05685144084751
Rb2Ti(CuS2)2,2.5004732885329264
Ba2H3I,2.0218473400993133
Yb3N2,2.1877309401904674
Ba3Hf2O7,1.9545928817360747
PuH3,18.48019209856868
Ti3O,8.595754766162191
BeCr2Se,14.620064979335758
LiIn2Rh,13.360121007436025
LiTm2Al,12.616143097899089
KRb2BiF6,1.38998800954061
BeGa2Mo,5.650572242407549
NaMg4As3O2,1.6051168181786646
HoAsO4,1.7436264890547324
SrCl2,1.6622875804144115
Li4TiS4,2.170875399464465
VCl3,10.796910051800316
Ba4CdCu,19.369730681314767
SiH2O,2.2000757562714366
NaVAs,17.602067113457633
Ni3(BiS)2,12.067387179225392
AuCl,2.125676362948979
GaPS4,2.222003600357119
CaZrGeO5,1.8267731112538304
BaCO3,1.6182191858130135
LiTeHO4,2.2984052442218856
NaBeCl2,2.0762626680327965
BaRu2W,16.572878446425655
BaSrYb2,9.297462019282463
Rb2PdF6,1.6602710622064099
YTh4,9.020857313286065
Ba2YTaO6,2.010538899565653
YbFeB4,9.378924956162797
Pb(ClO2)2,1.8676366527423545
CaN6,1.5559241626763176
Mn2SnW,6.399583319769082
In2Co3S2,8.480621046440719
MgZrAu2,10.524911717761183
ThNiSn,5.704650149950769
Be2InCl,10.779468137776249
Ca(PIr)2,5.6032460830010535
VPt3,16.453285386207824
KUCuSe3,12.03834014029066
Nb2MoO8,2.3224340679554287
Ca2YSbO5,1.942103670422016
Sr3CdO4,1.8502432272541889
Li3CrCo3O8,16.004744088342473
ScBeW2,12.203838194054633
Lu2AlOs,7.183773381726347
Li4VF8,3.022829800038368
TbI3,1.9629314812290315
Ca(CoGe)2,8.549766078671393
LiErIn2,13.638312456703234
ZnCu2GeTe4,4.069098999369107
Mg3(BO3)2,1.5460595072635464
SmIn,6.858702501202396
Li4MnSi2O7,18.00010462932554
Zn2SnO4,1.803755341872432
AlB3H2,1.4424053983999552
ZrBeCd,15.516615825194187
AlSiTe3,3.023353546422692
SmSiRu,9.122921681128256
TmTlO2,2.3975334547544205
TaTe4Ir,10.011956185814373
NaAcTe2,2.5915182165415445
K2BaGa,8.366084309081918
MnBe2Tl,13.213041537309518
BePOs,7.439348089718615
BaTlSn,7.564262466801813
SrHfO3,1.895160503317156
Ca2AsI,2.394062098888276
NaBeSi2,8.278462014971943
Ba(AgS)2,2.430226326908669
ErTlS2,2.4785546863713406
Tl2CdGeTe4,3.257626948153108
GaRu,9.214027349644672
SrO,1.7678706589189908
RbPrS2,2.1166561679529656
Sc2Ti2O7,2.0309849827115904
NaNiO2,6.622517144812336
KSmSe2,2.260899525999921
Yb5Ge3,10.116730367729158
MnCu2Sb,15.485783803217714
Sc2CoOs,13.47786333214579
Sr2Fe2S2OF2,9.104169374522863
NiSnH2(OF)6,1.3717507062145071
Sc2BeIn,12.948200647194188
AlBN2,2.032756748851176
Mn(SbS2)2,1.5124703853850054
DyN,2.732007808676005
CrP2O7,8.430903470763576
Li2SO4,2.278625316574301
BeAgW,6.812358867039619
TiGaNi,8.919168496371547
Er(SiIr)2,6.7700541602954205
Be2VRu,12.087562478294231
ZrSiPt,4.023588779518437
Li2Cr(PO4)2,5.2541507401291785
BeIn2Ge,12.362192362198545
VNi2,10.218574590747314
Fe(PS3)2,4.7337476344506015
Sc3SnC,4.423192662922713
MnPtF6,10.098622018209547
Na2TlBi,5.650849493660222
Ta2N3F,6.353854473204957
YMnSi,13.979570808862483
AgAsS2,2.6718345757175905
Be2NbRh,5.610953573146012
NaTi2O4,3.579799808182947
Rb3Tc,10.317929378836947
Nd3PbC,6.556635315973175
Ta2MnOs,18.329075263089518
LiZrSe2,3.0403837477090514
KMnTe2,10.733211697033342
Rb2NaInF6,1.3470956412470003
Sr2CaBe,10.85362919334665
TaF3,1.368600258171343
BaCaI4,2.001449474755733
ZnCoF4,29.85968296326448
DyAgSn,5.620343998961867
Ge(PbS2)2,2.5876952422313315
SnRuW,10.453439625309937
ZnSnSb2,4.133202954932973
Li6UO6,2.2877645566505893
BaZr4Ni,20.858647287555986
Ba4VPb,17.89588779580382
InNi,6.233835095669439
BaMoPt2,11.634226804275965
FeAg3,13.020689945877164
Ga2HgTe4,3.0097397451164007
K3Na(SO4)2,1.4543268775164222
B5H9,1.5687468459463645
Ag2HgI4,2.1652405563046955
Zn2In2S5,2.4420210209305457
MgAs4,3.2365980081972903
HoP,15.036288327465215
MgTaIr2,9.577165551456234
Nd(SiAu)2,6.067050354167169
SmNi2,10.34838473708176
Ca3MnO4,5.496511014574002
Pu(FeSi)2,17.894107037420632
BaLiTl,10.8040733059342
Er(CoB3)2,20.35415764244085
Be2CoCl,7.6054322691087055
ZrAsCl,14.407806911532376
LuCuSe2,2.7765025961930356
K2CN2,1.6237508018986986
Be2CrIn,6.977759907974288
KSbO3,1.4263940549511556
CaBiAsO6,2.182971980275209
Ba4HfSb,15.959277343706178
NbSiPd,12.529401422254775
Na2CrCl4,5.684080107340735
Rb2Si3SnO9,1.52480599858911
SmPd,8.280460937250615
LaBi,4.8214970012780585
ScCr2AgH4,2.28433068242465
Na5SbO5,1.5481494329252157
Ba4TaHg,18.506404296891386
NdTeF,2.8777942942468977
TbY3,9.649822105441462
PdCl2,2.0322483444041315
TlSn,12.283897318576598
LiCrS2,9.563081790580553
Ba4OsSe,7.749356962570078
BeMoP2,13.485649162473912
BiS2,3.4907305825571817
Sc4C3,4.120485408298396
LuTlRh2,12.681110624336762
TlN3,2.1243587267690924
SmFeSi,9.737056365589485
Ce3ZrO8,2.8442339331824766
BaCrSe4,25.60372173467496
TmNiSb,4.269316885248348
Ba4CrFe,19.935380608355587
SnAsIr,9.919464031219967
InSb2S4Br,2.8819669209297563
UTeO,11.39318217180784
HfPt,10.37912327704031
LiAc2Si,6.2389208468559145
YbS2,2.3510423220350587
Ta2N,13.205755058559381
Sc3RuC4,8.011094390489562
Li4P2O7,2.7024371716409368
Rb7Au5O2,2.138667809642255
Si(AgO)4,2.005160010240247
BeCoRh2,14.483137321266641
LuNbO4,2.146757244465863
CoSb,7.449433982972576
Rb2IrF6,3.1293396534519333
Ho2CdS4,2.5044693383363006
URhS3,12.76133613694115
Na2Te,1.8226537429436969
RbC,1.6031115577734028
TaGaCo2,12.24441505340292
BeBiSe,8.075691920820159
Be2FeW,6.268835617560889
SrAl4,13.081944299937474
MgV2O6,6.576146287910572
KO3,1.5435457017313523
CrH,9.921535499440935
LiHoSe2,2.468656854782913
Zn2ReAs,20.441477441711488
TlInS2,2.740486574801392
Ba2Bi2O5,2.108704183458015
Dy2Fe2Si2C,8.386604398285003
CaFeClO2,11.618152463566089
Hg3(ClO)2,2.0560317766675364
KSc2Co,12.669521169589107
Mn5NiO2,10.080892817603011
Yb2SO2,8.56174826383802
MgCr,21.81485503046032
BeNbTe,5.5732097274969545
Cd2SiO4,1.763282923034947
CaVO2,11.590842649839285
Be2MoPb,7.051085022888322
Li2InPd,7.566143887961247
TlAu3,9.615646970779796
BaAl2O4,1.59705979850474
InPbCl3,1.8750022222209053
DyMg3,5.865245092918112
PdSO4,2.489310480166479
Cr3O,17.05177410124823
K2CdO2,1.52246510633249
CrCuO2,11.0877334624049
CoH2(BrO3)2,1.5203727613099798
ErBRh3,8.700471251604709
GeCl4,1.64304595188327
ScBeFe,8.729264955691669
RbCd(NO2)3,1.6320947684902776
LiSi2NiO6,7.450727033876181
TiReN3,10.608867360216484
K2NiAs2,3.206295889860032
SbSCl9,1.8922737645488827
Al2IrRu,7.418537591735989
TaAlCo2,12.407453405110974
PrSm3,12.996205856582398
SrCaO2,1.6664233155674062
VFeTe,10.006286357418851
KAuF4,1.5272306090873549
BaH4(IO)2,1.843538264678369
MgWO4,2.0651957130822574
Al2ZnTe4,2.6422149798984944
KH3F4,1.252836781069266
XeIF7,1.5425736071038338
BaPbBr,19.160080897532765
RbPb2Br5,2.0897846779034444
Bi2CO5,2.0619408332927502
CdAu,4.714986744414029
Ba4GeRh,13.492816607365565
Sc4BeTc,12.70518922855277
MgBe2Sb,6.984571091579879
MoO2,18.57196812403037
MnBePb,13.225790461569142
WSe2,2.433885782036618
Rb3TlF6,1.3467367968537876
BaSbAu,9.556369603568085
KTiS2,5.0671293648376485
ZrCl2,6.482288690475508
NaGaTe2,2.7979575884324386
Ga4SiO8,1.6988035005065574
Na3UF8,3.058131237646067
Ti2Co,17.47590531751264
Ba4NbFe,20.306489931382366
Mg(BiO2)4,5.765532643795076
LiBH4,1.9325371923976005
BeNbOs2,8.365769540215652
B2W,15.367018795676234
BaBr2,1.8563674205285976
FeCu2(CN)6,4.5924684720383935
Ca4SnS6,2.0562101059959805
SmMgAu2,20.92693957558056
Na3InCl6,1.5650026624045512
InFeAs,15.825881755318827
HgSe,2.849122671981675
BeNi4Rh,18.480633106038333
SrBr2,1.7412447654862695
