pretty_comp,max_mode
CaBeZn2,321.549846
RbNdTe2,155.029928
PmHo3,100.50333499999999
SrBeBi2,151.00053
Ti3TlC,625.268549
Tl2Au4S3,351.67436299999997
Er3TlC,199.52806299999997
ZrBe2Cr,505.676539
TbC2,1666.46026
YbGa2,228.163786
MgTe2,216.95824100000002
BaLiCa,164.118076
Th(GePt)2,246.64906299999998
Rh3Se8,238.331692
Na8PO3,324.643511
MgCuF4,546.943781
HfMgO3,666.408989
Ca2NF,521.180863
MgSb,128.872151
TmTaOs2,208.635494
K2MnH2OF5,3475.593308
LiBi(PdO2)2,559.029407
BaCu2Cl,227.630002
YNi5,316.4856680000001
MnAsPd2,150.93484899999999
Ba2HoSbO6,738.403246
SmAgPb,141.407166
Cu3(PO4)2,1031.807304
Pt3Pb,144.21694499999995
KBaHg,110.12606699999999
TePdI2,190.53755900000002
Cd(InS2)2,342.521398
TiPO4,1049.260691
PrInCu2,160.02631
AsO2,903.121616
HF,3688.9071700000004
LiBeV2,533.588818
SmMg,206.624635
Pu(CuSi)2,448.757056
LiScF4,543.527541
ScCuS2,363.67199700000003
Ba2MgV,162.43797800000004
CaNiN,837.446155
Mo5As4,311.145172
AlFe2Mo,347.101398
Sm2Ti2S2O5,992.01996
CaHCl,1039.617947
Li2CaHfF8,551.145975
Ca2CoO3,601.814248
ReAsW2,185.268093
NaSc2Be,373.666659
BaMg2FeH8,1828.8223690000002
YZnAsO,499.033489
SnF2,404.720351
ZrBeIn,382.81881200000004
TmRh,126.25141200000002
TlGaTe2,212.95032700000002
KAuF6,621.146154
BaSrO2,299.16557400000005
LiTlPHO3,2296.099039
BeFeCu2,349.705509
RbNa2Sb,169.545227
SrNiF6,643.494976
CuI,211.84902999999997
K2BaSe,120.37221299999999
CaSn2O5,710.51782
BaNiO2,564.730334
Ba2InClO3,555.096376
ZrBe2,579.040465
YbPd3,170.311916
Al3Mo,395.814461
HfGeSe,212.07674300000002
BaCd2Te,102.518738
Mn3N2,587.428303
MgMnGe,273.131192
CaBe3O4,1052.910167
Ba4NbCu,145.54048400000005
BaZnF4,487.240586
Cd2PdRh,193.889323
Sb4Br2O5,804.9681969999997
Li2GePd,414.91945699999997
LiAlSiO4,1082.089604
LiBe2Se,448.902782
Sm2CdS4,314.339038
Li2MnO2,536.1589150000002
LiVIr2,492.28980099999995
Ho6CoBi2,152.667193
VSnPd,214.865623
NaLi2B(PO4)2,1152.3290539999996
Ba4YSc,124.830995
NaBe2Fe,426.76493200000004
CeAg,107.334521
GeMo3,258.116946
KBeNi2,486.846214
Ba2Zn,103.516696
BaHgO2,684.652788
FePd,191.107251
USb,159.542904
Li2InPt,370.216747
SnS,193.576977
Ca3N2,471.13676
BaCdGe,166.288493
HfSb,191.70218
InAgSe2,203.802469
ScCr2AgH4,2427.392673
CeFeGe3,321.651057
LiBeSi,461.743617
Fe2Si,340.467307
BeRhBr2,197.178377
ErFe2,214.259339
Li2CeP2,359.490858
NdBPd3,409.50538
AsPW2,213.616515
UIN,487.07044299999995
NaBeRu2,388.347995
TmAg(PSe3)2,439.370757
TbBS3,855.87714
Rb2NiF4,453.744371
TiPt,128.909402
RhO2,717.555926
BaMn2Cu,154.983854
NdMgO3,736.468592
V3As,280.987869
BaScNi2,261.858609
V5S4,413.936113
B2Au,557.890056
K3NbO8,861.961326
MnBe2Ga,526.446975
MgSbPd2,232.197921
Zr2InNi2,237.39057200000002
MnBeGe2,238.429792
Yb4Mg3H4,1549.018454
AlBi,302.50287099999997
ZrCr2As,247.75386
PrPtF7,640.245359
Ba3Er,86.769209
SrH3,862.760818
CdPS3,560.318804
RbCeS2,254.653123
MoW3S8,455.205421
Ti2MnAl,353.951937
Pr3InO,370.84092999999996
Al2CoIr,402.445381
Rb3Sb2Au3,185.821067
TlI,84.680593
SmFeP,389.53263300000003
NiI2,141.679669
MgF2,511.073192
CdP2,437.782542
Cr2F5,697.934025
NaSbCl6,328.334044
Tl3Ga9S3O2,582.174001
PuOs2,260.915669
TmTl,80.992952
GaN,707.786366
Ti2MoAs,269.422219
NiAsSe,232.87001099999998
NaSmSe2,212.104745
Te2Mo3WS6,438.90371100000004
HfZrBe,498.778662
LiMnIr2,447.267517
SrCaSi,239.853641
RbLuSe2,197.148108
YAlSi,332.811565
SrZrN2,586.827361
TiAu,128.109318
Rb2WCl6,335.875928
BaAgTeF,240.81638900000002
K3Ho,102.641871
BSb,613.398759
KBe2BO3F2,1281.436858
TaBeCl2,227.421046
V2O3,613.3603019999998
LiMnSb,385.740255
LiCrBO3,1235.435838
PaIr3,166.169037
BeVFe,533.1289559999999
Pr(GeRh)2,245.466115
Hf2GaSb3,186.83129399999999
CuHOF,2959.686256
BaCeN2,488.843285
Sc2Sb,262.813398
AlTlI4,333.100738
NbNiP,388.757407
TiCoO3,584.614995
PrAgSn,155.505352
BaTa2Se,219.19045699999998
NdInRh2,174.64353400000005
TiAl2,349.018063
U(GeIr)2,293.15562
YbN,334.813556
NbAl3,344.325447
Ni2H,637.745298
Na2BeF4,854.1931710000001
NbFe3,218.51054399999998
CoSO4,1101.533444
TlGeF3,406.69584199999997
NaMnP,357.896309
MgSnO3,773.553335
AlBN2,927.9743800000001
LiSnRh2,378.279644
DyPt3,161.760707
Zr2AlN,509.04985
CeC,187.106781
BaCaTi4,217.41964
KSr2Be,140.90095
Li3Cr,334.071347
Yb(SiAg)2,460.70647
AlOs,306.345164
SbS2NCl6,1499.567795
NaLiS,440.652266
NaMnSe2,285.822677
Ca(AsO3)2,715.014455
BeCu2Tc,403.755334
Li4PbO4,642.762433
Er3InC,225.50791800000002
TlInCl3,255.628645
Tl4Te3Pb,109.224659
SiC2,1493.735402
TaBeCl,480.691671
HoBi2IO4,527.172958
Rb8NO3,276.45237599999996
SbCl(OF3)2,1231.403688
AsPdCl,138.449634
RbC2I3N2,2175.5736030000007
BeNbCd,444.87503499999997
AlAgB,312.479043
CrAgSe2,235.4594
Li5MnO5,678.781124
LiBe2Sb,635.92235
Nb(SeCl)2,336.90102
AlGaN2,685.100808
CuH6(NO)4,3365.540734
Li3CuF4,530.983226
NaHS,2540.785202
NiCl,206.244356
Tb(NiP)2,377.589541
CrTe4Au,192.78378500000002
NaNiO2,549.754819
TaAlRu2,336.32775699999996
FeP,417.998881
UCo2,333.705559
ErCl3,288.57650099999995
Rb3Nb,76.002935
CaFeClO2,671.2842730000001
MgCl2O,665.400061
TlPF6,865.33881
K3YF6,457.08715700000016
Na2ZnSiO4,926.3549419999999
FeCo,155.790045
Ba4ZrIr,164.871158
DySnPd2,147.683102
Al2CuO4,725.198875
Pu2SO2,372.938002
YCoC2,1335.69401
Sn2Ir,164.75348300000005
ThTi2O6,765.687517
Sb2Te4Pb,157.199853
MgAl2O4,796.799267
RbLuS2,292.911953
BeTl2Cr,186.301434
TiBr2,253.772598
ScBeV,458.17028600000003
NdHg2,119.19528899999999
MoWSeS3,449.460967
HoAgTe2,148.897641
LuSnAu,155.11401899999996
BeInCo4,387.968485
MnH2SeO5,3175.299512
KLi2Be,280.649987
Ta2CdBi,132.454056
NaBeFe4,336.394098
ZnFePO5,1036.2257650000001
Mn2BeTc,466.1823
UCo4Sn,328.107467
Li6UO6,756.343329
InSiPt5,350.719633
UTeAs,170.188792
YbSiAu,296.1235430000001
Rb2IrF6,580.506812
Be2CoTc,522.064483
CaVF5,573.637058
Nd(CoSi)2,374.66604700000005
TmAu2,125.52594199999999
NaSi2N3,1213.099564
ScNi4Sn,332.8011620000001
Zn(CrS2)2,362.948138
Sr2NCl,448.02055099999995
ErAu4,132.176313
BeP4Ru,310.524219
KPS3,633.76265
HfMo2,335.275857
CaBe2Tc,658.733088
Tm2BeOs,345.66878199999996
Ca(BeAs)2,457.623054
HfSiMo,404.756713
MnZnO2,589.272626
BaNa2Si,209.459912
InBr3,197.841692
Na2UO4,797.300154
NaMnCl3,212.113019
Al2CdSe4,361.564699
CN,2369.2335120000002
LiZn2Cu,380.609701
LiClO2,784.5627059999997
TaTiAs,167.335413
Ga(MoS2)4,458.173617
BeCu2Cl,339.694751
U(NiP)2,332.143838
LiMnAlO3,693.6684809999997
RbH,611.3750660000002
CeS,279.415375
SmFeSi,368.89960299999996
K2TiF6,590.048033
BeV2Cu,444.18195499999996
SiC,822.035889
EuPd,137.60638600000001
KNa2BO3,1223.282937
AgSbS2,308.4059870000001
BeSiIr2,486.07673600000004
Nd3Hg,121.30056100000002
Er2AgRu,145.54208899999998
NdCrO4,852.8948449999997
RbSmO2,462.06088700000004
BaTlCl,83.3675
As2SO6,1203.784727
ScBeRu2,360.014954
Pr2Tl,112.375052
Tm(NiGe)2,264.06872400000003
MnGaPt,242.183925
BeGa2Fe,493.312515
BaCaCr,122.623651
PmCdAu2,126.870874
Be2CoPb,529.484239
Mn4Al,449.887414
KCdAs,169.403074
RbTeAu,192.030003
KNaNdNbO5,788.179402
NbCo2Sn,205.338726
LiBeO3,547.815563
V3(OF)4,758.33857
UCd2O5,711.4900299999997
YBr3,221.90907799999997
NbPt2,203.918561
Br3N,107.88855900000001
Cu2WS4,441.380153
P3Ru,500.38324900000003
BaCaCd,123.43460800000001
K3MnH5,1449.928055
MnSnRh2,190.534027
Nb(SCl)2,562.438437
CeZnGa,203.79681599999998
AgF,228.76729500000002
CeGeAu,152.251867
Ir3Ru,218.837894
LiBe2Ni,604.867346
TiBe2Br,488.193346
V4GaS8,441.72000499999996
AlV3,346.395453
KCuF3,434.901696
PrErMg2,209.89449100000002
CaNiTe,242.119704
RbSbS2,329.7922930000001
Tb2Ti2S2O5,982.885549
Tm2AgRu,145.76228799999996
AlCo,319.603997
Ba2Ti3O8,718.3208400000003
MoO2,588.3694839999997
AgCl,183.773358
CaTiS2,310.474981
KTiPS5,614.153584
Ba4ZnTc,163.444275
Si3Ru,296.216417
Mo2O5,982.7553859999999
VO2F,1007.619175
CaBeTc2,384.127949
BiCl3,288.819084
MnBe2Ir,481.530217
MgBe2In,348.762868
LiBeBO3,1305.791615
Li2SiO3,1097.999666
Cd2Os(CN)6,2153.310528
LuGa,198.949298
CeMg3,233.83976
NiSO4,1131.6914199999999
Th3U,120.42294299999999
K4ZnP2,422.04275199999995
Tm2In,137.228398
BaFePt2,152.58085
BaSrY2,117.02658000000001
Ba2Ti3Tl2,678.187001
SrSO4,1154.591128
Ni3Hg,228.040469
SnP,226.85400499999997
Sr(SiAg)2,388.70768799999996
Sr(MnSb)2,186.934931
UO3,541.381894
CdBiClO2,544.253693
SrC2,1892.553805
Ga2S3,392.695742
HfBeZn2,401.71981600000004
Ba5Sb3,119.53548400000001
Fe3Pd,329.686349
BeAlB,667.473116
Al2FeNi,378.85929300000004
TaOF3,977.671743
CaPuRh2,217.297941
TbTiSi,286.946252
BeGaW2,346.86940400000015
HgSe,209.946259
SrTeO3,730.078764
Nd2ScSi2,330.1746490000001
ErPb3,97.124332
TiBe2,622.080325
KLiMnS2,406.80884
BeO,726.167875
Ba3Nb2CoO9,742.226765
TbAgSe2,185.93907
Fe4P,592.8807
K5CuAs2,267.786783
NaSb,172.325776
BaLiAs,346.179804
Mo2W(SeS2)2,448.18611
AcTlTe2,113.49301499999999
SrTe,79.083431
V3B2,761.538803
BaZnTe,106.28889099999999
KHS,2554.706079
Rb3Hf,75.6978
ScAu4,214.88736
Na4PbO4,557.181788
BiF5,561.02986
BaZrCu2,184.358518
SmHoRh2,154.598879
Ba2YCr3O7,458.119121
Cr3PdN,666.715935
Na6Sn2S7,363.202664
Dy(CrGe)2,314.217964
YBe2Cu,375.948888
BaGeBr,102.162441
Na2TiSiO5,955.706477
BeB2,850.055652
Sc3TlC,447.053564
VF4,762.111805
Sc3Pb,229.060127
TiGeTe6,272.3197
Ba(ZnP)2,300.072069
Na2MnBe,430.485714
CuBr2,224.96206800000002
Si3CCl8,837.9371110000003
K2SiAs2,404.745384
Mg(BC)2,1146.9132539999996
GeH3Cl,2148.329996
PuRh3,173.336291
Li2NiO2,536.757903
GaS,351.57755499999996
ZnCrF5,582.143761
Rb2LiAsO4,829.814204
Fe2N,604.801922
LiFe(CoO3)2,588.307916
BaFePd2,160.395015
RbNdS2,274.558209
Tl2CuF4,417.390052
CaWN3,1269.354468
Li7SbO6,681.834019
Dy(GePd)2,268.640222
Tm(FeGe)2,314.49408999999997
Ba2YTlCr2O7,506.04501500000003
Li4Mn(PO4)2,1033.885262
HoPbAu,134.353772
Na3AuS2,367.323512
Rb2AuI,117.36496399999999
Ba2BiSbO6,658.483395
TiCoSn,271.843253
ZrBe2Pd,360.104135
ZnPd5Se,212.21726
BeV2Ge,420.33338
Pr(AgGe)2,247.536177
KSnSb,172.69625
ThH2,1065.021105
SmSnRh2,171.15984
PuNiC2,1261.6934820000001
YGa,193.848222
RbSeBr3,182.781252
IrRu,223.168504
CrCo2Si,315.259506
Rb2PtCl6,327.481039
AlCuS2,459.624988
YPO4,1063.934918
TaP,334.987495
TaBePb4,169.824389
CsK2Sb,128.556571
BeZnFe2,379.98884300000003
Hf3Pt,182.026227
MgAl2O4,776.727116
LiSiNi2,481.311918
Mg(RhO2)2,601.720548
Rh3(PbS)2,376.336762
FeRh,137.376288
BeCrTe2,355.71448
NaHoSe2,219.52962200000002
AgN3,2125.051418
NaMn4Be,357.14907400000016
V2GeC,661.425122
SrAl2,282.5268549999999
Pr(SiNi)2,330.6910430000001
BaMgBr,143.205361
ZrBeHg,376.555367
Li2GeO3,830.2589820000003
Sm3CuGeS7,411.236453
HgF,425.782149
Li4NCl,715.802217
Mn3PdN,577.12075
MnAuO2,552.940811
P2W,462.794808
YAsO4,867.2598619999999
RbO2,1128.835776
CrPd3,202.09983
BaTaS3,382.957333
SrCuP,254.51420499999998
Y2BeGe,291.337216
Ti3Sn,232.506207
NaMo2As,322.140177
TaMn2Al,331.876331
Be2HgPd,356.730955
AlSiTe3,483.6235980000001
NdCrO3,608.39124
HfC,583.753642
Ba2YNbO6,790.923007
Nb3Se4,286.5209
MgBeSb,283.1758779999999
BeZnSb2,127.42543799999999
DyNiC2,1367.398633
ZnCrF6,676.3107660000003
RbMgF3,404.227652
K2PdCl4,316.55107599999997
MnBe2Zn,496.17361100000005
Ca3P2,395.485744
KAuBr4,237.741252
Y2BeW,450.861646
Rb2PdCl4,310.783056
SmBr3,193.61937700000001
TiOs,218.359153
LiMnSbO4,555.738326
RbAu(SO4)2,1229.0016369999996
NaCrSe2,223.863158
Li4FeN2,882.237955
Yb3SiO,452.121725
K3NaP2(O3F)2,1118.7975279999996
Be2Zn,608.066162
LiDyS2,354.579053
BeGaIr,423.68852599999997
ZrSiPd,298.42645899999997
BaCoNi2,152.517021
MnCoS,220.389247
Ti3InC,635.533339
KBeTc,533.71483
ThTaN3,717.51517
KEuS2,286.986291
CuSe,223.103142
DyMg3,231.516556
CaZrGeO5,825.0821490000003
MnF3,556.583082
TiAl,297.065219
Sc2BeCl,341.179947
FeAgO2,571.206362
NaTl2InF6,493.986532
ScAs,123.090282
HgF2,358.427598
KV(CuS2)2,483.341399
TbH3(CO2)3,2997.697432
MnCuAs,195.88353999999998
EuCd,102.907023
HfTe2,172.759188
Cr2AsPt,184.983157
SbOF,463.98108899999994
PmTlRh2,153.934195
HgPbF6,504.66023099999995
BeNbCr2,551.590183
MgBeRh,450.021414
Zr3Ag,186.895139
Ba3(PS4)2,568.094821
SbBr3,230.23795
MnCo2Si,304.910091
FeIr3,183.463386
MgBeNi,449.269623
Zn2GeSe4,272.05330699999996
Tb2Co2I,285.076079
Sc2ZnTc,265.310092
TbGe,187.942655
LuSiIr,357.489557
V3Sn,271.21696000000003
AlGaO3,738.876619
FeCu2SnS4,300.387531
UFe2,363.516291
LiBeFe,479.055435
BaAlSi,405.619765
SnRh,199.749901
IBr,175.490058
Sr(AlPb)2,234.072798
BaSrTa2O7,842.023098
NiCO3,1351.957258
TaBO4,1027.8104119999996
Pb2Au,125.19193100000001
Be2CuNi,536.783675
RbCeTe2,148.214602
K3SbO4,600.825049
BiI3,134.324147
SrCN2,2179.232359
BePbCl2,152.166215
Mn2BeW,421.14717800000005
Tl2Sn(AsS3)2,374.595956
Hf2SN2,614.661333
BeHg2Te,145.956005
Hf3Si2,403.465098
NaBeO3,446.8932
YbPt3,162.27754
KClO2,778.148916
TiGePt,272.46918
Ca2Ti2O5,615.913494
BiBCl,89.281761
AlCuTe2,323.551637
CrSiO5,1053.6473429999999
NaBe2Pd,487.635812
SmAlSi,451.096346
TiPd,158.364853
LiFe2F7,642.514187
NaMnAs,288.181077
SmSnAu,149.593495
TiCd,259.446123
H2O2,3099.754156
NaYPO4F,1094.088401
Na3SbO4,632.518609
LuScZn2,197.612226
BeFe2Se,253.99282599999998
KSiH3,1919.326078
LiBeTc2,456.02290999999997
Be2VIn,451.943308
Hg2P3Br,443.269678
LiBeNi2,486.51548899999995
PmBr3,191.566852
CeInPd,167.44278799999995
AlCrF5,656.4116849999998
PuNi5,436.229743
NaBe2Cl,273.267987
PrBPd3,400.075786
Rb2NiF6,619.350877
MnBeSe2,342.375165
MnSbO4,549.088491
NpP3,327.604744
LiTiBe2,518.628383
TiBeCl2,268.162442
V3Te4,220.17167799999999
Er2TeO6,730.4718730000003
Ta2C,637.253729
RuF3,538.553995
NaGa4,233.031487
SbCl3,337.956869
CeBiPt,135.96463899999998
LiTiPO4F,1011.5575140000001
FeSnRu2,238.291336
Tm2OsRu,159.440989
NaNiIO6,663.772419
CeOF,430.32832699999994
InCuS2,308.591992
RbPbF3,218.44165499999997
YVO4,897.1240769999997
BeOs2Ru,325.6074930000001
InPF3,382.208489
MgBe2Ru,598.9209450000002
Cu3SbS4,295.857033
TcAgO4,852.48904
SmSiRu,335.840913
K(PRh)2,372.339217
Hf2BeCu,370.87765299999995
NaMgBe,352.711646
Tb6FeSb2,159.341025
Be2CrBi,494.08582
BaPd2,176.91619599999999
LuAgSn,169.001183
GeAs,221.365894
PrTlSe2,186.463555
BeZn2Mo,287.404563
U(FeGe)2,337.43031
CoPt3,192.372301
LiAs,366.104698
InHg,111.642422
CaPd3C,389.959453
BaPr2PdO5,665.548964
K2TeBr6,190.649855
CoI2,150.362405
Bi2SeO2,496.724767
NaSi,467.52448799999996
BaCdBr,90.5472
Rb2NiO2,837.745725
BaAgBi,120.003027
BaNaSb,124.516842
BaCaTe,119.394746
MnP,316.012119
Cd(AgI2)2,138.09645
BaMn2Cl,237.980707
SnSb,113.99673999999999
K3Al2As3,384.786696
Rb2SnCl6,296.933246
IF3,566.7756559999998
Zr3Cu,199.410719
B6O,1146.4912980000001
ZrBRh3,546.168857
Ba2Mn2Sb2O,326.123246
Y(HO)3,3701.497268
DyTaRu2,196.200546
MnBe2Se,370.187665
NbAsIr2,178.956424
Ba4ZrSc,135.223658
SrBiClO2,578.381775
VH,1046.095126
Ba2TbSbO6,739.002033
Sb2S2O,597.929508
Tl6TeO6,637.119642
Na6PbO5,526.610787
NdBrO,467.81721699999997
Ce2AlNO3,729.0986740000003
LiSiBO4,1101.2370369999999
Er3AlN,432.39504800000003
Sm(GaPd)2,225.31065800000002
Te2Ru,220.08595400000002
BeGaW,423.80937800000004
CS2,1528.398713
HfFeP,400.78258900000003
MnInCu2,196.063634
UZnNi4,367.693243
CaGe2,234.673196
Nd3AlN,342.894108
Sc3PbC,485.50253899999996
BaSr2Te,104.19183000000001
K2TiBe,187.554917
Tl2SnCl6,297.916638
SnI4,190.424235
Ba4YPd,132.404884
Zr2BeCl,422.41657699999996
YBe2Ir,490.689125
ScCo3C,584.054216
Pu3Pb,96.86192
SmRh,109.21373500000001
PmCl3,271.525246
AsPtRh2,187.144566
Bi2TeO6,739.991771
Li3Nb,420.575405
Ba2YTi2TlO7,601.571732
BeNi2P,374.25131899999997
BaYPd2,141.097752
NiS2,319.296764
TeAsOs,222.79160499999998
PtO,617.448689
Sr2C(NCl)2,2106.6544440000002
TiRu,214.99587999999997
SrBeBr2,172.283123
KCdF3,441.631627
PrCuSO,497.595745
DyFeC2,1232.925332
UB4,1269.0983019999999
WO2,613.660684
MnGaCo2,255.224721
Ba4ScCu,129.487411
TiNiGe,282.5483200000001
PbBrF,264.523618
YBiPd,162.196011
Fe3NiN,668.44926
Ti2Cu3,257.690992
CaBeMo2,454.644378
InTe,28.015978000000004
TmHg,79.83884599999998
PuRu,139.49619099999998
Dy3Pd2,132.81821200000002
ZnCdSe2,192.151869
MgVSF5,603.060096
Mg3Mo,319.189773
NaYSe2,234.281735
TaMnP,423.48108899999994
NaAsSe2,245.519896
Na6S2O9,1141.573937
GaAgSe2,240.27926200000002
Y2BeBr,323.134667
Ca2IN,465.57398600000016
BeVP2,296.02692
Pb4SeBr6,172.20656699999995
USnAu2,127.56018300000001
HoO3,457.23474500000003
NaN3,2216.1371010000007
Tm2TlAg,123.333243
NdTlS2,267.886036
CdCo3N,417.192328
FeCl2,294.163842
BeZnCl,479.85236799999996
CdCu2SnSe4,222.254183
ZrBeCd,306.4252180000001
Tl4O3,387.161753
LuIr2,239.000527
TaTeBr9,251.03789799999998
LiMn2O2F3,610.718278
Yb(AlSi)2,378.431603
PmAlAu2,180.487493
Si2W,399.92540499999996
HfAsCl,285.211814
Ba2MnSn,110.47058100000001
AsRh,252.287575
HgPb2(ClO)2,578.117131
LiCaAs,334.1890410000001
Dy(SiNi)2,392.825085
TlSbTe2,149.45600100000001
GaCuI4,212.94877599999998
UAs2,191.294577
TmAl2Ni,346.58216
Ho(CuO2)2,616.647292
HfTl3,110.8963
HfAl3,314.469602
CaHI,972.7238779999999
NaSbSe2,205.62340600000002
Yb(FeSi)2,422.04818600000004
Sm3Ir,144.051999
SrBrF,291.69771299999996
CoRe3,226.595455
HgPd,151.674949
Ba(NiP2)2,432.26881299999997
HfSb2,194.408812
Pd3Pb,169.927476
MnSnAs,178.371266
ThSi2,363.53660099999996
BaNa2Ga,185.450023
KSc2Be,380.448733
Yb(HO)3,3623.1070229999996
FeCl,0.368795
Tb3Mn3Ga2Si,286.742378
HgTe,125.055457
Rb2Al2Sb2O7,986.045201
BiS2,273.71536000000003
BaGaW2,210.635323
Nb(Te2I3)2,254.87072400000002
BaHfW2,150.44061499999995
Eu2I2O,460.603832
AuO2F,1066.838465
SrTiO3,812.315435
LiWO2,669.6049889999998
BaNaBr,128.181837
Li7SbO6,721.461675
Li2VGeO5,890.809492
CS2NF5,1938.612216
Cr3CdTe4,190.73666799999998
Np(CuGe)2,253.47542799999997
LiMoO2,690.112772
Y(CoGe)2,295.630096
Na2BeCo,505.99571900000007
YNiP,284.986218
SiH,2127.064213
LiBe2Br,487.400858
ScAsRu2,246.702706
GaFeCo2,255.856371
Al3GaN4,706.165163
HoSnPd2,147.764236
RbLiCl2,406.844923
Ag2HgI4,125.616822
ZrPt,114.69106200000002
Li3PrSb2,370.52813
CeNiSb2,191.155422
Zn2SiO4,831.179699
GeC,731.600055
BaHgPb,101.080046
HoSi2,384.20980499999996
Cd2P3Cl,446.12511500000005
NbFeF6,549.908285
SrSeO4,850.683533
HoInPt,165.443547
ZrBeSi2,447.592098
PrPt2,199.860028
BeV2Os,484.951581
Lu2AlZn,254.62969500000003
Ni3(PbS)2,365.085376
Be(HO)2,3549.919993
TmNp3,119.34836399999999
BeCoHg2,412.850569
AsCl5,386.341364
Mn2CoSi,338.945193
NpAsSe,175.013826
PtRh3,219.328252
NdAg,104.146147
SrBeRh,397.787583
BeInP,658.460934
H2Se,694.019042
NaCaBe,305.06181499999997
BeGa4W,380.089448
HoBRh3,511.50255999999996
Hf2Ag3F4,618.009135
GaAg,105.718962
CF4,1248.385877
KBa2Re,132.81149399999998
Tb(MnGe)2,285.573002
NpAs,132.286353
Li6Br3N,653.0990419999998
PmH,1037.436095
TiInCo2,258.203591
CeP,263.15867099999997
KMgSb,265.55514500000004
ErSiRu,343.3530350000001
HoCuP2,298.748535
Ti2Rh,327.320132
Pr2ZnAg,117.779997
CrSb,195.015893
NbCoSb,222.35836
ZrS,293.225271
Sn2Rh,211.351816
BeFe2Ni,416.228968
BaTe,70.71993499999998
SmFeC2,1231.232406
Ca(ZnAs)2,209.558084
BeVSb,404.31641099999996
VCoB3,905.1258630000001
Rb2O2,788.2828509999997
Pr2PbSe4,172.16835700000001
Mg3BN3,1819.175016
Sn3As4,211.811122
RbCaF3,418.001721
Co(BW)2,621.5307230000002
Nd(CrSi)2,382.252268
BaLiF3,364.93303599999996
ThGa2,259.249221
PrAl4,386.030079
TbRh,118.199698
TiAgHg2,146.183235
Ba4YTi,128.55621200000002
ThGa2,256.163737
Na3AgO2,510.46872300000007
TmTlTe2,154.023341
Li4CuF5,503.660446
Tb(CoB)2,586.16637
Tb2Fe2Si2C,858.534074
SnIrSe2,129.55911
Cu2GeSe4,245.68082900000002
Ba4HfCl,136.28027
Te2Mo3S4,432.62507400000004
Ca2AgSbO6,690.3078019999997
K2BeGa,214.06601
Pr(SiPd)2,379.713602
Sb2Ru,231.631627
CuSbS2,327.670652
KRb2NiF6,516.747258
Nd3Ho,93.78249
K3TaO8,855.804903
SmTaO4,810.4970440000003
TiFeSe,304.793612
ErCu,128.183027
Ba(GeRh)2,251.36251099999998
NbNiB,774.1121559999997
Yb3GeO,448.187786
Ba(AsRu)2,265.306822
Ca3Pb,214.212829
Lu2MgS4,360.457371
Sc2BeV,348.18903
TiInPd2,205.392639
Ca2BeCu,326.115775
Tl2Te3,140.489184
Li2BeTc,534.253985
Zn2CoN2,671.163147
Ta2Ni,329.14038999999997
Ba2SbAu,111.24571999999999
CaBeCd,300.684194
Ag3Pt,174.263068
VGaNi2,257.353326
LiCrO2,561.448112
BeCu2Mo,421.333417
Ba2NaTa,135.112231
Nb3Sb,240.84735600000002
ErNi2,269.10879900000003
ZrTe3,204.48590900000002
Nd(MnGe)2,274.839609
BeGePb,225.561245
Dy3In,127.16568000000001
SmTa3,137.015751
CdAg,124.22486
Rb2NaRhF6,533.020146
HoBrO,528.6591
HfBeSe2,229.400441
VPd2,227.753538
SrO,317.825376
KH2I3O,3626.796882
ZnH2SeO5,3154.175187000001
HoP,120.41414099999999
V2InC,664.617755
InPd,129.762376
MgNiH2,1575.293434
Pm2AgGe,159.65698500000005
AgBrO4,735.5329690000003
Bi2Pd,104.051454
Lu2CuPt,138.985061
FeSiTc2,315.742889
SmDyRu2,169.67146100000005
NaTiBe2,433.30335
PuZn2,207.669093
AlWO4,875.714275
HgPRh,174.925702
IrCl3,338.856615
PrCoSi,342.634139
LiP(HO)2,2336.306814
Ba3N,388.374973
CaCN2,2211.205186
Ba2GeBi,109.194658
CoW,0.070616
GaRu,204.417399
ScSnPd2,217.681393
SrGa2,212.54727400000002
NbF4,677.004257
Na2LiBe,435.424601
FeI2,130.274122
BaO,310.3020160000001
YGe,210.812581
CaSnO2,615.000091
NbI2O,359.48634
Sc6FeSb2,260.25740299999995
K2Li4UO6,727.219264
MnCu2SiS4,473.04481200000004
Ni2Ge,277.566082
MgBeCu2,396.49026200000003
Cr3Pt,239.81021
USi2,438.85913899999997
YbMnSi,336.8535490000001
KZnSb,199.223178
FeCuPt2,210.822725
Na3AlAs2,346.435943
KHoS2,294.330988
Sm(MnAl2)4,397.887133
CdI2,143.875878
YbSb2,144.946987
NbCrCo,230.585922
HfCo2Sn,196.088885
ZrV2,248.07923
NbTe,221.803808
Te4Mo2WS2,401.594909
KBePd2,405.125244
TaBeGa,444.038488
LiHo3,270.82133799999997
RbCl,135.741673
KNaThF6,471.815532
Be2CdFe,510.318922
SrAgAs,173.24975700000005
NaAsRh2,293.393412
TiBe2Sb,420.832316
Tb(CuS)2,299.054689
FeN3ClO3,1937.398741
CaO,467.47339400000004
PrSO,545.103509
RuCl2O,801.740202
TiOF,564.53703
SmLuZn2,142.632452
Nd3SnC,226.78829199999998
MgSiAs2,406.38210699999996
ZrNiSb,243.645234
