pretty_comp,ehull
Be2SnSb,0.7305554749999998
LaMgAg2,0.0
Re3N,0.0
TaNO,0.058332500000000564
NbCrW,0.7788454666666675
NdFe2,0.0449756666666663
Sc2TcPt,0.0
BaSn3,0.0
LiCoSiO4,0.16266071428571482
Sc2AlAg,0.0
HfI4,0.0
Li2AgBi,0.0
Ti2GaFe,8.374999999993804e-05
YInAu,0.0
Mg(BeAs)2,0.0
SbSBr,0.0
TiBeSi2,0.019267000000000145
MgPa3,0.1833300875000008
Ba2TbNbO6,0.0
LiMn7O2,0.0
Sr2PAu,0.018512024999999932
Li2GaHg,0.0
NaSr3BiO6,0.0
TiBe2Tc,0.007236008333332933
Y2C3,0.034572500000001234
PuRu,0.17879724999999969
BaCrIn4,0.4498049499999999
Cr3CuO8,0.0
Li2PdPb,0.0
BaTe3,0.0
Te4Mo3,0.0
CaTlF3,0.006344700000000092
Li2SeO4,0.0
ErAgHg2,0.0
BaZnBi2,0.0
K2TeI6,0.0
LuTlS2,0.0
NaBeBr,0.2358673333333333
K2SnO2,0.0
CaCuF4,0.0
TbInAu,0.00010077777777772744
MgBe2Se,0.56911988125
DyAl2,0.0
VZnO3,0.3827384750000036
Pu3Ga,0.0
BaYFe2O5,0.0
Ba2Y(CuO2)3,0.10733758333333387
LuBiO3,0.0
BeP2Os,0.5559364374999998
YbHO2,0.0
AlPS4,0.0
NdPa3,0.2159549500000013
Li2Ni3SnO8,0.0
PCl5,0.01174112500000013
YbHfIr2,0.0
AgWS4N,0.3246497934920636
TbIn5Rh,0.0
HgO2,0.22400038333333305
CeTl3,0.0
PuBe3,0.0
KLiO,0.0
TcTeAs,0.1803826722222226
SrBeV2,0.9367229025
Ho5Pb3,0.0
K2NbF7,0.0
Nd(CuO2)2,0.0
Be2PbSe,0.13191517166666664
BeCoPb2,0.75522526
Tl6TeO2,0.0
BaNaTl2,0.052017199999999986
BMo2,0.01736971666666598
Li2Fe(CoO3)2,0.05030481818181709
Hg3AsS4Cl,0.0
BaNiS2,0.0
TbCdF6,0.0
Na2ZrO3,0.0
Ba2Mg(BO3)2,0.0
YbCuSi,1.1016666666918697e-05
TiGa,0.0
SmCu4Ag,0.0
CdIrRu,0.6111733499999996
Tl2Te3,0.0
BaHgSb,0.0
Ba2YCo3O8,0.0
Er(FeO2)2,0.0
Sr4CaMn2(SO3)2,0.0
MnFe3(P2O3)2,0.0
Ba4HgBi,0.5894480899999999
Li2FePO5,0.0
AlInO3,0.0
LiBH,0.0
CaPrHg2,0.0
LiFePt2,0.0
BaBeGa2,0.06214662250000005
HfBe2Rh,0.14265403749999986
ZnGaIr2,0.0
DySiRu2C,0.0
LiTmPd2,0.0
Fe2CuGe2,0.0
BiSbO5,0.3861514285714276
Cu3PS4,0.0
HoSnPd2,0.0
BeCdCo2,0.11129761250000003
Nd3Ag,0.14866949999999998
LaRh3,0.020838249999999725
Be2CdCo,0.004760212499999914
Sc2Ge2O7,0.0
Ba2NiMoO6,0.0
TmZrOs2,0.0
ZnGe2WO6,0.0
PrGaCo2,0.0
Mn6OF,0.0
Sr(MgSb)2,0.0
Tl2O,0.0
Ge2W,0.0
Na3AlAs2,0.0
Ti2Cd,0.0
Be2SiRh,0.008762362500000176
Mg3BN3,0.0
NpN2,0.16427516666666794
Y2C,0.0
NbCoSn,0.0
Ca4TiBe,0.937100337222222
SrAg2,0.0
ZnBi,0.14271084999999994
DySBr,0.0
HfRu3,0.19310762500000056
Rb2CrCl4,0.4320474285714305
Ca(CoN)2,0.3208088700000005
InPO4,0.0
MgSnF4,3.333333338240152e-07
BaFePt2,0.2449608175
BeNiSb,0.1238423666666668
Li4SeO5,0.0
Mg2Ni3O8,0.0
NaBeCl2,0.0
Li3As,4.124999999799428e-06
Lu8Te,0.0
CeSi2Ir3,0.0
BaSn3Pd,0.0
Y3CuGeSe7,0.0
Li3Pr,0.2029583749999999
SrBe2W,0.2850210274999996
Tb(CoB)2,0.0
Ca2CdGa,0.0
Be2CuPd,0.0
NaTaBe2,0.9431109749999996
Tc3P,0.0
SiC,0.00044830000000040116
Ti2AlNi,0.13386985666666673
Tm2O3,0.0
AcH3,0.0
HoBPd3,0.0
NaF3,0.17393999125000004
BeV2Ge,0.0
Fe3(O2F)2,0.1049037592592601
Ti5Re24,0.0
BaCaIn,0.0
Ba4TlBi,0.2326559016666667
VZnF4,0.0
Yb2MnS4,0.03861499999999962
Li4Co3(OF3)2,0.08447326536585242
Be2FePd,0.17575974999999966
Be2TlRe,0.5292254499999998
U3(SiNi)4,0.027122181818183044
Li2CeAs2,0.0
KFeF4,0.0
YBeSb,0.0
CdPt,0.0
Nb3Tl,0.20976844999999944
Li2AcIn,0.0
SnPt3,0.0
LiSnIr2,0.0
TaInS2,0.0
Er2Sn2O7,0.0
LiV3O8,0.024831916666665062
PmAg3,0.0
IrN2,0.3070656999999999
BeCu2P,0.12543882500000006
CeRh3,0.0
LiNiF3,0.0
DySi2,0.053711949999999835
BaInBr,0.2428683933333333
Na3SbO3,0.0
BeOsW2,0.0
BaCr2Te,0.6515804833333334
BeTc2Os,0.19644074999999986
YbNiSb,0.0
PrMgPt,0.0
BiB,0.8091754916666667
CuHOF,0.0
Ti3B4,0.0
CdPd2Pt,0.0
TmUTc2,0.0
PrMg2,0.016071503333333487
LiHo2Tc,0.0
BeMoCl,0.20890325583333305
KAuF4,0.0
Be2VOs,0.0738051999999989
BBr3,0.0
PuP3,0.0635582500000007
SrMg2FeH8,0.0
Sr4Sb2O,0.0
ErB3Mo,0.0
AcF3,0.005616000000000732
MnBeSe2,2.250000000003638e-05
Be2PdW,0.13626074999999993
PrScSi,0.0
ZnAsPt5,0.0
NaMnP,0.0
Ba4PtBr,0.4171670324999999
SrAcTl2,0.0
BeSbP4,0.8492245333333335
PaGaAu2,0.0
Tm(CoGe)2,0.0
NdSb2Pd,0.0
SnRh3,0.017880750000000226
Na3DyCl6,0.0
Ba4PPb,0.2966586258333333
MnAsPt2,0.0032831978448277788
LiZrO2,0.0
Na4CO4,0.15790255555555574
ErN,0.0
BeInMo2,0.21567946749999933
Be2InSe,0.368742675
Tl2MoO4,0.0
AgAsSe2,0.0
Hg(AsO3)2,0.0
PdAu3,0.004818624999999964
Li2FeF6,0.02085572222222254
Hg3(TeCl)2,0.0
AlCo3C,0.0
KGaS2,0.0
Cr(AgO2)2,0.0
ScB2,0.0
Tc3Pt,0.0
Ca3Sb2,0.37198936400000027
AgPPt5,0.0
BeCu,0.009935612499999856
NaIn2Pb,0.0
LiVTe3O2,0.0
VTc2Ge,0.0
InCuO3,0.3658650999999984
AlPPt5,0.0
Te2WCl6,0.0
BaZrSe2,0.2585394141666666
Ca(AsO3)2,6.966666666397003e-05
SrH2Cl2O,0.0
Zn(CO2)2,0.0
Ir3Ru,0.0
Cr3WO8,0.0
LiV5O7F,0.0
S3(NCl)2,0.17934842404761886
Ta5B6,0.0
Na3MgP2HO8,0.0
Er2Te5O3,0.0
MnSbSe2Br,0.0
BeCr2Te,0.5809709166666672
Tb4MgIr,0.0
CoB3W,0.0
ScBeMo,0.38936875
Mg2TcO4,0.0
LiTbHg2,0.0
ScAl,0.039082699999999804
MgSnPd2,0.0
CeNi,0.0
CeCuSn,0.009037216666666792
MnNiAs,0.0037493333333333827
SmHoIn2,0.0
RbAsO3,0.0
Yb(MnAs)2,0.0
NdY3,0.014540962499999475
LiZnO6,0.0
SbI3Cl8,0.0
Na2P2PbO7,0.0
Li2Se,0.0
K2ScPCO7,0.0
SmDyIn2,0.0
CaAg,0.0
GaBN2,0.07177806249999907
K2Hg7,0.04830164444444418
VGaRu2,0.0
CaAlF5,0.0
HfCo3B2,0.0
Bi3BrO4,0.0
Cd(AsO3)2,0.0
Li4V3Cr3O2,0.04121561363636328
Li2CrCl4,0.005418999999998952
AlSiTe3,0.0
Ag3AuS2,0.018225399999999725
Cr2CuTe4,0.21705773174603185
MnGaPt2,0.0
Li3MnO3,0.006355932881773718
BaHf2Ni,0.13908549625000033
HfBRh3,0.0
NaZr2ZnF,0.0
CaN2,0.0
BaBrF,0.0
SrUS2,0.0
KNiAsO4,0.0
SrZrO3,0.003345999999997851
Tc3Ir,0.0
Fe3Pb4ClO8,0.0
Ac2ZnGe,0.0
KSiO3,0.0
TlTe3Pt2,0.0
MgAu,0.0
LiHf2Os,0.0
Ti3SnC2,0.0
Ba4SnGe,0.2370736216666666
BeZn2Cd,0.26531368749999995
BeTlW2,0.5922912250000003
Si3Ru,0.6348839124999994
Be2CoRu,0.07560149999999988
TiBeTe,0.04578230000000039
Er5Ga3,0.0
PuGa,0.2371398749999996
KY3,0.2043774285714264
GePbO3,0.061792927272728886
LiGeBO4,0.0
BeFe2Cl,0.22371554187499945
PrZnNi,0.0
LaMgTl,0.09807922500000016
Tb(AlSi)2,0.0
FeF3,0.2478612500000001
MnBeV2,0.07546774999999961
Ba4RuSe,0.6030570244444442
Li5SbS4,0.003736350000000943
BeCoPd2,0.16623900000000005
LuSb,0.3785431500000001
Li3Fe3(OF)4,0.011824635093168112
Li2InPb,0.0
Nd2SeO2,0.0
NbZnRu2,0.0
K2SrV4O2,0.0
Ba2Co(B3O)2,0.0
Na6MnSe4,0.0
Co2CuO4,0.01554365079365194
Sr2FeO4,0.0
Sr3NiIrO6,0.0
Mn2FeO3,0.12959315553160874
Rb2Fe4O7,0.0
CaBeRu2,0.14371124000000002
AgPXe2,0.0
ThNiSn,0.9765132999999996
CdCu2GeSe4,0.0
Be2NbIr,0.0
AsPdRh2,0.10307234375000007
PBr7,0.0
BeNbGa,0.248026275
CaAlH5,0.0
Ba2InW,0.6578061525000001
SmTiGe,0.013962166666666942
CeB2C,0.0
TbZn,0.0
NbAlPt,0.0
Hg2P3Cl,0.0
Cr(GeO3)2,0.0
MnTePd,0.0
RuOF4,0.0
AuI,0.0
NaPd3O4,0.0
Ba4YGe,0.5849578133333333
BePdW2,0.0
Li8TiS6,0.0
Nd3CuSiSe7,0.0
Li2FeS2,0.13651019999999914
TmIn,0.0
Sm2Fe2Si2C,0.0
Mg2As2O7,0.0
Ba2InBiS5,0.0
Hf2SbP,0.0
ZrPbS3,0.0
LiAlGeO4,0.0
USbSe,0.0
MgBeSi2,0.4365587375
Ce(NiAs)2,0.0
TmCuS2,0.0
Hf2SnC,0.0
HfPd5,0.0
UC2,0.6431546666666668
Be(VPd)2,0.28110993999999945
LuSb2,0.505127966666667
Be2TlBr,0.8961518137500002
SnPbO3,0.0
CaSm2O4,0.0
PmAl3,0.0
BeCu4Pt,0.3007711750000001
Na2Si2S5,0.0
ZrScBe,0.2719869583333332
BeGeW2,0.0
ICl3,0.0
ZrCoAs,0.3020483611111109
Yb2PdRh,0.0
Li2H2SeO5,0.0180391000000002
NaBe2Cu,0.3015602875
NaMn3O4,0.07656902413792821
Lu(HO)3,0.04469642857142818
Ba4PdO6,0.0
CrBrO,0.0
BeSiTc,0.4538855111111104
Rb3CuO2,8.81250000002165e-05
CeB2Rh3,0.0
SrLi3MnN3,0.0
ZrP,0.0
Sr2N,0.0
ErGeAu,0.0
NaAlSiO4,0.0
DyTe3,0.30107669166666673
Li4Ti3V5O6,0.017828714285700542
Ba4InCu,0.4828553166666667
WSe2,0.0786646666666666
TbSbPd,0.0
K4HgP2,0.0
Ba2TlZn,0.0
BeZnSe2,0.3676548833333334
CrCuSe2,0.2545044312499991
HgB2(CN)8,0.3540448298245611
FeGe2,0.04605115000000026
Mg2BeBr,0.16316785874999995
LaV,0.5744109500000003
KBaZn,0.343094045
NaCrS2,0.0
KClO3,0.002289599999998781
NaAlAsO4F,0.0
U4Ga2Fe,0.0
ScBeBi4,0.6967750333333329
Ca3TiNiO6,0.0
KFe2S3,0.0
K2MnF4,0.0
CaMgBe,0.2038422233333332
Sb3Ir,0.0
AgI,0.015942684999999984
UAl2,0.0
MgAsRh2,0.3153490875
Na6ZnSn2,0.0
Te2SO7,0.0064799499999970145
BaSb2F2,3.640000000038057e-05
Ti2CoTc,0.0
Sb2O5,0.09083378571428558
BaNaH3Pd,0.0
LaFePO,0.0
Be2CoCl,0.07186081687499968
Sr3SiO5,0.0062254444444445065
ZrBeGe,0.3926647083333332
LiFe3(SnS4)2,0.0
ErNi2,1.66666666689963e-07
Sr(CuSb)2,0.004718619999999453
Dy2IrAu,0.0
Nb3Rh,0.0
Li2MgSn,0.0
Li2CuAg,0.9607550525
ZnSeO4,0.050020124999996966
Y(SiAu)2,0.0
Ta2C,0.0
DyAg,0.0
Ta4FeP,0.003927850000000177
Li3Mn4NiO8,0.0
Si3MoPt2,0.0
Na5SiAs3,0.0
BeIn4Si,0.7868529416666667
CaMn2S5,0.0
AgPb3,0.10398419124999997
Fe2TeO6,0.0
ZnWF6,0.0
K2TcCl6,0.0
LuScRh2,0.0
SmH2ClO2,0.0
LaMg3,0.0
LiPd2Pb,0.0
Y3CuSiSe7,0.0
ErCd3,0.0
Ta2Zn2SnO8,0.0
Y(Sn3Ru2)2,0.0
InBO3,0.0
NbC,0.01423666666666712
Sc5Cu5O3,0.0
TiBe,0.004408508333333394
CaSi2WO6,0.0
TiSiOs2,0.0
NaTlO2,0.0
PaO,0.2502980250000002
CaPS3,0.0
TaAlCo2,0.0
Ba4GaBi,0.54750849
Ni2Hg2OF6,0.0
TaBeRu,0.2687198833333335
Na5Pb4,0.0
DyBi,0.0
Ac2MgSn,0.0
KNi(PO3)3,0.0
Ba3MnNb2O9,0.0
VSi4,0.0
TmCdPt2,0.0
TiHgO3,0.13239089999999898
Li2GeO3,0.0
Co2Si,0.0
BeTcBi2,0.8481747499999996
Ti6O,0.01307085714285705
BeInGe4,0.6197823616666667
Ba4CaP,0.36662265833333335
Li2Si2O5,0.0
TmMg2Sc,0.0
ErSi2,0.10597736666666656
LaCoSi,0.0
Be2InSn,0.6646813925
In2NiS4,0.03147792857142817
BeGeRh,0.15502237500000016
Ge3F,0.4097799999999998
MnAsIr2,0.3099637978448273
Ba2AlSn3O7,0.058908411923077164
ZrU3Sb5,0.0
Cd3(ClO)2,0.0
Na2BeIn,0.2805395675
NaSiAu3,0.0
AgSnO3,0.0
Mg2C3,0.035098419999999735
NdInPd2,0.0
Sb2Pd,0.0
KCeSe4,0.0
DyTlS2,0.0
NaLaTiO4,0.0
K2NiO2,0.0
Rb3Er,0.5756750281250002
Ba4NbTl,0.8179343649999999
Zr3As2,0.0
BeS,0.0
Ga3Ge,0.12521340625
Ta4S9Br8,0.0
DyCrB4,4.166666620619708e-07
SrCd,0.0
TiBeW2,0.0
UAl4,0.002045219999999848
LiCN,0.0
PrSm3,0.009709443749999824
LuAsPd,0.0
SrCN2,0.0
MgTaOs2,0.0
Li4TiO4,0.0
BeCoCu2,0.09419659375
Ba2LiB5,0.0
H2W2O7,0.09538318181818184
YAl4Ni,0.0
MgFe2O5,0.0
Yb(CdSb)2,0.0
BaReBr2,0.16661304499999965
BeCu2Re,0.3334729999999997
Ba6ZrO8,0.0
Ba4GaCu,0.6674670679166668
BaMoO3,0.0
Ba4SiGe,0.5025778316666666
Ba3P6(N4O3)2,0.0
MnGaPd2,0.1077943915948274
MnBeIr2,0.02973969267241383
Sr(BiO2)2,0.0
LaCrO3,0.0
U2(Al3Co)3,0.0
Y2Re2Si2C,0.0
Er(BC)2,0.0
YbSnRh,0.00016811111111114663
BeFeOs2,0.00908543750000046
YbAl7Au3,0.0
LuB2Ru3,0.0
Li2AgPb,0.0
MnTe2,0.03705209157088163
BeFe2Te,0.39658421666666666
Ba2TiTe,0.2199090804166665
Li4Ti5(FeO2)3,0.004211857142869313
Na8SnSb4,0.0
KMoPClO5,0.0
Lu2MgTc,0.0
Y5CuPb3,0.0
Li2MoO3,0.0
Ba2MgSi2O7,0.0
SmSbIr,0.0
FeN3ClO3,0.0
Hg2ClO,0.009854525000000013
RbTl3,0.029340137499999974
Co2SnAs,0.5632955625000005
Rb2Se,0.0
Cr3CdTe4,0.10151354166666726
Sr(GeRu)2,0.0
Na4CdP2,0.0
Na6BeO4,0.0
SmAs2Au,0.003169124999999884
CuPt7,0.0
ZrPd,0.07395420000000019
TiZn(GeO3)2,0.0
ScBiO3,0.31121929999999765
Ge2S3I2,0.0
Ba3NaN,0.0
Fe(CoSe2)2,0.0
BaNd2CoO5,0.0
TeRuSe,0.9992215444444448
Li4MnF8,0.04388692307692255
YHoCu2,0.0
Be2FeGe,0.0
BePtPb,0.0
GaAg2,0.0
K3TaF8,0.0
CaBe2Bi,0.461174175
Y2MgSe4,0.0
Li3NbS4,0.020502226190476147
Li4VCr3O8,0.0001456875000007685
DyTh,0.13081350000000036
AlBiBr6,0.0
CoO2,0.556520916666666
BeSiW2,4.9999999998107106e-06
BaSc4Co,0.7229301449999999
KLaTe2,0.0
MnSiRh2,0.0
BeGeN2,0.0
SiC2,0.5279896666666675
Sr2MgH6,0.0
VZnRu2,0.0
MnCu2SiTe4,0.0
Zn2CuIr,0.0
H4INO4,1.5000000006537564e-06
YCuSe2,0.0
Al2FeIr,0.0
K2O,0.10309748333333336
Fe3Mo3N,0.0
Ti(BeOs)2,0.1234686000000007
MnBeTe2,0.4028470936781608
SmAlAg2,0.0
Ba2YbReO6,0.0
PbI2,0.0017141666666666833
KRbO,0.0
K2MoCl6,0.0
Ba2Sn3O7,0.11787145666666275
Sr3ZnIrO6,0.0
Er3InN,0.0
LiYb3,0.09659181250000004
GeAsSe,0.0
PaGaNi2,0.0
Li2VBO4,0.0
BeVMo,0.3193494000000001
LiBeP2,0.585981125
Nd3SiAgS7,0.0
Nb5Ga3,0.0
Pr3Nb(Cl3O2)2,0.0
Y2CdIn,0.0
BaCrCl2,0.0001495000000000246
Pm2InAg,0.0
MoBr2,0.0
Li2Cr3CuO8,0.02098792857142584
HfZnCu2,0.0
Li4Mn2Cr3(CoO2)3,0.0
Zr6Al6Co7,0.0
HoSi2Ni,0.0
MoN,0.3620168750000001
Ba2Bi2O5,0.0
Na2Cd(SO4)2,0.0
Ba4CdCo,0.8659421383333332
Ba(AsPd)2,0.02570019999999973
Zn2AsW,0.4462183625
SmAgO2,0.0004360000000005471
HgBr2,0.01201100000000005
Mg2CoIrO6,0.0
Nd2Fe2Si2C,0.0
Ti2GaNi,0.15828525000000004
VCl3O,0.0
P3Rh,0.0
HPd,0.0021149000000000306
GaAgO2,0.08759374999999991
NiRuO3,0.0
Be2ZnRu,0.1725648999999998
SiPt2,0.09282722222222264
Sr2CuO3,0.0
TaB,0.0
MnP,0.13335375000000038
LaBi3,0.0
K2SrCdSb2,0.0
Pr2TlCd,0.0
LiInSe2,0.0928578750000002
HoAlO3,0.0
Mg2SiO4,0.3375163571428628
LiNbCuO4,0.0
MgIn2O4,0.0
ZrCuHg2,0.19421548200000005
Tl2S,0.0
V3Ir,0.0
Li2Fe2SiO6,0.0
Ba4CuSb,0.6715707683333334
Ti2AlCo,0.04943322500000047
Ho2MgGe2,0.0
CoP2O7,6.999999913048782e-07
Ba(NiP)2,0.0
Zn(CN)2,0.2748091499999994
TlZnAsO4,0.0
ReSnGe,0.9741742833333332
U(MnAl2)4,0.0
Ho2ZnRu,0.0
SmCo3B2,0.011321983333329122
LiTi4VO8,0.0
YAu,0.02503234999999959
Nd2AgIr,0.0
TaCu3Se4,0.0
YSnAu,0.09980583333333336
Sm(MnGe)2,0.0
NbTeI3,0.0
LiTaW2,0.2384780874999999
Pr4Ge3,0.0
Li(NiO2)2,0.0
Yb(FeSi)2,0.0
ScBe2W,0.09103594374999968
LiSc2Tc,0.0
In2Te5,0.0
DyMnSi,0.003438083333333175
ZnFeRh2,0.0
Ho2AgIr,0.0
Y(BRh)4,0.0
Hf3SnO8,0.0
Be2CdSn,0.4428204375
ErTl,0.0027879999999999017
UCoAs2,0.0
Ca(MgAs)2,0.0
CoCu2GeS4,0.0
Be2NbGa,0.12238148125000015
NdTlS2,0.0
Sc3Sb,0.09062043750000016
TiFeSb,0.0
BeNb2Si,0.0
TbBRh3,0.0
ErRh2,0.0
CeZnSbO,0.0
Yb2Ge2O7,0.08902899999999825
TbSe2,0.0
Hf2Ag,0.0
YScZn2,0.4352466999999998
BNF8,0.0
LuUTc2,0.0
RbSm2CuSe4,0.0
Cr2GaC,0.0
CdHClO,0.0
Tl2PtCl6,0.0
SnTe3O8,0.0
Ba3CrO5,0.0
CeCrSe2O,0.0
ZrMnGe,0.0
BeRu2Rh,0.20012806250000006
Li2Cr3SnO8,0.0
ErN,0.9472550000000002
PH2F3,0.0
PrB6,0.0
ThGa3,0.0
Th(PS3)2,0.0
ErSi,0.0
Ti2FeIr,0.0
Yb4Sb6Rh7,0.0
Tm2C3,0.0
BeSn2Pd,0.0
HfBeP,0.0
NbN,0.2148869999999992
Tb6FeBi2,0.0
K2S5,0.0
LiAlSiO4,0.006636547619052635
Li2PmSn,0.0
MgScCd2,0.0
TiCo2Ge,0.0
TiSCl6O,0.0
BaAlF5,0.0
Ti2AsIr,0.0
TaGaPt,0.0
Li4MnBe,0.6546109735632182
Yb3Ti3O4,0.6457270249999985
BiTePt,0.0
LiCa2Si3,0.0
ZrGeTe,0.0
Fe8N,0.029196166666666912
Al3Ni,0.0
ReSeCl,0.0
CaBe2Os,0.0
Li8N3O,0.0
HPbBrO,0.0
Th3Al2,0.04072253999999997
DyCoSi,0.0
PPdSe,2.3750000002209504e-06
Ba2ZnCd,0.0
SmNiB4,0.0
CuO2F,0.04011549999999975
Li8PO3,0.0
AcGaTe2,0.0
Ac2CdSn,0.0
Pr(AgGe)2,0.0
ZrSiS,0.0
BeHg2Ru,0.7572058050000001
PmSnPd2,0.0
KRb2RhF6,0.0
CoP,0.0
RbAs,0.0
H8NF5,0.0
AlSbI6,0.0
MgTi2O5,0.0
Na2Mn3Cl8,0.0
Na2CrO4,0.0
Na2AgAs,0.0
Tm3Mg,0.0478684625000001
CaZrBe,0.17502123999999994
Zn3Si3(BiO)2,0.0
TiMnO3,0.15129069999999967
Co2Ge,0.056895216666667185
LiY2Ru,0.0
Li3(CoS2)4,0.0
BaSO4,0.1631083333333292
Ba2LiMg,0.10628715999999996
LiCo2CuO6,0.0
Be2CuP,0.21878331249999985
Zn3Ni7,0.08822134999999998
Sr2BeSn,0.068709205
HfTaRe2,0.0
NaBe2Cr,0.45180285
LiY2Tl,0.4534305916666666
BeTcPd,0.18011753333333316
Th3O2,0.2988896400000005
ZnAg,0.0
KZrF5,0.0
Rb(In3Au2)2,0.0
Be2FeSb,0.34126594999999993
Y2AlZn,0.0
SnTe3,0.3087932083333333
UBi,0.09850479999999973
RbCrF6,0.0
OsC3I2O3,0.0
BePdPb2,0.32069211
Sr(BS2)2,0.0
YBRh3,0.0
MgGeRh2,0.0
Li7VO5F,0.04848564285714296
MgGeO3,0.13024879999999772
TaReO6,0.0
Yb(MnGe)2,0.0
Ca5MnPb3,0.0
ThSb2,0.0
Ta4O,0.1955166239999997
CuPtF6,0.0
DyAsO4,0.0
Zn2AgAu,0.0
Ce(AsPd)2,0.002724558333335293
IO2,0.0
NdCu3(Ru2O)2,0.0
Y2PtAu,0.0
Ba2YTi3O7,0.019304869134615817
Ti2BeBi,0.12436201666666725
CaBeGe,0.0
Re2W3C,0.0
Yb3Os,0.010624675000000085
RbH2N,0.0
Zr2Co2P7,0.0
GePd2,0.0
BaHf2Ru,0.022212617500000142
CsNiF3,0.003020699999999765
SrPIr,0.0
BeCdIn,0.38478397333333336
SiSe2,9.46666666670204e-05
CuH2(IN)4,0.0
Te4Rh3,0.0
Nd2V2O7,0.0865339090909103
CsK2Bi,0.0
ErBi2ClO4,0.0
YCl,0.10560465833333366
YbH2ClO2,0.0
LaMg3,0.0007431675000000026
LuB2Ru,0.0
Co(C2N3)2,0.3660330363636364
Si2TcRh,0.4959394249999996
MgMn2O5,0.0037422500000001686
DyInPt4,0.0
Li2Co4O3F8,0.041117207250342964
CuHgSeBr,0.0
Tb2MnNiO6,0.0
Be2TlTe,0.6736706416666667
La(BC)2,0.0
Fe3Ge,0.02285975000000029
RhC,0.5157794999999998
SrSO4,0.0
CoAgO2,0.0
Li4Fe3TeO2,0.0
TaTiRe2,0.0
SmAsO4,0.014539250000001225
BaLiCl,0.0
Ho5Ga3,0.0
HfZn,0.0
Cd(AsO3)2,2.111111110814079e-05
Ca(SbO3)2,0.0
U2Al3Os,0.0
YAg,0.0
YPt3C,0.0
Na3GaSe3,0.0
LaMgZn2,0.0
TiBe2Bi,0.4628325583333339
LaBe2Tl,0.4174742250000001
Sm2Ge5Ir3,0.0
PrCo4B,0.0
Al3NO3,0.0
MnAsRh,0.0005364444444442286
Li5FeS4,0.09329395000000007
AsRuW2,0.15757461250000038
Mg(CrS2)2,0.0
ZnSiN2,0.0
BaYCuMoO5,0.0
KLiSO4,0.0004210000000002268
Na5ReO6,0.0
KBePO4,0.0
BeVIn2,0.4062307100000002
TiBeGe,0.3835023259259263
MnSb3(P2O3)2,0.0
KBaSe,0.34481946333333313
Ca2BHN2,0.0
SnAu5,0.02250261333333337
YSnO3,0.6877644328571444
HoBi,0.3018706
ScSnAu,0.07844776666666631
Er5(NiTe)2,0.0
RbCd(NO2)3,0.0
CeInNi,0.0
Ce2AlNO3,0.0
LaCO3F,0.0
BaTlBr,0.2403690883333333
Mg2VO4,0.0
Al4C3,0.4350908571428569
TbAs3,0.274590275
BeZn2Ga,0.18305335625
HoZn2,4.2166666666121336e-06
Ho2C3,0.0
BaTlSb2,8.600000000136276e-06
Be2ZnRe,0.11553414999999978
Ba(SbAu)2,0.0
NpH2,0.031601211111111915
Sc(CuO2)2,0.0
YCuSn,0.0
Be2VBi,0.6182350750000003
Zr2InCo2,0.0
Yb(Al2Mo)2,0.0
BaNaP,0.0
RbPS3,2.599999997521252e-06
PmCdAu2,0.0
VAsPt2,0.0
BeTlP4,0.6582077833333337
LiInP2O7,0.0
Tb(AlGe)2,0.0
BeCuNi2,0.027168931250000083
NaBeGa,0.4241904983333333
AlAsO4,1.1222222218165712e-05
FeAg3,0.3563357199999999
BeInP2,0.48601165
Lu2In,0.0
Ba4ScGa,0.5547185424999999
SrBeOs,0.29347217000000025
InAgO2,0.0
Ba2HfPb,0.31957634
DyAgHg2,0.0
NdO2,0.0
Rb2SnTe5,0.0
BaMgCr4O8,0.0
Li2BiAu,0.0
Be2CdNi,0.0
NbPd2,0.0
AlTl(MoO4)2,0.0
HfMoAs,0.7127634999999994
Sm(CoGe)2,0.0
K2NaCrF6,0.0
LiY2Cd,0.07037834999999992
Al3Mo,0.0
Yb2C3,0.0
ZrO2,0.05411658333333325
VAsW2,0.05488153750000091
Lu2CuOs,0.0
ThSnAu2,0.0
Ba3Nb2ZnO9,0.0
Sc2CuPt,0.0
BaTbO3,0.0301159999999987
TiMn3(P2O3)2,0.0
Li3LaBi2,0.0
Ga2Te3,0.0
TiAlFe2,0.0
Na3AlTe3,0.0
YbNiC2,0.0
Be2ZnGe,0.33112371249999994
Ba4ZrPd,0.83946738
Ca6Sn2NF,0.0
KTe,0.010884258333333395
Sr(CoP)2,0.0
Tl6SeI4,0.0
ScBeRe,0.14990001666666686
BaSr2Te,0.00025127499999999525
SnO,0.0
HfB6,0.5270520476190486
BeC2,0.8527145000000012
In5B4Ir9,0.0
BaYPd2,0.12482812500000008
Np3Al,0.13982068749999946
Rb2CoSe2,0.0
TiI,0.6392746361111112
Th2CrN3,0.0
CaSiBHO5,1.6666666606823808e-06
Ni2Hg2SF6,0.0
LaBeCr4,0.6731946166666667
Ga2HgO4,0.0
CaIn2,0.42095355
Ta2PdS6,0.0
NaCaHg2,0.1757679299999999
Li2Ca,0.003230199999999961
Zn2BiSbO6,0.0
NaV2O4,0.0
Ba2SmMoO6,0.0
CdNiP,0.5286655833333334
HN,0.3719144166666659
Ba2NF,0.04432187500000007
Ca2In,0.0
LiScI3,0.0
RbAgO,0.0
